point_id,lat,lon,population,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2
RJP_0114,23.125,74.375,202617.4611782432,0,1.0,3,0.8272520491132644,50,1.0,3.186312601843989e-98,5.359824892470809e-87
RJP_0115,25.125,76.125,199409.46216326952,0,1.0,3,0.8272520491132644,50,1.0,3.080102064959166e-37,9.775787339805265e-28
RJP_0116,27.875,75.625,199173.86278420687,2,0.9999999999996234,3,0.8272520491132644,50,7.397146507211574e-29,3.7696055018636813e-13,0.9999999999996234
RJP_0117,25.125,76.625,197976.9415908456,0,1.0,3,0.8272520491132644,50,1.0,4.336760601537517e-40,2.0074947193188966e-25
RJP_0118,24.375,73.875,197109.5594609976,0,1.0,3,0.8272520491132644,50,1.0,1.8268936311667122e-48,3.394607165657709e-30
RJP_0119,23.875,73.875,196152.9215787649,0,1.0,3,0.8272520491132644,50,1.0,1.2287523445263903e-56,1.9306589018008406e-51
RJP_0120,25.125,74.125,195385.73548704383,0,0.9999999999999538,3,0.8272520491132644,50,0.9999999999999538,1.2343875247266567e-29,4.733378135767124e-14
RJP_0121,26.625,76.625,191316.62574929,2,0.9999999999999396,3,0.8272520491132644,50,6.151166005287762e-14,2.384737928394312e-27,0.9999999999999396
RJP_0122,25.875,76.375,191300.5448462963,0,0.9999999999999964,3,0.8272520491132644,50,0.9999999999999964,3.9572558665171846e-34,5.125191210680416e-15
RJP_0123,23.875,74.375,190888.12331342697,0,1.0,3,0.8272520491132644,50,1.0,6.39493142037105e-92,4.1922155397460844e-81
RJP_0124,24.625,74.375,190469.1880244017,0,1.0,3,0.8272520491132644,50,1.0,1.2372516153569138e-46,2.9547924290756685e-25
RJP_0125,26.875,74.625,186913.95091682675,1,0.9999997073801945,3,0.8272520491132644,50,6.545511153781922e-21,0.9999997073801945,2.9261980571619835e-07
RJP_0126,25.375,75.875,186431.55415457487,0,1.0,3,0.8272520491132644,50,1.0,3.8019560967104737e-29,2.4712754224277557e-19
RJP_0127,24.375,74.375,185256.09791989625,0,1.0,3,0.8272520491132644,50,1.0,5.518687217458122e-49,8.324577947324563e-30
RJP_0128,25.375,72.625,184161.5776906013,1,1.0,3,0.8272520491132644,50,3.83046173500261e-42,1.0,3.919064148247865e-32
RJP_0129,27.875,76.875,183961.2129585147,2,1.0,3,0.8272520491132644,50,6.274649098897943e-39,1.4124513643023543e-31,1.0
RJP_0130,27.125,76.125,183945.3443194032,2,1.0,3,0.8272520491132644,50,7.645364927964374e-27,1.0208927697811098e-26,1.0
RJP_0131,24.625,72.875,183860.47188133,0,1.0,3,0.8272520491132644,50,1.0,3.3919020156362476e-25,8.250313253505051e-16
RJP_0132,24.375,74.125,183768.93134105208,0,1.0,3,0.8272520491132644,50,1.0,8.883523186168605e-48,2.8951851263085944e-29
RJP_0133,24.125,73.625,182408.7084117532,0,1.0,3,0.8272520491132644,50,1.0,7.7666881569974355e-56,5.76363608059284e-36
RJP_0134,28.125,75.125,182219.9357922077,1,1.0,3,0.8272520491132644,50,1.7867424484248858e-56,1.0,1.4691504022636619e-25
RJP_0135,27.875,74.875,180944.66272342205,1,1.0,3,0.8272520491132644,50,7.974235689404472e-61,1.0,1.1323296944950389e-32
RJP_0136,24.125,74.375,178975.02300938964,0,1.0,3,0.8272520491132644,50,1.0,2.147677948400783e-51,1.9950005847810497e-35
RJP_0137,25.625,76.125,178632.26099410653,0,1.0,3,0.8272520491132644,50,1.0,1.0183479178326806e-34,1.4222057467157228e-19
RJP_0138,24.875,72.875,177376.41205763817,0,0.9999999999994458,3,0.8272520491132644,50,0.9999999999994458,1.6927397958797032e-15,5.536392168770635e-13
RJP_0139,25.625,74.125,176844.40739649534,0,0.9999999999989733,3,0.8272520491132644,50,0.9999999999989733,1.4289656629436218e-20,1.0251963253907512e-12
RJP_0140,25.875,75.125,176729.14035964012,0,0.9999999999998934,3,0.8272520491132644,50,0.9999999999998934,9.989911340408103e-25,1.0637992365208962e-13
RJP_0141,26.625,77.375,176223.818587631,2,1.0,3,0.8272520491132644,50,1.4546935438422044e-15,1.3656689504250343e-28,1.0
RJP_0142,27.625,74.875,176120.4236819744,1,1.0,3,0.8272520491132644,50,2.074315381829149e-52,1.0,1.6740105980677367e-25
RJP_0143,29.625,73.625,175994.9861960709,2,1.0,3,0.8272520491132644,50,5.15428117799542e-77,4.145307836651317e-16,1.0
RJP_0144,24.625,75.875,175744.46833446622,0,1.0,3,0.8272520491132644,50,1.0,3.485567769723609e-69,1.3200883343686145e-47
RJP_0145,27.125,73.625,175640.26943281293,1,1.0,3,0.8272520491132644,50,4.609310362398075e-84,1.0,2.0670281188489854e-52
RJP_0146,24.375,75.875,174819.19602274895,0,1.0,3,0.8272520491132644,50,1.0,1.0137689112632355e-71,1.0830081671097451e-51
RJP_0147,25.625,75.375,174636.23337239027,0,1.0,3,0.8272520491132644,50,1.0,3.7843186195505574e-27,9.794377216791923e-17
RJP_0148,24.375,73.625,174561.526496768,0,1.0,3,0.8272520491132644,50,1.0,4.523688454153868e-60,3.030225384744579e-38
RJP_0149,26.125,74.125,173267.87823933363,1,0.9999999836089196,3,0.8272520491132644,50,1.757563853090161e-12,0.9999999836089196,1.6389322445835718e-08
RJP_0150,23.625,73.625,172635.30561310053,0,1.0,3,0.8272520491132644,50,1.0,4.3812601441031877e-63,2.0624401777813294e-57
RJP_0151,25.125,74.375,172585.31641834974,0,0.9999999999997797,3,0.8272520491132644,50,0.9999999999997797,7.46122299805771e-27,2.214350760876653e-13
RJP_0152,25.125,73.125,172009.07541239262,0,0.9601192977201563,3,0.8272520491132644,50,0.9601192977201563,0.03977545973421072,0.00010524254563472056
RJP_0153,26.875,74.875,171736.5136014223,1,0.9999997910145139,3,0.8272520491132644,50,1.7235467995165452e-20,0.9999997910145139,2.089854871185858e-07
RJP_0154,24.625,72.625,170288.25447186828,0,1.0,3,0.8272520491132644,50,1.0,2.722695672031005e-20,1.0577195625594113e-16
RJP_0155,28.125,74.625,168668.50561365485,1,1.0,3,0.8272520491132644,50,1.4600574410824206e-70,1.0,1.6323703340969012e-36
RJP_0156,27.125,75.125,168051.76268869638,2,0.9999907006716267,3,0.8272520491132644,50,2.3682789263633325e-20,9.299328372624555e-06,0.9999907006716267
RJP_0157,25.125,73.375,167262.70728470013,0,0.9992397283949767,3,0.8272520491132644,50,0.9992397283949767,1.0905952850758797e-06,0.0007591810097355937
RJP_0158,27.125,72.375,166947.40029221773,1,1.0,3,0.8272520491132644,50,1.2058128877125703e-115,1.0,8.617257372171431e-73
RJP_0159,28.375,74.875,166911.48915231228,1,1.0,3,0.8272520491132644,50,5.453359696026941e-72,1.0,9.66966770716859e-36
RJP_0160,26.625,73.625,166903.75944805145,1,1.0,3,0.8272520491132644,50,2.9190802855640005e-40,1.0,9.014442207595343e-21
RJP_0161,25.625,73.875,166565.73541077971,0,0.8527103393210133,3,0.8272520491132644,50,0.8527103393210133,0.14722832586028187,6.133481870323106e-05
RJP_0162,26.625,75.625,166509.86539453268,2,0.9999999999996518,3,0.8272520491132644,50,3.489214320027103e-13,5.054064416574157e-19,0.9999999999996518
RJP_0163,25.125,72.375,165486.68257898092,1,1.0,3,0.8272520491132644,50,7.947830242087849e-37,1.0,1.7764750539132025e-29
RJP_0164,24.875,73.625,165248.98565983772,0,1.0,3,0.8272520491132644,50,1.0,1.2327733370550538e-55,1.3860930402191667e-35
RJP_0165,25.875,74.375,164897.5169093609,0,0.9999999998861462,3,0.8272520491132644,50,0.9999999998861462,1.9774765420433493e-16,1.1385506153130406e-10
RJP_0166,24.875,72.375,164484.4794948697,0,0.9999999999901377,3,0.8272520491132644,50,0.9999999999901377,9.859027663583719e-12,3.5685159767653167e-16
RJP_0167,24.375,76.125,164298.8150048256,0,1.0,3,0.8272520491132644,50,1.0,2.5398245040579504e-71,2.959170750767752e-56
RJP_0168,25.625,71.375,164223.63896855712,1,1.0,3,0.8272520491132644,50,1.316812587203618e-94,1.0,1.848946266775385e-76
RJP_0169,26.625,75.125,163525.46529254317,2,0.9999999999773586,3,0.8272520491132644,50,2.2147779921102935e-11,4.946891757311862e-13,0.9999999999773586
RJP_0170,24.875,75.875,162847.8391391039,0,1.0,3,0.8272520491132644,50,1.0,3.821027319686983e-65,4.1301448333061195e-45
RJP_0171,29.375,74.375,162469.69998911023,2,1.0,3,0.8272520491132644,50,1.6599451502189465e-76,2.3987230609312e-25,1.0
RJP_0172,24.875,76.375,161690.06592437625,0,1.0,3,0.8272520491132644,50,1.0,1.692735551387559e-65,3.649853145815774e-53
RJP_0173,25.375,73.625,161198.9485692382,0,0.9778440698510691,3,0.8272520491132644,50,0.9778440698510691,0.022114481421179805,4.1448727753724064e-05
RJP_0174,29.875,73.625,159992.51377093792,2,1.0,3,0.8272520491132644,50,3.540389484774228e-80,2.2552796027062768e-17,1.0
RJP_0175,27.375,76.375,159990.09639282525,2,1.0,3,0.8272520491132644,50,9.42562416749414e-30,1.6368037046069725e-30,1.0
RJP_0176,25.375,75.125,159491.98526245356,0,0.9999999999999964,3,0.8272520491132644,50,0.9999999999999964,3.587386125859073e-30,5.0432551289219245e-15
RJP_0177,29.125,75.125,159433.59140253067,2,1.0,3,0.8272520491132644,50,7.995223726080679e-63,1.6569755969969545e-16,1.0
RJP_0178,25.625,74.375,158713.45566415787,0,0.9999999999953069,3,0.8272520491132644,50,0.9999999999953069,1.4674911461708583e-21,4.69288930336507e-12
RJP_0179,24.875,73.375,158594.16088251024,0,1.0,3,0.8272520491132644,50,1.0,4.178849740602179e-46,6.902747104814946e-26
RJP_0180,23.875,74.625,157249.98878404498,0,1.0,3,0.8272520491132644,50,1.0,1.8143668037036995e-93,6.001631146135991e-82
RJP_0181,25.125,74.625,156024.7826846242,0,0.9999999999988418,3,0.8272520491132644,50,0.9999999999988418,4.511275066189625e-27,1.1570180515553863e-12
RJP_0182,24.875,72.125,154999.20437151194,0,0.9999999490829423,3,0.8272520491132644,50,0.9999999490829423,5.091705813858061e-08,1.681881184532106e-16
RJP_0183,26.375,73.625,153306.3565185666,1,1.0,3,0.8272520491132644,50,1.3015781780444305e-35,1.0,2.5275424458415587e-19
RJP_0184,24.125,74.875,152870.61702758074,0,1.0,3,0.8272520491132644,50,1.0,3.241606107348704e-51,2.1176990125061503e-36
RJP_0185,27.875,73.625,152513.89314338565,1,1.0,3,0.8272520491132644,50,1.7514754681736263e-93,1.0,1.7291192066556637e-59
RJP_0186,25.625,74.625,152031.59045749903,0,0.9999999999240465,3,0.8272520491132644,50,0.9999999999240465,1.0640669967561743e-20,7.595188158233845e-11
RJP_0187,25.375,76.125,151372.57834368944,0,1.0,3,0.8272520491132644,50,1.0,2.642000796313018e-35,1.2718358124603274e-23
RJP_0188,26.375,74.875,151251.68192607164,2,0.9889870690297491,3,0.8272520491132644,50,5.476687457094104e-10,0.011012930422583271,0.9889870690297491
RJP_0189,25.875,75.875,150872.3965445757,0,0.9999999999956621,3,0.8272520491132644,50,0.9999999999956621,1.3064957251783875e-26,4.3373710472761976e-12
RJP_0190,26.625,73.375,150667.94226294756,1,1.0,3,0.8272520491132644,50,5.36395967079162e-52,1.0,6.962009828454647e-37
RJP_0191,28.375,75.375,149994.7195224166,1,1.0,3,0.8272520491132644,50,2.78530367714001e-53,1.0,1.0829931081404e-18
RJP_0192,26.875,73.375,149925.8997913003,1,1.0,3,0.8272520491132644,50,4.7373773424602766e-60,1.0,1.0621013752947849e-41
