draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated
63,0,savE® OM46,True,1.0433510727000037,1.0144408249555756,0.45365951819680417,1.0206493261574845,-0.4809419534410596,-1.5203838410042794,assam,0,savE® OM46,18.369616158995722,731.9001688748559,0.6212550835669595,,436.90838488696716,3.259105161842045e-09,789.9981114377345,58.46443309457179,11.069623474757545,11.078659723353628,3.688622559340685e-13,0.7547113574605886,67.38933047166185,66.7433687563059,15,0.0,109,8760
64,0,savE® OM46,True,1.0257202018987248,1.0479040889167597,1.0935767667183067,0.9670202921542583,0.1269203543749593,0.9779089226084956,assam,0,savE® OM46,20.867908922608496,677.9621036153718,0.6580153848554557,,338.70897127966157,3.112395552021882e-09,753.9307399154081,76.11902895820704,14.660353102685686,14.667425363139717,2.8285379841874866e-12,0.7547113574605886,73.75454771414516,73.70431693547026,5945,0.0,215,8760
65,0,savE® OM46,True,0.9998553433192854,1.0430442230244341,-0.6758356644166704,1.0272712715810686,0.19613155190493947,0.6197199935488005,assam,0,savE® OM46,20.5097199935488,668.1653979893687,0.6074465345211084,,419.14790219496007,3.0944097872239855e-09,745.3928025032415,77.45725375860842,13.094833918654867,13.102627424078634,3.6250379943881443e-12,0.7547113574605886,72.66607604567315,72.61539395287895,3828,0.0,185,8760
66,0,savE® OM46,True,1.0346413371841137,1.0540886615112628,1.2468832388292213,0.936997847546656,0.22805398424975443,1.7197993023901428,assam,0,savE® OM46,21.609799302390144,664.2786955609024,0.6810797967693473,,296.64986931660434,3.072767165681261e-09,744.2946656175919,80.1066528361709,15.153918518356981,15.160447821071655,5.232027455274401e-12,0.7547113574605886,75.35466050924819,75.2990152512569,7413,0.0,232,8760
67,0,savE® OM46,True,0.9657695399583509,1.0527935546048832,1.1386445110018832,1.090989041257883,0.01669252999296489,1.3044834501025706,assam,0,savE® OM46,21.19448345010257,705.8378947949753,0.6183791775330973,,420.6487945127471,3.159673485631526e-09,777.2769872830685,71.62635980977191,13.995400515276515,14.002808153065947,5.095220330982206e-12,0.7547113574605886,73.56487516959899,73.54118157328894,5132,0.0,213,8760
68,0,savE® OM46,True,0.975030093778423,1.0037888935468975,1.2729508787573192,1.1914709294523727,0.1652238753369646,0.4240847103120222,assam,0,savE® OM46,20.314084710312024,717.504109882503,0.5619413965409753,,546.8327124033832,3.235061950669348e-09,777.8029163419739,60.58503864451851,12.566624637827928,12.574931745419875,2.7757837405453626e-12,0.7547113574605886,70.49412666407447,70.45172106757012,2263,0.0,164,8760
69,0,savE® OM46,True,1.0901259285859881,1.002571765621476,0.5875252773320323,0.9364471845483661,0.3306298288587759,-1.1702151047956453,assam,0,savE® OM46,18.719784895204356,672.0913492338584,0.6271972616524212,,389.38649535066435,3.1651463324585176e-09,740.5835185030695,68.74391270508946,13.282440848901537,13.290434385842307,4.489182580683292e-12,0.7547113574605886,71.61809733728977,71.56551216075688,3490,0.0,170,8760
70,0,savE® OM46,True,1.00505182151468,1.0435866847435558,-1.0717792531786912,0.8373014109249921,-0.04720761990296263,1.9831724550723444,assam,0,savE® OM46,21.873172455072346,617.5291234717407,0.7139752803685684,,235.06666249105618,2.9605862440230217e-09,703.5518990345955,86.16269878608057,11.71766158205229,11.724637197970068,6.099812152759323e-12,0.7547113574605886,70.10393244489715,69.524373068505,1638,0.0,148,8760
71,0,savE® OM46,True,1.052307562820346,1.0282910936906213,1.0929394209657026,0.869887978883958,-0.016024715495934427,1.7957279712639131,assam,0,savE® OM46,21.685727971263915,654.1796301783503,0.7215965510293874,,239.63452448607418,3.077804672419234e-09,729.9512570163097,75.91646873683068,12.725222401761535,12.732243754963537,6.29655794388304e-12,0.7547113574605886,69.64278540668205,69.1191332003365,1911,0.0,156,8760
72,0,savE® OM46,True,1.0165826417820854,0.9603585608884629,0.4766374928253727,1.199657150616095,-0.17234243384959091,-1.7349973854947596,assam,0,savE® OM46,18.155002614505243,744.2658901781759,0.538987226034513,,630.1197033580964,3.3442576831502253e-09,789.8195340767215,46.01139904573925,9.19595261315167,9.205818894527527,1.844728276499365e-12,0.7547113574605886,63.86009166019839,63.54023954845083,0,0.0,72,8760
73,0,savE® OM46,True,0.9700917720962231,0.9892648777074554,-0.6425790870129527,1.1103056941141545,-0.17715677362337645,0.6628303410608303,assam,0,savE® OM46,20.55283034106083,683.732640265945,0.5822891433174247,,481.21206151237595,3.190433372455924e-09,746.5537026500302,63.14702491085387,9.875310231418391,9.883977688812331,4.967805315982144e-13,0.7547113574605886,66.16405843611288,65.8457196674588,6,0.0,97,8760
74,0,savE® OM46,True,0.9386376933817391,1.0127087265328356,0.3312265125923963,0.9457283521800326,-0.3335808258272438,0.9679796487746573,assam,0,savE® OM46,20.85797964877466,668.5984500049724,0.6667584134295119,,322.9154332102078,3.1298340321380386e-09,738.6221037259916,70.24586218524146,11.076195368130223,11.083919740458116,3.317546498728162e-12,0.7547113574605886,68.91827759913139,68.34500315440212,267,0.0,135,8760
75,0,savE® OM46,True,0.9650288145852203,1.005847223064862,0.20531741210616428,0.9201034670445062,0.31662743399680626,-0.1695429450195718,assam,0,savE® OM46,19.72045705498043,647.113699973765,0.6364488570261848,,358.8896937441407,3.1057037529480507e-09,720.8762633314121,73.97072317855428,12.627198759295721,12.634795407344182,4.005561077997051e-12,0.7547113574605886,72.27961774638284,72.25202868670809,3655,0.0,180,8760
76,0,savE® OM46,True,0.9463165378653198,0.9523871717482025,-1.1694515134165322,0.8922046598420906,0.10694032358332761,-0.3727692476995341,assam,0,savE® OM46,19.517230752300467,593.857003695486,0.6026942270536539,,383.37657392999205,3.0588860360040337e-09,667.9982914489754,74.3876938726382,10.58538722725247,10.593330799971014,3.4303492748879027e-12,0.7547113574605886,69.2519526531542,69.21555022375088,1499,0.0,146,8760
77,0,savE® OM46,True,1.0573251706961426,0.945644511796683,-1.4080801295477472,1.0252971981462558,-0.39104219988452094,-0.9863680058255948,assam,0,savE® OM46,18.903631994174404,654.6586166365847,0.5695197453753368,,488.84667125673957,3.1972619927013987e-09,714.7901224797387,60.5166111537967,8.78878260989272,8.797987058798993,9.265290747724992e-13,0.7547113574605886,63.53872432612458,63.23469097541037,0,0.0,75,8760
78,0,savE® OM46,True,1.0522888189482722,1.007923964821187,0.6897101014145521,0.972595605519866,-0.17854567932730747,0.8178679112323648,assam,0,savE® OM46,20.707867911232366,679.4691505239165,0.6566441419143616,,344.296007024762,3.1683180959600804e-09,745.9130727039842,66.68948762395442,11.59103511098026,11.598972428340588,3.551479951608233e-12,0.7547113574605886,67.58723424810111,67.03528661806304,219,0.0,128,8760
79,0,savE® OM46,True,0.9913481301615941,1.0564066379466377,-1.0856479091559794,0.9805831662825104,0.024639553282935878,-0.13685118560676734,assam,0,savE® OM46,19.753148814393235,669.4247857633035,0.618450859148223,,400.8959983486799,3.083439216994193e-09,748.802125094309,79.60773552705027,13.056717704234872,13.064515823203015,4.015377482568379e-12,0.7547113574605886,73.4253704222038,73.38476901322149,4256,0.0,180,8760
80,0,savE® OM46,True,0.9981885011984933,0.9706985393778117,0.3579419632161156,1.1365201052314025,-0.44595634143556595,-0.4752146210525763,assam,0,savE® OM46,19.414785378947425,714.5870961974797,0.5703230468877978,,530.2709488093175,3.2875266504762806e-09,767.9751252366294,53.772337381380375,9.770767951017076,9.779966229493246,2.0696727560292676e-13,0.7547113574605886,64.59394220419003,64.28551216593873,0,0.0,85,8760
81,0,savE® OM46,True,0.9325071709069879,1.0077628276769381,1.202482648081523,0.9735755961539114,-0.13024610353795418,0.6229015539515665,assam,0,savE® OM46,20.51290155395157,691.8725426320991,0.6620264832087053,,341.9631153884645,3.187721825618199e-09,756.1618744635798,64.53571105848492,11.256492840833133,11.264437529604567,3.906228792123914e-12,0.7547113574605886,67.77636983334729,67.26516838776614,145,0.0,133,8760
82,0,savE® OM46,True,1.0617243936300587,1.0149299143629231,0.3610431751482692,0.8989166705499875,0.33116991130392215,0.719803307169002,assam,0,savE® OM46,20.609803307169003,634.8337723016404,0.6581493013945547,,318.09789608728636,3.0591721166328023e-09,712.9854865090053,78.30040135054288,13.934558215069236,13.941614371062615,4.347131304868665e-12,0.7547113574605886,74.1651330570545,74.14947502088475,4500,0.0,199,8760
83,0,savE® OM46,True,1.0449137507136,1.058114310374506,-0.9892549487264353,1.145468647802511,-0.38569564704041215,-0.8642621080156836,assam,0,savE® OM46,19.025737891984317,750.4045397552889,0.5828986625089055,,526.6930597107449,3.229489597537075e-09,812.9673024195549,62.952065633431516,10.966930207571224,10.976173114045126,1.8084957415678103e-12,0.7547113574605886,68.34711299220338,68.038497946661,27,0.0,101,8760
84,0,savE® OM46,True,0.9479019889909042,0.9472747198376202,0.24691559832615573,1.0817781164667761,-0.17221986691623425,-0.782223296303048,assam,0,savE® OM46,19.107776703696953,692.8259273326694,0.5746488026584664,,505.64391222155535,3.270473757296079e-09,746.0448999013903,53.59472168132198,9.134479456865385,9.143599710700492,8.166960520086578e-13,0.7547113574605886,64.5979065495944,64.301088684019,0,0.0,82,8760
85,0,savE® OM46,True,1.0156418446500908,0.9554759887337094,0.11998968474348848,0.8226909941663091,-0.2799121622304138,0.648382033795567,assam,0,savE® OM46,20.538382033795568,603.7043017931948,0.6841180220293585,,269.7965295146915,3.0786007228676855e-09,675.2163970862807,71.72934494680364,10.429998346405357,10.43767778374297,5.649592163469853e-12,0.7547113574605886,66.10057072824482,65.58410836040366,54,0.0,121,8760
86,0,savE® OM46,True,0.916960482215914,0.9413623351222022,0.7543150387830839,1.1772988509423967,0.33530916984151693,-1.0643583816418754,assam,0,savE® OM46,18.825641618358127,695.8009593530227,0.5250373885263158,,621.1718640353129,3.2743420649394666e-09,748.4146587723584,52.978845461348236,10.257928151077442,10.266952479763217,3.911268035695817e-12,0.7547113574605886,66.92869435986941,66.88134635497609,672,0.0,123,8760
87,0,savE® OM46,True,1.039413849166981,1.0376369978158593,-0.5972066930276589,0.9152574257303221,-0.22190861123772543,-0.9153618478837493,assam,0,savE® OM46,18.974638152116253,688.3667736076229,0.6614314302519653,,342.27585517058736,3.1371850604896544e-09,758.9903639736874,70.92522598054687,11.367529938573247,11.3759758062218,1.0819894286130692e-12,0.7547113574605886,67.6930413908461,67.0395251297529,298,0.0,124,8760
88,0,savE® OM46,True,1.0110357333743272,0.9616335946195304,-0.3088411025515376,0.9402711214158389,-0.16775167553558745,0.29445262844906894,assam,0,savE® OM46,20.18445262844907,638.7105452331251,0.6305744430139634,,365.8419316178174,3.1445734037060077e-09,704.5015653596315,66.07001484913533,10.014546459610916,10.022787253756345,4.512288608468985e-13,0.7547113574605886,65.52414589747791,64.95891608778959,0,0.0,108,8760
89,0,savE® OM46,True,0.9285506951381972,0.9762766574814683,0.9133212177374794,0.8821503616271127,-0.4998863204391689,-0.9662680116494529,assam,0,savE® OM46,18.923731988350546,670.0634006169105,0.6680344966419499,,324.0937052699794,3.1928837152391242e-09,732.7316407143371,62.95327972682447,10.551834461041853,10.560129819998528,3.0369100335904773e-12,0.7547113574605886,66.13126930373892,65.81398421758345,33,0.0,125,8760
90,0,savE® OM46,True,1.0209843782861612,0.993669175122077,0.4795677392163542,0.8735319290269606,-0.348437949122968,0.14956298280192026,assam,0,savE® OM46,20.03956298280192,651.9068611444334,0.6813438731407451,,294.87831043854254,3.1252691803531002e-09,721.0830558999883,69.41133043279488,11.184093032434415,11.191935272548283,2.7553296062868327e-12,0.7547113574605886,68.50670248444771,67.97758026010843,298,0.0,131,8760
91,0,savE® OM46,True,0.91773554177877,1.0541805848847927,-0.3566652327120241,0.8223459843508273,0.44550263510883426,1.111448195181708,assam,0,savE® OM46,21.00144819518171,616.2905044319106,0.7004495771061883,,250.8991186410721,2.9682731061568537e-09,705.9195053360976,89.72382200269442,13.485948255613627,13.492514599695342,5.7979022305498724e-12,0.7547113574605886,76.24324170799433,76.22337359855418,6883,0.0,224,8760
92,0,savE® OM46,True,1.0401692026797495,0.9340312035295067,-0.32142138071207516,1.1492363276467987,0.10093105241022648,-1.7193609542370316,assam,0,savE® OM46,18.170639045762968,678.058103652956,0.5126219796964873,,637.7863223062285,3.2572269803181483e-09,732.3835678072463,54.724867340736964,10.052411666151812,10.061746887549507,2.2064232709126264e-12,0.7547113574605886,66.26081529183409,66.22240071549038,369,0.0,109,8760
93,0,savE® OM46,True,1.0054392206264071,1.0090385468163658,-0.8408560122250192,1.110816456640313,0.4081102770944397,0.3686652659781844,assam,0,savE® OM46,20.258665265978184,668.324274992156,0.5608935797243322,,512.182581770621,3.1427325370461034e-09,738.8297012914633,70.77101573090529,11.969723188348922,11.977841525377993,3.9082266148815154e-12,0.7547113574605886,69.54115438575049,69.5044382987279,1961,0.0,154,8760
94,0,savE® OM46,True,0.9661460461224803,1.035986985768974,1.0025975522622321,1.1764294952177687,-0.1849969859405095,0.7453814160118033,assam,0,savE® OM46,20.635381416011803,749.2399672790746,0.6006133711613182,,485.85718573605266,3.2718419690020732e-09,807.6190731331199,58.676976166064904,11.365046361428838,11.373459417774448,2.492898586379316e-12,0.7547113574605886,68.36023773336487,68.03798244831275,36,0.0,121,8760
95,0,savE® OM46,True,1.0846678654685435,0.9999973475591271,-1.492008305187872,0.9475466751142574,-0.3032002398042446,0.830515561184975,assam,0,savE® OM46,20.720515561184975,635.1687302159777,0.633716998500807,,357.6402786483084,3.0710506819050257e-09,709.2375970652797,74.32697857771463,10.577428948206855,10.585478630833434,2.7079699629241144e-12,0.7547113574605886,65.73985658351313,65.26590628590986,5,0.0,110,8760
96,0,savE® OM46,True,1.0374871227807514,1.0585517752395492,0.4686013488877938,0.8144285179767052,0.021822195029953306,-0.3853897247494822,assam,0,savE® OM46,19.504610275250517,650.4860880127102,0.7056786918556346,,259.3736898163486,3.0335492428530527e-09,734.1488905748624,83.77938936538457,14.839266001193923,14.846030057504096,7.415240912811206e-12,0.7547113574605886,75.40475932731778,75.38635859988983,7324,0.0,226,8760
97,0,savE® OM46,True,1.0483538003011463,0.970875897736158,0.6016557432682728,1.128024798078175,0.26493509868767084,0.87333535330733,assam,0,savE® OM46,20.76333535330733,665.6922555797067,0.5618664622642603,,508.37898167054016,3.190184606690801e-09,729.2138602896335,63.76794800630157,12.061266416888952,12.069210500915638,2.415818576636091e-12,0.7547113574605886,69.93341605445518,69.89620241941537,1707,0.0,153,8760
98,0,savE® OM46,True,0.9874404161377053,1.0182857604805349,-0.7712613996076318,1.1948505208064393,-0.0014344726166146682,-0.9653353352682879,assam,0,savE® OM46,18.92466466473171,742.519682971856,0.5536049615376866,,590.2723309004688,3.2690931073011735e-09,799.1574815435486,57.05313526403068,9.788458032066638,9.797937561982183,1.0110323588054064e-12,0.7547113574605886,64.30857632417147,64.00965969002985,0,0.0,86,8760
99,0,savE® OM46,True,1.0437303339941728,0.9601796662160522,1.4278482197951177,1.1681278158340815,-0.3448390705446418,-0.21627525503603495,assam,0,savE® OM46,19.673724744963966,727.1708655249155,0.5701627051813136,,539.7036687379864,3.3197915701769496e-09,775.7259672606075,48.92346698892676,10.13599972449909,10.145053840834029,5.293232306885146e-13,0.7547113574605886,65.08156750803845,64.80235055062096,0,0.0,88,8760
0,1,savE® OM48,True,0.9368715008709021,1.0347935935353227,-0.20706577165810902,0.8664315441496571,0.262190758970576,0.23150052091229023,assam,1,savE® OM48,19.331500520912293,657.5526236149849,0.6690731959159477,,312.3606153033483,9.271222178024433e-10,743.1743356391544,85.75504543319518,8.2822918167747,8.289229094066231,4.8121665604177785e-12,0.7191022248051357,75.39932008884062,75.35960900369258,7241,0.0,124,8760
1,1,savE® OM48,True,0.9802626419318972,1.0666903919648816,-1.2316224528501203,1.1051407922093672,-0.2817609486088841,1.5698291932609867,assam,1,savE® OM48,20.669829193260988,728.3454793830591,0.616627886172751,,437.49477901700357,9.586461714892542e-10,804.0812278319536,75.99492809252303,7.36002622966684,7.367844381485957,1.0542597863625126e-12,0.7191022248051357,70.63333121488583,70.01875624202964,618,0.0,69,8760
2,1,savE® OM48,True,0.9530006843507062,0.942840506674462,0.9160133747557788,1.1362509782845056,-0.06422532151130866,1.067984960417522,assam,1,savE® OM48,20.167984960417524,703.4289689374675,0.5753287796367758,,508.54413575704064,9.986405717843382e-10,759.6852483817993,56.572021504718315,5.924565574582536,5.932780656836716,4.393740847978593e-12,0.7191022248051357,67.55475497060625,66.84803380050596,11,0.0,39,8760
3,1,savE® OM48,True,1.0337557890446798,1.0603046358261543,-0.3086064191151232,1.176849975863698,0.07131862061280936,-0.8550460617420641,assam,1,savE® OM48,18.244953938257936,766.505888763661,0.5604956099528889,,587.3265194350993,9.840652292608311e-10,835.8703587305416,69.67133378184062,8.345167591442474,8.353320016885673,2.9949561608673125e-12,0.7191022248051357,74.19632460606853,74.14410300163077,4118,0.0,105,8760
4,1,savE® OM48,True,1.0701312689320752,0.9541549506449086,0.4659585899987304,1.0781460924464787,0.08252156373047992,-1.858694752873462,assam,1,savE® OM48,17.24130524712654,713.4017117586942,0.5528062737084903,,568.0177985152659,9.98644430757782e-10,772.2426166602329,59.19290852252306,7.464789580727716,7.473258603888006,4.253686769012029e-12,0.7191022248051357,71.19900905030521,71.14908984813378,1671,0.0,84,8760
5,1,savE® OM48,True,1.093354588698534,1.001554979848378,1.0343503549412505,0.8789987624100212,-0.11211257436174804,1.0748996354888227,assam,1,savE® OM48,20.174899635488824,675.5594473593164,0.696377139881871,,281.19223991606736,9.567205437637954e-10,748.6350135742158,73.22969801410758,8.058217970676944,8.065301672185088,2.388532877622951e-12,0.7191022248051357,71.08541550348853,70.39858733457176,1495,0.0,82,8760
6,1,savE® OM48,True,0.9009624192640099,1.0079896516460407,0.5734392767883767,1.124546011982964,0.30295136988636995,-0.3827377503745155,assam,1,savE® OM48,18.717262249625485,731.9101052696556,0.5701629249561657,,539.1893325200016,9.83154511538931e-10,797.8301910808958,66.19971667790213,7.548133121945588,7.556095494809254,3.1543561340711228e-12,0.7191022248051357,72.48077411974133,72.43122422714404,3277,0.0,105,8760
7,1,savE® OM48,True,1.0944116210916632,0.9787083152868116,0.907063466248978,1.1578762883776752,-0.31966414890607575,-1.2789252862510692,assam,1,savE® OM48,17.82107471374893,769.8548416022594,0.5666759180538776,,578.7577950040026,1.0210341944119483e-09,820.2177772668977,50.78257487623561,6.397686197301568,6.406629145045842,3.019812781413196e-12,0.7191022248051357,67.25782680494127,65.98784844505957,4,0.0,35,8760
8,1,savE® OM48,True,1.0417671707426914,1.0612192397044067,-0.92243387323951,0.8303315662621454,-0.14876050752202696,0.7373787254038593,assam,1,savE® OM48,19.83737872540386,670.2793620334669,0.715520944843833,,252.25937429529498,9.265472307661177e-10,756.7234132833773,86.59658382815303,8.265711429587286,8.272782759426885,5.321131632523133e-12,0.7191022248051357,72.34932165392912,71.707067392936,2547,0.0,94,8760
9,1,savE® OM48,True,0.9204462266316921,0.9650275417533797,-1.3901641718886832,1.0238431509491934,-0.15003432482641654,0.6707552786344828,assam,1,savE® OM48,19.770755278634486,660.9004148804357,0.5902439297923112,,449.213358368077,9.584609407660762e-10,729.8300443921768,69.23398145005115,5.72606630084233,5.73420082990606,3.321214630023346e-12,0.7191022248051357,66.28586545404232,65.48982802595613,7,0.0,43,8760
10,1,savE® OM48,True,0.9852071236297363,1.0013418336905113,-0.9091870732419928,0.9572202411837772,0.39824405273942565,0.15476419909764516,assam,1,savE® OM48,19.254764199097647,654.4401880309754,0.6086435078417425,,409.3274573958058,9.379697920237184e-10,733.7573691059126,79.52987756168298,7.595852251515917,7.603344639761911,4.151862386834256e-12,0.7191022248051357,74.42652509752499,74.37813181770554,3582,0.0,106,8760
11,1,savE® OM48,True,1.0280338312449477,1.0058319747927016,-0.5580107102759763,1.1038131174132622,-0.0533844126827594,1.3945640555988015,assam,1,savE® OM48,20.494564055598804,704.7708131916006,0.5975457782638292,,462.02349269750835,9.739238471712577e-10,773.0407582429707,68.55544744183395,6.6834110271155565,6.691413886599312,4.6262485494967846e-12,0.7191022248051357,68.69877348937614,67.89178146662579,186,0.0,46,8760
12,1,savE® OM48,True,1.0451156160905593,1.053214626523091,0.7522033770399239,0.9565851676437546,-0.21403173243746854,-1.5692770368006759,assam,1,savE® OM48,17.530722963199324,766.5537839000796,0.6638559428405353,,374.8744980659671,9.920455862475635e-10,832.2543147761019,66.02016353156667,8.085807413071196,8.094049641838646,3.2307813915321308e-12,0.7191022248051357,72.1230668001165,71.42947154872934,1375,0.0,78,8760
13,1,savE® OM48,True,1.076443383833236,0.9863566821003853,-0.9004207818860924,1.1877103912586429,0.06746817514660297,1.459551881291688,assam,1,savE® OM48,20.55955188129169,674.6917837699218,0.5360716144257904,,571.5579291645004,9.54551800714159e-10,747.3122316364104,72.87405874121283,7.577671986609874,7.585451355789659,4.147451891070188e-12,0.7191022248051357,70.70480017064821,70.65635078183269,2055,0.0,95,8760
14,1,savE® OM48,True,0.9194020232692898,1.0167067224209358,-0.8050216288052884,1.09284903043891,-0.22110301270184918,0.07015295994002813,assam,1,savE® OM48,19.17015295994003,727.2267157967487,0.592794414368671,,487.84888860557544,9.83023306443333e-10,793.2428976126881,66.36781222687137,6.441135512294117,6.449601239378148,4.775594365600154e-12,0.7191022248051357,68.50845864838578,67.84858108329678,32,0.0,51,8760
15,1,savE® OM48,True,1.0849380720142956,1.0539704381456738,1.4545747535486013,1.0837155020560318,0.4551155674107772,1.4624236908665158,assam,1,savE® OM48,20.562423690866517,733.4522001203063,0.6275423794689223,,418.6391778015506,9.643458751979818e-10,808.20637252333,74.91060687777768,9.582760938603627,9.58986070736761,3.4744109155990084e-12,0.7191022248051357,76.46438349736988,76.40790372509761,6986,0.0,126,8760
16,1,savE® OM48,True,1.0069395755841826,1.0564850798912688,0.10914267206382244,0.8325832536420598,-0.3475884427744548,-1.5222704740710382,assam,1,savE® OM48,17.577729525928962,717.1312762082564,0.7075714946826296,,283.3611938528952,9.584416458992368e-10,793.0086722670457,76.12200986035218,8.152252130284472,8.159968630539769,3.958566996747111e-12,0.7191022248051357,72.81754789769407,72.04624767168423,2285,0.0,86,8760
17,1,savE® OM48,True,0.9783901390052696,1.0650069555998352,-1.2549650384226405,1.081774722849555,-0.052991455708503166,-0.3175471138383754,assam,1,savE® OM48,18.782452886161625,751.7406106243618,0.6074895954916931,,472.46500630429495,9.787668587855547e-10,822.029763047168,70.64946336202402,7.093744678167204,7.102271150333844,5.526805334523822e-12,0.7191022248051357,69.95602092817525,69.08375040855366,701,0.0,58,8760
18,1,savE® OM48,True,1.0717737064783779,0.9676061493955437,0.25729689403164113,0.9618891780572246,-0.05879444598116179,0.16589304365852975,assam,1,savE® OM48,19.26589304365853,681.8409584823669,0.6316018429342919,,387.02692277514967,9.753169365678801e-10,747.0637400693173,65.51363721431815,6.609296817958367,6.61733754476531,2.712697476356227e-12,0.7191022248051357,66.96880304810497,66.21780498913952,283,0.0,50,8760
19,1,savE® OM48,True,0.9539833889356695,1.015679094719839,0.7831048155019515,0.8755636074063203,-0.2520918998075855,-1.1422320351316761,assam,1,savE® OM48,17.957767964868324,714.5271364441579,0.6846580946164076,,316.8848759251945,9.767524746719548e-10,783.3113933083993,69.04976308995815,7.511255869767467,7.5191192787857055,1.7078688625245046e-12,0.7191022248051357,70.94160334373755,70.33094644147002,1496,0.0,75,8760
20,1,savE® OM48,True,0.9925431109480908,1.0560071919656588,0.7091378910614061,0.8436285508189084,0.10536838485980571,-0.02541186966198694,assam,1,savE® OM48,19.074588130338014,680.9634679237491,0.6990372099868876,,279.3697155937952,9.310313578544975e-10,766.7418606060586,85.87877778903811,9.378482198762612,9.38518928866564,2.7812773044785793e-12,0.7191022248051357,80.68756292038542,80.63385867230483,9065,0.0,137,8760
21,1,savE® OM48,True,1.0825911945705506,0.9881084574007117,0.39591966536880974,0.8398496839296692,-0.15584976476944212,1.3553523538131604,assam,1,savE® OM48,20.45535235381316,642.5550840105587,0.7004824510306746,,262.04158992988755,9.412036117310836e-10,719.7041139651874,77.30144967859286,7.718366240971391,7.725437768530005,2.742204716634051e-12,0.7191022248051357,70.16563932404986,69.46030643986023,1471,0.0,77,8760
22,1,savE® OM48,True,0.9565446150784322,0.9880505632721597,-0.40189013521968175,0.9793423174459402,0.20526025919208468,0.9424621806488962,assam,1,savE® OM48,20.042462180648897,648.3614950676887,0.6071232752674417,,407.55117255802685,9.412267655714985e-10,726.4035211217604,78.23244952575159,7.464138112293824,7.471475039211529,3.318646832171746e-12,0.7191022248051357,73.151157793313,73.10372371011616,3819,0.0,105,8760
23,1,savE® OM48,True,0.9916641349790618,0.9399401074128353,-0.6356563100371274,0.8965036427734456,0.21386630023863928,0.0323340640211387,assam,1,savE® OM48,19.13233406402114,610.61657936765,0.6058694338155145,,387.9171739086535,9.365033821325066e-10,686.1727770652758,75.75122876843247,6.99874490594761,7.006114315898465,5.540079577722177e-12,0.7191022248051357,72.9483725159148,72.90532622520934,2304,0.0,94,8760
24,1,savE® OM48,True,0.9902295007325396,0.9421835698035023,1.313178064009124,0.9941147177286715,-0.4509167396639472,1.33740568566183,assam,1,savE® OM48,20.43740568566183,673.2384609037998,0.6308008368141564,,382.6141563945833,9.82521639901642e-10,735.1932309943339,62.193644615787235,6.536627877666172,6.544304979349596,2.468235859626965e-12,0.7191022248051357,67.75200514858656,67.18147022898165,46,0.0,56,8760
25,1,savE® OM48,True,1.0209008622469429,0.9912023593272415,1.0116466289484691,1.196129472116548,0.46749623727580625,0.9480758465705219,assam,1,savE® OM48,20.048075846570523,719.7885415034962,0.5550518659659522,,563.6132708699416,9.846170624567171e-10,784.2232613899206,64.68804633291204,7.903958448035388,7.911736325012678,4.4589417312428886e-12,0.7191022248051357,72.17260217794355,72.12249551969171,2822,0.0,102,8760
26,1,savE® OM48,True,0.9292340463343982,0.9821089306615421,0.9255022921940173,0.8902588817138223,0.4449558600378348,1.7582417242762909,assam,1,savE® OM48,20.858241724276294,630.6342199996394,0.6637217314281888,,306.74225265539224,9.327254471761002e-10,711.2212449199734,80.67177640677795,7.969072524628129,7.97567023718872,6.1830242954243585e-12,0.7191022248051357,75.48478149554137,75.44250803425047,5563,0.0,121,8760
27,1,savE® OM48,True,1.085655007657805,0.9699216235874875,-1.2356773468214026,0.8348743366280065,-0.09900466312621592,-0.8605711274817796,assam,1,savE® OM48,18.23942887251822,639.6081876511054,0.6557757542567461,,326.398033881087,9.41986983330764e-10,713.5788514507806,74.25292302805563,6.499448396470191,6.507428485223516,3.5639109892988194e-12,0.7191022248051357,68.21415038341577,67.5145007143014,216,0.0,54,8760
28,1,savE® OM48,True,0.9942873082032466,0.9669282711946129,-0.3192829968349731,0.9808352148879147,-0.06473137412097141,0.9539552409013305,assam,1,savE® OM48,20.05395524090133,664.8970822786924,0.6228901084056157,,391.61133967498813,9.636474010128128e-10,733.5620074324164,68.91948199618874,6.344865691165374,6.352652017079276,2.2751042676711922e-12,0.7191022248051357,67.17661638038794,66.52921081804143,62,0.0,48,8760
29,1,savE® OM48,True,1.0529978824067858,0.9798718493896317,-0.21492510749618488,1.1063094814579546,0.2334484569586015,0.24516792928750109,assam,1,savE® OM48,19.345167929287502,686.9362305070408,0.5583544554471221,,531.9970840749987,9.659010414771976e-10,755.7760433969526,69.10959541583226,7.588913669362597,7.596806576776782,4.71440348107897e-12,0.7191022248051357,72.12426866799699,72.07895355470494,2091,0.0,97,8760
