case_id,state,regime_id,pcm_id,sampling_method,seed,capsule_diameter_m,n_capsule,flow_rate_kg_s,simulator_version,runtime_s,valid,reason,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,geom_hydraulic_diameter_m,geom_below_min_pcm_fraction,cluster_id_x,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,mean_f_melt,min_f_melt,max_f_melt,is_no_pcm,cluster_id_y,GHI_daily_kWh,Ta_mean,DTR,RH_mean,wind_mean,monsoon_index,Tm_target_C,L_required_kJ_per_kg,T_mains_est_C,name,Tm_C,latent_heat_kJ_kg,TC_W_mK,density_liquid_kg_m3,density_solid_kg_m3,Cp_liquid_kJ_kgK,Cp_solid_kJ_kgK,supercooling_K,rho_H_MJ_m3,any_property_imputed,split
c0_savE__OM50_bnd_nmax,assam,0,savE® OM50,boundary,0,0.05,24,0.030000000000000002,sim_v1_assam,1.4472320079803467,True,,0.025,0.031415926535897934,0.968584073464102,1.013133310886751e-05,5.065666554433756e-10,29.19005734815973,1.027699620612634,True,0.0,savE® OM50,19.89,680.5736384077089,0.6238377635093524,1850.0,400.8773273594077,1.7955255102179327e-09,745.263081802743,64.99726020392731,19.26103535477619,19.287529615063022,1.510695403964798e-12,1.5095352700498958,65.95904315307257,65.4623169175076,2.0,0.0,62.0,8760.0,0.08065200542454996,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM50,50.0,189.0,0.175,859.0,961.0,2.78,3.33,0.0,181.629,1.0,train
c0_savE__OM46_lhs_000,assam,0,savE® OM46,lhs,20260954,0.06499873296940786,15,0.04622756467534962,sim_v1_assam,1.5772323608398438,True,,0.03249936648470393,0.04313547153570516,0.9568645284642948,3.2912992637614574e-05,2.5358124930243897e-09,58.47222162909279,0.9612349150136983,True,0.0,savE® OM46,19.89,678.8021829627764,0.622758440688443,1873.0,402.02756522443315,8.976776225302179e-09,743.5337403710612,65.03383068471922,23.31053750022656,23.332521178849447,2.707762050908117e-12,1.977761369912082,65.91668734244685,64.71582658404182,0.0,0.0,87.0,8760.0,0.11883582271079665,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_lhs_001,assam,0,savE® OM46,lhs,20260954,0.07189555544914752,16,0.02060135347616944,sim_v1_assam,1.5319287776947021,True,,0.03594777772457376,0.06226653955492656,0.9377334604450734,1.1127564395985545e-05,3.820714790842269e-10,28.82315294515699,0.7218308954145775,True,0.0,savE® OM46,19.89,676.0167744076388,0.6203660213812141,1882.0,404.57717431532006,1.350532467241491e-09,740.935405315088,65.22565990825507,31.71549425921136,31.747225726844633,4.612187435784838e-12,2.8549208385933826,66.4240157372566,62.75171608720667,0.0,0.0,78.0,8760.0,0.11091196074359448,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_lhs_002,assam,0,savE® OM46,lhs,20260954,0.06576548965304686,10,0.0194104123556375,sim_v1_assam,1.5327510833740234,True,,0.03288274482652343,0.02978672746963944,0.9702132725303606,3.984825518865634e-06,1.2891184414408186e-10,24.841425215968037,1.4280756644802066,True,0.0,savE® OM46,19.89,680.1834834639761,0.6237708073964943,1859.0,400.94868270816187,4.567937483976934e-10,744.8658006590445,64.9806772311304,15.930135476395677,15.945296120984517,2.1161016064894617e-12,1.3657214544829683,66.19693012467116,63.781256536209,0.0,0.0,87.0,8760.0,0.11705256516280237,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,holdout
c0_savE__OM46_lhs_003,assam,0,savE® OM46,lhs,20260954,0.0773412463216784,23,0.025286680949659017,sim_v1_assam,1.6492340564727783,True,,0.0386706231608392,0.11142687551845228,0.8885731244815477,7.422520625524396e-05,3.1281818483316483e-09,38.05806332357477,0.41117161711416245,False,0.0,savE® OM46,19.89,669.6790190234526,0.6149100493949629,1931.0,410.39162152937627,1.1004943742432124e-08,735.0065543480666,65.64714663921356,54.03888209052363,54.09576308913092,5.766686694543297e-13,5.108922242521037,66.99253417865725,62.07096713839043,0.0,0.0,63.0,8760.0,0.10536982317301569,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_lhs_004,assam,0,savE® OM46,lhs,20260954,0.04352427967432495,20,0.04224463467808773,sim_v1_assam,1.787276268005371,True,,0.021762139837162475,0.01726845131414229,0.9827315486858577,1.016487478819515e-05,7.156857032930142e-10,35.78053584648618,1.6512842598207291,True,0.0,savE® OM46,19.89,684.9391968519815,0.6276828038706992,1841.0,396.7796552538132,2.541151430413341e-09,749.1016471528732,64.46462576679376,10.863314713145023,10.872177775370618,3.1473630404405865e-12,0.791758492753424,66.4863551319093,66.18372438025747,8.0,0.0,110.0,8760.0,0.13586580075118507,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_lhs_005,assam,0,savE® OM46,lhs,20260954,0.05052602349855593,13,0.030031435365996874,sim_v1_assam,1.590106725692749,True,,0.025263011749277964,0.01755970960440189,0.9824402903955981,5.229381546294456e-06,2.6174305651946454e-10,29.52805892730919,1.8845718339219217,True,0.0,savE® OM46,19.89,682.2025284904681,0.6250576646089843,1845.0,399.57727476235385,9.282826559073286e-10,746.7479214577633,64.8406687437162,10.456842369393266,10.46578635065741,6.385517046666401e-13,0.8051126853618267,66.45714135817629,65.94107700616928,5.0,0.0,105.0,8760.0,0.1312373409469069,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_lhs_006,assam,0,savE® OM46,lhs,20260954,0.03758362933855065,19,0.011241332626207124,sim_v1_assam,9.298324584960938e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_lhs_007,assam,0,savE® OM46,lhs,20260954,0.05531835168390643,8,0.04735142003919349,sim_v1_assam,1.5729074478149414,True,,0.027659175841953217,0.014181634818096022,0.985818365181904,1.0074668936883415e-05,7.950831343103024e-10,50.973672920996485,2.5635900571914436,True,0.0,savE® OM46,19.89,682.4436905972681,0.6251673511839118,1841.0,399.4603814202302,2.8205242905000377e-09,746.9887730144693,64.83925001238636,8.233756193847931,8.240974757628837,5.46140309645731e-12,0.6502279564097027,66.51579503488284,65.88698915443443,5.0,0.0,102.0,8760.0,0.1283640057962283,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_lhs_008,assam,0,savE® OM46,lhs,20260954,0.03348500435904469,22,0.015564002450511615,sim_v1_assam,8.344650268554688e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_lhs_009,assam,0,savE® OM46,lhs,20260954,0.021712127364859588,18,0.028544706569990475,sim_v1_assam,1.6689300537109375e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_lhs_010,assam,0,savE® OM46,lhs,20260954,0.028251272083786104,12,0.03853716827298385,sim_v1_assam,1.1920928955078125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,holdout
c0_savE__OM46_lhs_011,assam,0,savE® OM46,lhs,20260954,0.0492562230117875,12,0.03459017789951278,sim_v1_assam,1.5425386428833008,True,,0.02462811150589375,0.015017345919325218,0.9849826540806748,5.827598194584642e-06,3.3596276379593714e-10,33.15565345288913,2.153799370087361,True,0.0,savE® OM46,19.89,682.4845698776853,0.6252539452070127,1842.0,399.368097886216,1.191813906116576e-09,747.020181943894,64.83014135018097,9.049951182282847,9.057599355835897,6.73781142200031e-13,0.6885453104010613,66.51450451431545,66.04933167503563,6.0,0.0,106.0,8760.0,0.1324108136094107,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,holdout
c0_savE__OM46_bnd_dmin_fmin,assam,0,savE® OM46,boundary,0,0.02,16,0.01,sim_v1_assam,8.106231689453125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_bnd_dmin_fmax,assam,0,savE® OM46,boundary,0,0.02,16,0.05,sim_v1_assam,1.6689300537109375e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_bnd_dmax_fmin,assam,0,savE® OM46,boundary,0,0.08,16,0.01,sim_v1_assam,1.623990774154663,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,0.0,savE® OM46,19.89,672.3820642128752,0.6170056800718948,1909.0,408.1583010537795,5.668125038148863e-10,737.5762770070182,65.50658692479756,40.80068489352223,40.84436827569451,3.932826298101517e-12,3.93330751261606,67.20613428285657,62.073226401138406,0.0,0.0,64.0,8760.0,0.10224564512135138,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_bnd_dmax_fmax,assam,0,savE® OM46,boundary,0,0.08,16,0.05,sim_v1_assam,1.585660696029663,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,0.0,savE® OM46,19.89,672.7653787441093,0.6175031661366068,1908.0,407.628128525349,5.268207893015701e-08,737.901929288821,65.44933219278707,41.86276663136069,41.9064903711515,6.839020729823598e-12,3.93330751261606,66.98666003648906,62.28635641103395,0.0,0.0,70.0,8760.0,0.10549644509004683,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_bnd_nmin,assam,0,savE® OM46,boundary,0,0.05,8,0.030000000000000002,sim_v1_assam,1.523935079574585,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,0.0,savE® OM46,19.89,682.8945068986761,0.6254968335642843,1839.0,399.10925096841225,5.303092744677916e-10,747.4213723703712,64.81998271178676,6.273624573063595,6.2789550900743425,4.51899913774265e-12,0.4801400772236401,66.58678952864916,66.08893857562938,7.0,0.0,108.0,8760.0,0.13195644226723854,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c0_savE__OM46_bnd_nmax,assam,0,savE® OM46,boundary,0,0.05,24,0.030000000000000002,sim_v1_assam,1.522028923034668,True,,0.025,0.031415926535897934,0.968584073464102,1.013133310886751e-05,5.065666554433756e-10,29.19005734815973,1.027699620612634,True,0.0,savE® OM46,19.89,680.9217111693373,0.6242894550212594,1856.0,400.3959582358786,1.7952229773545508e-09,745.4985880889715,64.87640324850058,18.689949822353473,18.705973369670986,8.528290834647285e-13,1.4404202316709205,66.2060832898983,65.70030647973014,4.0,0.0,101.0,8760.0,0.13076596679231892,0.0,1.0,0,0,3.950975800067895,25.889316524950583,6.339496119446357,75.83645867315907,1.6578687779103154,0.6571821353508098,44.0,252.0866420531137,19.89,savE® OM46,47.0,177.0,0.15,880.0,917.0,2.7,2.5,2.0,162.309,1.0,train
c1_baseline_noPCM,assam,1,NONE_plain_tank,baseline,0,0.08,8,0.030000000000000002,sim_v1_assam,0.9034006595611572,True,,0.04,0.04289321169701264,0.9571067883029873,1.3858140714189671e-05,6.929070357094836e-10,46.70409175705556,1.1900646595720985,True,1.0,,19.1,704.9738333872858,0.6252655231680001,1746.0,411.92011802770185,2.437011786843165e-09,772.0200074278083,67.33080467783738,0.0,0.0,4.683836016661566e-12,0.0,68.90928491372998,68.90928491372998,0.0,0.0,0.0,8760.0,0.0,0.0,0.0,1,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,train
c1_savE__OM48_lhs_000,assam,1,savE® OM48,lhs,20261976,0.026353153930166733,17,0.018687396340086343,sim_v1_assam,7.867813110351562e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_lhs_001,assam,1,savE® OM48,lhs,20261976,0.05875301257921811,20,0.03604398093087313,sim_v1_assam,1.388021469116211,True,,0.029376506289609056,0.04247653028153796,0.957523469718462,2.0221812361652368e-05,1.2147910319184874e-09,41.21037633345775,0.8829564324641824,True,1.0,savE® OM48,19.1,703.9669015889579,0.6230028958486205,1767.0,414.4072703183874,4.2689106629416895e-09,770.8588579590155,67.19290176224446,17.40022277959691,17.42307593616434,1.6667269482079386e-12,2.0388734535138218,68.41119236462464,65.5319553386394,87.0,0.0,40.0,8760.0,0.06445253730854668,0.0,1.0,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_lhs_002,assam,1,savE® OM48,lhs,20261976,0.061058110417383044,23,0.01155406988585404,sim_v1_assam,1.395723819732666,True,,0.030529055208691522,0.054825996472306876,0.9451740035276931,6.865820280121452e-06,1.322136122337287e-10,13.72846684437971,0.7017417816890811,True,1.0,savE® OM48,19.1,702.8100459096856,0.6220477435009313,1778.0,415.4572043173105,4.6440214927062376e-10,769.8001000524371,67.29536946143732,21.641904949638842,21.67142895969298,1.3765107711314891e-12,2.63164783067073,68.67039971545356,65.37016549765477,41.0,0.0,38.0,8760.0,0.06123714325133037,0.0,1.0,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_lhs_003,assam,1,savE® OM48,lhs,20261976,0.06665952683896556,13,0.04340902178692103,sim_v1_assam,1.4308032989501953,True,,0.03332976341948278,0.04032353985207878,0.9596764601479212,2.6815838257118192e-05,1.94008217856299e-09,56.310050265999976,1.057638275915664,True,1.0,savE® OM48,19.1,703.826991491709,0.622760447958457,1766.0,414.673776790853,6.818364925388919e-09,770.7552533029053,67.22800645445508,15.719832334734248,15.74150581378892,2.337168397048254e-12,1.9355299128997818,68.83952794320288,65.3385108555542,60.0,0.0,39.0,8760.0,0.06038673766862647,0.0,1.0,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_lhs_004,assam,1,savE® OM48,lhs,20261976,0.03602733359084784,9,0.041140323274770886,sim_v1_assam,8.821487426757812e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_lhs_005,assam,1,savE® OM48,lhs,20261976,0.07157684341226321,9,0.03294156165365809,sim_v1_assam,1.4722979068756104,True,,0.035788421706131605,0.03456119519155403,0.965438804808446,1.3000608394354123e-05,7.13767238262802e-10,45.883909530343736,1.332960502337874,True,1.0,savE® OM48,19.1,704.0520643521388,0.6230108310588196,1765.0,414.3985476816302,2.5095362156960797e-09,770.9859721376341,67.23127734673038,13.02798102656996,13.04653602390126,2.680067377211207e-12,1.6589373691945937,69.0557863539182,65.21145746228969,25.0,0.0,38.0,8760.0,0.05748889775667019,0.0,1.0,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,holdout
c1_savE__OM48_lhs_006,assam,1,savE® OM48,lhs,20261976,0.053551102216101085,12,0.02033619450737623,sim_v1_assam,1.4593214988708496,True,,0.026775551108050542,0.01929812461237129,0.9807018753876288,2.7090319632427044e-06,9.181900155200488e-11,21.19248041015869,1.8142580320555435,True,1.0,savE® OM48,19.1,705.6286926489136,0.624182842984984,1754.0,413.1102347005645,3.2322456494942976e-10,772.4221349088323,67.08559829159616,8.154801383292273,8.16515867443807,5.418760573696031e-12,0.9263099813938219,68.57698441686597,66.61919213081423,172.0,0.0,49.0,8760.0,0.06774725614730652,0.0,1.0,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_lhs_007,assam,1,savE® OM48,lhs,20261976,0.04044668700471918,19,0.028025110090269187,sim_v1_assam,1.7206919193267822,True,,0.02022334350235959,0.013165309756029238,0.9868346902439707,3.416584626325016e-06,1.5958360047579966e-10,22.058398116554123,2.0211801358448898,True,1.0,savE® OM48,19.1,709.5404367407344,0.6275675902356046,1741.0,409.38961230479106,5.627494026891267e-10,775.7843747203865,66.54198536690933,6.111572669069952,6.118686193815119,1.1951560167822725e-13,0.6319348682894034,68.62564568116518,68.09251589743995,331.0,0.0,61.0,8760.0,0.07458300489080433,0.0,1.0,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_lhs_008,assam,1,savE® OM48,lhs,20261976,0.024466534149065376,15,0.048205578924190716,sim_v1_assam,9.059906005859375e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_lhs_009,assam,1,savE® OM48,lhs,20261976,0.07872430335561735,18,0.03932061836194118,sim_v1_assam,1.4320604801177979,True,,0.039362151677808675,0.09196606439131509,0.908033935608685,0.000125401149405507,8.218084563204515e-09,60.23832043260597,0.5181936001950154,True,1.0,savE® OM48,19.1,698.9092541473,0.6187266370611763,1822.0,419.10787069904234,2.8778362459545967e-08,766.269212754674,67.6774582774844,33.19426697246739,33.24388222181095,1.0371401901274688e-13,4.414371090783125,69.72496585281301,64.5209379575705,0.0,0.0,30.0,8760.0,0.05327051400799312,0.0,1.0,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_lhs_010,assam,1,savE® OM48,lhs,20261976,0.04887345948282343,14,0.01578522899988523,sim_v1_assam,1.4154455661773682,True,,0.024436729741411714,0.01711496037319749,0.9828850396268025,1.471598586642266e-06,3.871586781009269e-11,15.013005969342712,1.8711501950344807,True,1.0,savE® OM48,19.1,705.847985594092,0.6243602101160572,1754.0,412.91526707926755,1.36290071378742e-10,772.6236290244107,67.0670345488189,7.445916554234327,7.455102096645982,2.382947117542225e-12,0.8215180979134796,68.55376602543316,67.2231316356624,186.0,0.0,51.0,8760.0,0.07003452193367221,0.0,1.0,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_lhs_011,assam,1,savE® OM48,lhs,20261976,0.033854200378979606,22,0.023405772202172083,sim_v1_assam,7.867813110351562e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_bnd_dmin_fmin,assam,1,savE® OM48,boundary,0,0.02,16,0.01,sim_v1_assam,1.6689300537109375e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,holdout
c1_savE__OM48_bnd_dmin_fmax,assam,1,savE® OM48,boundary,0,0.02,16,0.05,sim_v1_assam,1.1920928955078125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_bnd_dmax_fmin,assam,1,savE® OM48,boundary,0,0.08,16,0.01,sim_v1_assam,1.458913803100586,True,,0.04,0.08578642339402529,0.9142135766059747,9.646162092929935e-06,1.6076936821549893e-10,15.568030585685188,0.5683656631193826,True,1.0,savE® OM48,19.1,699.0898165705477,0.6187974536889591,1819.0,419.0300267976185,5.631884943061394e-10,766.4658635675343,67.69088553402939,30.047893779325054,30.09411088553161,4.423996129594253e-12,4.117748322913214,69.85217318468285,64.20653706837713,0.0,0.0,28.0,8760.0,0.05086051662846326,0.0,1.0,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_bnd_dmax_fmax,assam,1,savE® OM48,boundary,0,0.08,16,0.05,sim_v1_assam,1.4661221504211426,True,,0.04,0.08578642339402529,0.9142135766059747,0.00017926413952761594,1.4938678293967998e-08,77.84015292842594,0.5683656631193826,True,1.0,savE® OM48,19.1,699.4054378486086,0.6191265900523204,1818.0,418.6682295837908,5.233558458640952e-08,766.7275723250748,67.63738272421247,30.839491488301228,30.885739776864735,6.28822239153038e-12,4.117748322913214,69.70742421754481,64.52577224435433,0.0,0.0,30.0,8760.0,0.05297894938623169,0.0,1.0,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
c1_savE__OM48_bnd_nmin,assam,1,savE® OM48,boundary,0,0.05,8,0.030000000000000002,sim_v1_assam,1.3399744033813477,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,1.0,savE® OM48,19.1,706.2653853008408,0.6246120987969086,1748.0,412.63838298783486,5.262245119564319e-10,773.0243029797175,67.04768899653136,4.571134921102358,4.576750550325627,5.5002125775202476e-12,0.5026548245743669,68.65036354342868,67.3862299378515,207.0,0.0,52.0,8760.0,0.07045950989924517,0.0,1.0,0,1,4.078552794763517,25.10033245509904,6.27259179619414,78.98808239078828,1.2526216824847392,0.6077662687654307,44.0,258.69201668591086,19.1,savE® OM48,51.0,165.0,0.15,875.0,960.0,2.35,2.02,3.0,158.4,1.0,train
