regime_id,regime_name,pcm_id,capsule_diameter_m,n_capsule,flow_rate_kg_s,valid,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,feasibility_proba,pred_useful_energy_kWh,pred_solar_fraction,pred_unmet_energy_kWh,pred_pump_energy_kWh,pred_pcm_mass_kg
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.045173575262101015,16,0.013853315279783928,True,0.022586787631050508,0.015445500757291609,0.9845544992427084,1.0327400467305554e-06,2.3844789115695287e-11,12.178165492788134,1.0,683.3376671857235,0.6260102042204176,398.44248751653384,2.724094239159069e-09,0.7118522889150429
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.047908637173847295,11,0.04339470349913746,True,0.023954318586923647,0.012666678684574616,0.9873333213154254,7.6046946738042026e-06,5.500057842853388e-10,40.45705179115245,1.0,682.994572302756,0.625208123783386,399.0104533710973,2.8237162270498705e-09,0.6062861325065422
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06345046784592522,24,0.04131970989785842,True,0.03172523392296261,0.06420137740249976,0.9357986225975002,8.728668677413915e-05,6.011100959087776e-09,51.01945106164432,1.0,677.6095581079985,0.6208717966164938,403.69083681042633,8.723297968149542e-09,3.045987244679578
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.0685496218240156,14,0.047322603592119795,True,0.0342748109120078,0.047224986590309964,0.9527750134096901,3.8193537195299615e-05,3.0123627007900776e-09,63.12732446908085,1.0,678.6774700406097,0.621861517174676,402.84325462490034,7.0589286580917555e-09,2.2661530565068233
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.05580959107681249,17,0.020882164012800533,True,0.027904795538406246,0.030945967176893886,0.9690540328231061,4.908460399031307e-06,1.7083212517151352e-10,22.67921572516977,1.0,680.9324109249173,0.6236373233803307,400.9165715273479,2.724094239159069e-09,1.4843028609084898
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.04071703678450559,18,0.039106696357500824,True,0.020358518392252795,0.012724174491125534,0.9872758255088745,6.3208029299407805e-06,4.119762015279928e-10,30.98639001067763,0.9966666666666667,683.9649840774331,0.6275628223910691,397.8805275152365,2.751425009146437e-09,0.6150347428247377
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.06764274235852784,20,0.012900352508501323,True,0.03382137117926392,0.06482197107705458,0.9351780289229454,1.0282820764738715e-05,2.2108668774477765e-10,16.981125563876876,1.0,677.0298738970234,0.6206991613332051,404.17385945390976,2.7415999449373222e-09,3.0247658648922093
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.04411531932942536,16,0.03177483266302828,True,0.02205765966471268,0.014385232392915972,0.985614767607084,4.762036390948786e-06,2.5218818242941467e-10,27.278242663122608,1.0,683.5100443488236,0.6267368341662406,398.3301737241547,2.724094239159069e-09,0.6581956556394634
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.04206941364816638,12,0.0464678071204566,True,0.02103470682408319,0.009356409925343267,0.9906435900746567,6.392860679815442e-06,4.951036950293584e-10,38.04191108490216,0.9966666666666667,683.8188436722078,0.6272082965912105,397.96467657482293,2.8936275824952946e-09,0.5157502033742709
0,"Lower Brahmaputra Valley, moist valley regime, medoid ASP_0012 (33 pts)",savE® OM48,0.043492915329679485,24,0.014464965429942672,True,0.021746457664839743,0.020677375656507704,0.9793226243434923,1.5852445270544533e-06,3.821751213641415e-11,12.242767687528762,1.0,683.9690954451672,0.6263679648084719,397.7928091129898,2.724094239159069e-09,1.0156713486273925
