point_id,n_days_used,GHI_daily_kWh_mean,kt_daily_mean,kt_daily_std,SAI_true,cloudy_frac_true,CCI_true,DTR_true_mean,Ta_mean_true,Ta_p95_true,Ta_p05_true,HDD18_true,CDD24_true,RH_mean_true,wind_mean_true,seasonality_true
UKP_0034,3653,4.883610454421024,0.8386686731735411,0.18795501829726652,0.835787928271479,0.031480974541472764,3,11.092507528059128,23.209128227940507,33.20975,12.0985,3696.3050000000003,8996.882916666666,55.304773359795604,2.522901268363902,0.2383343108772401
UKP_0035,3653,4.800499507254311,0.8152630591129895,0.19596450568578658,0.8054689170705216,0.036134683821516564,4,10.717585546126472,18.044590291084955,25.57191666666666,8.421083333333334,8782.833333333332,693.7591666666667,60.44416039328406,2.2764709371293,0.2162995834492806
UKP_0036,3653,4.900847810019163,0.7710209504761179,0.19750374488326636,0.7601712440185309,0.04872707363810567,6,10.145105392827812,13.718068368464277,21.068416666666664,3.8175000000000003,17711.477916666667,8.470833333333328,60.86662583264897,2.2165360662469205,0.20887363392445235
UKP_0037,3653,4.883610454421024,0.8386686731735411,0.18795501829726652,0.835787928271479,0.031480974541472764,3,10.363687380235424,19.102140250022817,27.6785,9.064833333333333,7719.389583333334,1803.0025,59.11141778446938,2.364814421936308,0.2383343108772401
UKP_0038,3653,4.800499507254311,0.8152630591129895,0.19596450568578658,0.8054689170705216,0.036134683821516564,4,10.717585546126472,18.044590291084955,25.57191666666666,8.421083333333334,8782.833333333332,693.7591666666667,60.44416039328406,2.2764709371293,0.2162995834492806
UKP_0039,3653,4.800499507254311,0.8152630591129895,0.19596450568578658,0.8054689170705216,0.036134683821516564,4,11.465247741582262,12.668676088146729,19.868333333333332,2.5686666666666667,20456.427916666667,0.5612500000000011,60.5409535541564,2.3630727028013507,0.2162995834492806
UKP_0040,3653,4.573337511634273,0.68469576540626,0.16770045240996634,0.6776216148287523,0.04325212154393649,3,10.854251300301122,15.446909731727347,22.778999999999993,5.634166666666668,13767.618333333334,77.36624999999998,60.87003113879004,2.3470634866319924,0.20109937627169946
UKP_0041,3653,4.573337511634273,0.68469576540626,0.16770045240996634,0.6776216148287523,0.04325212154393649,3,10.43895975910211,7.063897937768044,14.874916666666666,-3.6321666666666657,39949.58083333333,0.0,63.03883634455698,2.3164354640021902,0.20109937627169946
UKP_0042,3653,4.800499507254311,0.8152630591129895,0.19596450568578658,0.8054689170705216,0.036134683821516564,4,10.854251300301122,15.446909731727347,22.778999999999993,5.634166666666668,13767.618333333334,77.36624999999998,60.87003113879004,2.3470634866319924,0.2162995834492806
UKP_0043,3653,4.960414382699152,0.7979490195090337,0.1883808870985167,0.7858750544502647,0.03367095537914043,4,11.465247741582262,12.668676088146729,19.868333333333332,2.5686666666666667,20456.427916666667,0.5612500000000011,60.5409535541564,2.3630727028013507,0.18642834356327126
UKP_0044,3653,4.800499507254311,0.8152630591129895,0.19596450568578658,0.8054689170705216,0.036134683821516564,4,11.306966876539832,23.967596610092162,33.07708333333333,13.437583333333334,2470.043333333333,9731.137499999999,56.62509934756821,2.6128539328405878,0.2162995834492806
UKP_0045,3653,4.960414382699152,0.7979490195090337,0.1883808870985167,0.7858750544502647,0.03367095537914043,4,11.306966876539832,23.967596610092162,33.07708333333333,13.437583333333334,2470.043333333333,9731.137499999999,56.62509934756821,2.6128539328405878,0.18642834356327126
