point_id,lat,lon,population,weight,elevation_m
RJP_0275,25.375,72.125,113559.87014728785,0.0016152873050361,104.9489636018671
RJP_0276,25.125,75.375,113350.2185229212,0.0016123051987086,418.7976976241887
RJP_0277,26.375,75.625,112915.3094687462,0.0016061190074674,323.23953364872307
RJP_0278,25.625,72.375,112695.6125972271,0.0016029940165084,149.60735548390633
RJP_0279,26.625,74.375,111775.0281959772,0.00158989952904,355.97441571854307
RJP_0280,26.375,75.125,111143.52722930908,0.0015809169941599,398.60651995393437
RJP_0281,26.375,74.375,111137.60117653012,0.001580832701374,369.9003135786686
RJP_0282,25.875,71.625,109419.64340612292,0.0015563962928652,193.0297397843555
RJP_0283,29.125,73.625,109163.09935048968,0.001552747183759,165.09349881521723
RJP_0284,25.125,72.875,108823.41458028556,0.0015479154725541,208.3501792310575
RJP_0285,25.875,73.625,108387.5893714428,0.0015417162498344,226.27686992053862
RJP_0286,23.875,75.625,108326.65238314868,0.0015408494758281,442.82396423918976
RJP_0287,25.625,72.625,108184.55408486724,0.001538828254978,150.54063481476857
RJP_0288,24.875,75.625,107215.75774651766,0.001525047995944,417.3848330119103
RJP_0289,25.375,71.875,106423.05578514934,0.0015137725214897,93.81374222147727
RJP_0290,26.125,73.875,106418.16570347548,0.0015137029644636,277.614801324229
RJP_0291,25.125,75.625,106209.52101537584,0.0015107351809014,378.3543983068887
RJP_0292,29.625,73.875,105622.50359869003,0.0015023853846241,169.43764921316148
RJP_0293,28.375,75.875,105587.1665521264,0.0015018827468293,261.321648208741
RJP_0294,28.875,75.375,105304.01587742569,0.0014978551824294,208.02952628127343
RJP_0295,24.125,73.375,104970.6559396088,0.0014931134362926,444.45590850660017
RJP_0296,25.375,75.375,104296.46905881166,0.0014835237325675,355.3976387355774
RJP_0297,29.625,73.375,103421.44569176435,0.0014710773099486,158.4438337919932
RJP_0298,26.875,74.125,103365.65365129708,0.0014702837182109,311.87885938687015
RJP_0299,26.125,74.875,103081.0285500288,0.0014662351814155,431.2115475372579
RJP_0300,24.125,74.625,102857.13109847905,0.0014630504409728,439.9520291237324
RJP_0301,25.125,71.125,102700.7788027525,0.0014608264697929,133.23772365244503
RJP_0302,26.375,72.625,102638.81435635686,0.0014599450811167,255.9318903658487
RJP_0303,29.375,73.625,102344.49801126122,0.0014557586950696,164.45537952881463
RJP_0304,26.625,73.125,101782.74567472936,0.0014477682718981,296.1851878731524
RJP_0305,27.625,73.875,101712.28976383804,0.0014467660997551,297.7514082440232
RJP_0306,26.125,76.625,100979.6412115097,0.0014363448311846,259.0328633025804
RJP_0307,29.125,73.125,100333.88482709228,0.0014271595257722,147.8714479619697
