point_id,date,n_hours,GHI_Wh_m2,GHI_clearsky_Wh_m2,kt_daily,T2M_min,T2M_max,T2M_mean,RH2M_mean,WS10M_mean
RJP_0055,2020-08-17,24,5011.98,6781.8150000000005,0.7390322502162031,25.81,35.44,30.124166666666667,79.07000000000001,2.9691666666666663
RJP_0055,2020-08-18,24,5109.52,7017.595,0.7281012939618203,26.11,34.12,30.0975,80.21791666666667,1.9654166666666668
RJP_0055,2020-08-19,24,3410.825,6827.93,0.499540124166475,26.26,31.17,28.580416666666668,89.2725,2.0341666666666662
RJP_0055,2020-08-20,24,4371.135,6806.125,0.6422354864184834,25.19,29.99,27.557916666666667,89.57625,2.700833333333333
RJP_0055,2020-08-21,24,4874.78,6754.15,0.7217458895641938,24.43,30.65,27.319583333333338,84.14583333333333,3.978333333333333
RJP_0055,2020-08-22,24,3744.77,6734.35,0.5560699993317839,24.42,32.37,28.082083333333333,83.81916666666667,4.337916666666668
RJP_0055,2020-08-23,24,3455.05,6859.74,0.5036706930583374,24.27,31.81,27.936666666666667,85.05833333333334,3.951666666666666
RJP_0055,2020-08-24,24,4558.575,6968.965,0.6541251104001813,24.07,32.05,27.86208333333333,84.09791666666666,3.500833333333333
RJP_0055,2020-08-25,24,4635.01,6839.57,0.6776756433518482,24.56,31.72,27.67708333333333,84.665,5.025
RJP_0055,2020-08-26,24,5444.145,6854.390000000001,0.7942566734603662,24.54,31.79,27.7575,82.22833333333334,3.697083333333333
RJP_0055,2020-08-27,24,5607.82,6803.335000000001,0.8242751532887913,24.38,32.36,28.14166666666667,79.33375000000001,3.10625
RJP_0055,2020-08-28,24,3185.7,6582.225,0.4839852785342342,24.29,31.92,28.4075,78.49458333333332,2.0554166666666664
RJP_0055,2020-08-29,24,5223.755,6390.955,0.817366888047248,24.81,32.75,28.593333333333334,80.2475,2.900416666666666
RJP_0055,2020-08-30,24,2288.8050000000003,6694.1050000000005,0.3419135194323961,23.47,31.25,26.88833333333333,86.65541666666667,4.427083333333333
RJP_0055,2020-08-31,24,4566.455,6775.385,0.6739771983437103,23.37,30.44,26.47041666666667,84.18458333333334,5.527500000000001
RJP_0055,2020-09-01,24,4756.219999999999,6541.945,0.7270345440079364,23.8,31.74,27.41958333333333,82.14625,3.98375
RJP_0055,2020-09-02,24,4616.9800000000005,6250.054999999999,0.7387102993493658,24.31,31.0,27.69,81.02916666666665,2.1029166666666668
RJP_0055,2020-09-03,24,3477.525,6254.135,0.5560361264987084,24.54,31.21,27.91125,83.18458333333332,1.3425
RJP_0055,2020-09-04,24,4815.585,6334.77,0.7601830847844516,24.81,32.27,28.319583333333338,83.51166666666667,2.112083333333333
RJP_0055,2020-09-05,24,6304.51,6397.185,0.9855131593036623,24.92,32.36,28.16,85.23208333333334,2.8925
RJP_0055,2020-09-06,24,6104.0650000000005,6459.67,0.9449499742246896,24.73,31.99,28.372083333333336,79.50833333333333,2.012916666666667
RJP_0055,2020-09-07,24,5077.125,6405.780000000001,0.7925849779417963,25.02,32.44,28.655,80.74249999999999,1.3395833333333331
RJP_0055,2020-09-08,24,5821.6900000000005,6277.24,0.9274282965124802,24.6,32.96,28.851250000000004,77.29208333333334,2.3091666666666666
RJP_0055,2020-09-09,24,5487.395,6151.47,0.8920461288114874,24.34,33.59,28.78125,76.23333333333333,2.248333333333333
RJP_0055,2020-09-10,24,6192.61,6292.02,0.984200622375644,23.89,34.67,29.22833333333333,72.66833333333334,2.205
RJP_0055,2020-09-11,24,5694.685,6101.215,0.9333690092874942,23.66,35.23,29.762083333333333,71.7025,1.85125
RJP_0055,2020-09-12,24,5774.77,5898.83,0.978968710744334,24.04,34.92,29.49833333333333,69.19833333333334,2.4883333333333333
RJP_0055,2020-09-13,24,5811.429999999999,5950.17,0.9766830191406296,23.75,35.41,29.555000000000003,67.03833333333334,1.94875
RJP_0055,2020-09-14,24,5574.37,5735.27,0.9719455230529688,23.5,34.43,28.70083333333333,60.239166666666655,2.3375
RJP_0055,2020-09-15,24,5664.21,5757.030000000001,0.9838771032980548,22.96,35.29,29.71291666666666,62.02041666666667,1.7075000000000002
RJP_0055,2020-09-16,24,5510.370000000001,5702.94,0.966233206030574,23.42,36.34,29.745,66.02375,1.9475
RJP_0055,2020-09-17,24,5559.6900000000005,5912.48,0.9403312992179256,24.29,36.41,30.097916666666663,71.18958333333333,3.2266666666666666
RJP_0055,2020-09-18,24,5004.129999999999,5850.89,0.8552767185846938,24.14,35.13,29.278333333333336,74.31750000000001,3.50625
RJP_0055,2020-09-19,24,4612.43,5817.11,0.7929074746738501,23.92,35.13,28.81583333333333,70.96125,2.61375
RJP_0055,2020-09-20,24,5335.9,5546.950000000001,0.9619520637467436,22.92,36.03,29.02375,63.56666666666666,3.107083333333333
RJP_0055,2020-09-21,24,5293.7300000000005,5609.42,0.9437214542679992,22.66,36.24,29.54041666666667,64.225,2.830416666666667
RJP_0055,2020-09-22,24,5253.63,6005.4,0.874817664102308,24.14,32.76,28.65291666666667,72.74374999999999,2.544583333333333
RJP_0055,2020-09-23,24,5075.98,5597.41,0.9068444155421882,25.61,34.42,30.094583333333333,71.33333333333333,1.41625
RJP_0055,2020-09-24,24,5246.01,5799.84,0.9045094347430274,24.67,36.02,30.26,64.9325,1.9333333333333336
RJP_0055,2020-09-25,24,5722.23,6063.17,0.9437686886562638,24.13,36.8,29.4725,63.34583333333334,4.14625
RJP_0055,2020-09-26,24,4056.33,5847.129999999999,0.6937300863842604,23.59,34.66,28.227083333333336,70.87083333333334,2.7687500000000003
RJP_0055,2020-09-27,24,5378.030000000001,5747.31,0.9357473322302088,22.28,29.63,25.80958333333333,75.34125,2.380416666666666
RJP_0055,2020-09-28,24,5787.58,6059.570000000001,0.9551139767343226,21.89,36.18,29.00625,57.8725,2.1641666666666666
RJP_0055,2020-09-29,24,5728.24,5982.31,0.957529783645448,22.21,36.28,29.241666666666664,53.3675,1.8012500000000002
RJP_0055,2020-09-30,24,5934.6,6038.43,0.9828051331223514,20.86,36.4,28.48875,51.15916666666666,2.494166666666666
RJP_0055,2020-10-01,24,6041.55,6125.599999999999,0.9862788951286404,19.38,36.33,27.796666666666667,54.13166666666666,3.6979166666666665
RJP_0055,2020-10-02,24,6004.9,6182.33,0.971300464388022,18.84,36.44,26.63875,50.969166666666666,3.44
RJP_0055,2020-10-03,24,6091.02,6164.870000000001,0.988020834178174,18.44,36.21,27.406666666666663,45.655,2.1558333333333333
RJP_0055,2020-10-04,24,5983.41,6070.74,0.985614603820951,19.94,36.14,27.445416666666663,41.04458333333333,1.7604166666666667
RJP_0055,2020-10-05,24,6125.84,6155.48,0.995184778441324,19.93,36.55,27.160416666666663,40.3525,2.310833333333333
RJP_0055,2020-10-06,24,6080.5,6130.61,0.99182626198698,19.42,36.6,27.811666666666667,42.232083333333335,2.1425
RJP_0055,2020-10-07,24,5896.03,6014.389999999999,0.9803205312591968,19.42,36.46,27.5375,42.53125,2.10375
RJP_0055,2020-10-08,24,5888.530000000001,5935.4,0.9921033123294136,18.85,35.75,26.798333333333336,41.9875,2.342083333333333
RJP_0055,2020-10-09,24,5523.25,5681.66,0.972119063794736,19.29,35.18,27.25791666666667,45.2875,2.3029166666666665
RJP_0055,2020-10-10,24,5476.18,5538.75,0.9887032272624692,20.06,35.78,27.27958333333333,45.208333333333336,2.3991666666666664
RJP_0055,2020-10-11,24,5297.639999999999,5341.65,0.9917609727331442,20.62,36.13,27.455416666666665,40.177083333333336,2.317083333333333
RJP_0055,2020-10-12,24,5222.860000000001,5344.719999999999,0.9771999281533928,19.23,35.45,26.92083333333333,40.89541666666667,2.4120833333333334
RJP_0055,2020-10-13,24,4793.18,4858.76,0.9865027290913732,18.92,35.76,26.67375,40.95458333333333,2.77375
RJP_0055,2020-10-14,24,3141.29,4237.030000000001,0.7413896054547642,20.88,34.77,27.594166666666663,52.07166666666668,2.995
RJP_0055,2020-10-15,24,4287.83,4650.469999999999,0.9220207849959252,21.34,34.91,27.776249999999997,50.88208333333333,3.4408333333333334
RJP_0055,2020-10-16,24,4534.67,4697.86,0.9652629069406072,20.94,35.63,27.7225,45.4425,3.327083333333334
RJP_0055,2020-10-17,24,4566.71,4668.08,0.9782844338571748,21.21,35.02,27.950416666666666,49.9,3.02375
RJP_0055,2020-10-18,24,4225.15,4539.12,0.9308302049736512,20.89,35.47,27.90833333333333,45.24958333333333,2.364583333333333
RJP_0055,2020-10-19,24,2326.82,4157.99,0.559602115445203,20.6,33.07,26.765,39.50791666666667,2.3316666666666666
RJP_0055,2020-10-20,24,4788.38,4811.610000000001,0.9951720941639076,19.95,34.67,26.207916666666662,34.4675,2.26
RJP_0055,2020-10-21,24,4580.2300000000005,5077.69,0.902030253914674,20.01,34.32,27.527916666666663,42.87041666666666,1.5458333333333334
RJP_0055,2020-10-22,24,4367.070000000001,4694.61,0.930230626186201,18.94,35.01,26.339583333333337,38.825,2.74375
RJP_0055,2020-10-23,24,4604.910000000001,4822.91,0.9547990735883524,18.5,35.0,27.15083333333333,34.15958333333334,1.4887500000000002
RJP_0055,2020-10-24,24,4902.54,4933.5,0.993724536333232,17.49,34.83,25.959166666666665,32.959583333333335,1.8795833333333332
RJP_0055,2020-10-25,24,4867.6,5079.76,0.9582342472872736,17.02,34.71,26.2,30.7625,1.67
RJP_0055,2020-10-26,24,4728.99,4849.2,0.9752103439742638,17.1,34.41,25.02666666666667,30.3575,2.667083333333334
RJP_0055,2020-10-27,24,4586.92,4597.14,0.9977768786680414,15.85,33.12,23.69083333333333,27.78958333333333,2.2570833333333336
RJP_0055,2020-10-28,24,4396.18,4425.79,0.9933096690082448,15.65,32.26,23.71,27.03583333333333,1.5929166666666668
RJP_0055,2020-10-29,24,4321.9,4381.64,0.9863658356231912,15.84,32.68,23.316666666666663,29.968333333333334,2.51375
RJP_0055,2020-10-30,24,4314.639999999999,4380.17,0.9850393934481994,15.66,33.03,23.02958333333333,25.452916666666663,2.891666666666667
RJP_0055,2020-10-31,24,4311.72,4342.360000000001,0.992943929107674,16.24,31.78,22.7375,25.125,2.5158333333333336
RJP_0055,2020-11-01,24,4522.95,4524.33,0.9996949824614916,16.07,31.44,22.11625,20.933333333333334,2.7062499999999994
RJP_0055,2020-11-02,24,4981.1,5005.24,0.9951770544469396,17.63,32.31,23.321250000000003,19.34,1.7441666666666666
RJP_0055,2020-11-03,24,5161.06,5181.25,0.9961032569360676,16.43,32.7,22.700000000000003,20.134166666666665,2.3908333333333336
RJP_0055,2020-11-04,24,4999.0,5012.209999999999,0.997364436047173,16.54,32.93,23.235,20.20458333333333,2.024583333333333
RJP_0055,2020-11-05,24,4493.55,4497.78,0.9990595360377788,15.88,32.55,23.83666666666667,19.912916666666664,1.6666666666666667
RJP_0055,2020-11-06,24,4328.79,4330.89,0.9995151112127068,15.36,32.5,23.230416666666667,20.46875,1.7712500000000002
RJP_0055,2020-11-07,24,4086.06,4093.71,0.9981312794506694,16.1,33.01,23.639166666666668,20.512083333333333,1.4108333333333334
RJP_0055,2020-11-08,24,3607.02,3615.85,0.9975579739203784,15.35,32.68,23.26458333333333,21.495833333333334,1.31
RJP_0055,2020-11-09,24,3588.2700000000004,3595.21,0.9980696537893476,15.42,31.42,21.60375,25.16541666666667,1.91
RJP_0055,2020-11-10,24,3317.82,3600.53,0.9214810041854948,14.3,29.74,20.4825,30.114166666666662,2.119166666666666
RJP_0055,2020-11-11,24,3577.6000000000004,3590.1800000000003,0.9964959974151714,13.41,27.23,19.312083333333334,40.248333333333335,2.7983333333333333
RJP_0055,2020-11-12,24,4083.16,4093.3,0.9975227811301394,13.52,28.61,20.38375,39.955,2.742083333333333
RJP_0055,2020-11-13,24,3816.87,3820.86,0.9989557324790752,14.16,29.84,22.111666666666665,41.85125,1.79625
RJP_0055,2020-11-14,24,3928.55,3967.440000000001,0.9901977093541426,15.33,31.12,23.28916666666667,46.66333333333333,2.3262500000000004
RJP_0055,2020-11-15,24,3631.06,3819.77,0.9505965018836214,19.02,30.57,24.27958333333333,67.64874999999999,2.888333333333333
RJP_0055,2020-11-16,24,2742.8,3931.56,0.6976365615684359,15.54,29.01,21.97458333333334,74.41166666666668,2.1958333333333333
RJP_0055,2020-11-17,24,3082.19,3871.8600000000006,0.7960489273889034,14.53,27.03,20.075,66.62,2.11875
RJP_0055,2020-11-18,24,3077.69,3357.3500000000004,0.9167021609304956,14.04,26.36,20.0025,65.09875,2.3608333333333333
RJP_0055,2020-11-19,24,3071.0,3182.35,0.9650101340204568,11.72,25.76,18.64208333333333,60.07541666666666,2.6841666666666666
RJP_0055,2020-11-20,24,3711.13,3713.17,0.9994506042007234,10.42,25.61,17.276666666666667,42.177083333333336,2.5
RJP_0055,2020-11-21,24,4246.79,4250.49,0.9991295121268372,9.87,25.72,17.60875,39.73041666666666,1.7395833333333333
RJP_0055,2020-11-22,24,4185.719999999999,4334.6,0.9656531167812484,10.96,25.78,18.071250000000003,37.39333333333334,1.2675
RJP_0055,2020-11-23,24,4362.34,4368.82,0.9985167619631846,9.99,26.17,16.792083333333334,45.76624999999999,2.3891666666666667
RJP_0055,2020-11-24,24,4074.03,4171.77,0.9765710957219595,9.69,27.16,17.892083333333332,45.99416666666667,2.67625
RJP_0055,2020-11-25,24,3530.17,4139.48,0.8528051832597332,10.89,26.36,18.0625,51.75,2.97125
RJP_0055,2020-11-26,24,3135.63,3637.56,0.8620146471810775,11.23,25.08,16.893333333333334,54.42916666666667,3.465833333333333
RJP_0055,2020-11-27,24,4292.24,4293.969999999999,0.9995971094348588,9.48,26.2,16.6925,50.61875,2.890416666666667
RJP_0055,2020-11-28,24,4533.599999999999,4542.45,0.998051712181752,8.94,26.16,17.987083333333334,43.38666666666668,1.6383333333333334
RJP_0055,2020-11-29,24,4420.86,4422.34,0.9996653355463396,10.83,26.95,18.879166666666663,41.875,1.3583333333333334
RJP_0055,2020-11-30,24,4216.28,4237.1,0.9950862618300252,12.74,27.24,19.328333333333333,39.505833333333335,0.85875
RJP_0055,2020-12-01,24,3995.68,4082.6,0.9787096458139424,13.42,28.43,19.9725,36.56041666666667,1.00375
RJP_0055,2020-12-02,24,4175.41,4178.9400000000005,0.9991552881831276,14.38,29.24,20.55958333333333,35.318333333333335,1.2395833333333337
RJP_0055,2020-12-03,24,4238.2300000000005,4241.48,0.9992337580278584,12.27,29.67,20.676666666666662,34.57458333333333,1.49625
RJP_0055,2020-12-04,24,4177.71,4217.52,0.9905608035053776,10.98,30.58,19.54208333333333,41.48583333333334,2.76
RJP_0055,2020-12-05,24,4248.33,4252.18,0.9990945820731952,11.83,30.18,20.02625,41.677083333333336,2.6620833333333334
RJP_0055,2020-12-06,24,4102.139999999999,4127.44,0.993870292481538,13.08,30.86,21.34,36.70833333333333,1.4349999999999998
RJP_0055,2020-12-07,24,3894.64,3896.55,0.999509822791957,12.36,29.84,21.284166666666668,36.14125,1.419166666666667
RJP_0055,2020-12-08,24,4007.68,4026.62,0.9952963031028504,13.6,29.23,20.254166666666663,45.675,2.2445833333333334
RJP_0055,2020-12-09,24,4085.19,4089.35,0.9989827234157016,12.78,30.11,20.812916666666663,47.41,2.449583333333333
RJP_0055,2020-12-10,24,3983.09,3989.18,0.9984733704671136,13.72,29.42,20.65083333333333,46.2475,1.812083333333333
RJP_0055,2020-12-11,24,1652.96,3542.75,0.4665754004657399,13.84,27.33,19.68541666666667,63.67041666666668,3.29625
RJP_0055,2020-12-12,24,3098.63,3482.41,0.8897947111339561,12.42,25.85,19.182916666666667,61.16666666666666,2.0629166666666667
RJP_0055,2020-12-13,24,2951.18,3223.34,0.9155658416425198,10.24,24.4,17.027916666666666,50.74875,2.13125
RJP_0055,2020-12-14,24,2951.36,3012.36,0.9797500962700344,9.49,23.84,16.017083333333332,41.954166666666666,2.5191666666666666
RJP_0055,2020-12-15,24,2449.25,2535.5600000000004,0.9659601823660257,8.81,21.29,14.39625,46.36833333333334,2.885
RJP_0055,2020-12-16,24,3375.11,3398.08,0.9932403004049344,7.51,22.92,14.20875,38.44583333333333,3.124166666666667
RJP_0055,2020-12-17,24,4038.42,4058.83,0.9949714572918796,4.98,21.99,12.040833333333332,29.324583333333333,2.8754166666666663
RJP_0055,2020-12-18,24,4335.32,4355.25,0.9954239136674128,4.32,22.96,14.354166666666666,24.110416666666666,1.88
RJP_0055,2020-12-19,24,4286.22,4300.42,0.996697996939834,7.12,26.37,16.500833333333333,23.749166666666667,1.6729166666666668
RJP_0055,2020-12-20,24,3992.05,4249.26,0.9394694605648984,8.17,25.51,16.789583333333333,26.500833333333333,1.6529166666666668
RJP_0055,2020-12-21,24,3880.34,4204.35,0.922934579661541,9.49,26.4,18.54125,27.820833333333336,1.3179166666666668
RJP_0055,2020-12-22,24,3150.35,4145.530000000001,0.759939018653827,10.29,26.5,17.844583333333333,28.61958333333333,1.5841666666666667
RJP_0055,2020-12-23,24,4018.2,4055.29,0.9908539216677476,8.65,25.48,15.640833333333331,32.97,2.9858333333333333
RJP_0055,2020-12-24,24,3833.68,3854.86,0.9945056370399964,7.99,24.33,15.3225,36.00125,2.894166666666667
RJP_0055,2020-12-25,24,3820.56,3831.1100000000006,0.997246228899718,8.11,25.39,15.820833333333333,32.59291666666667,1.92875
RJP_0055,2020-12-26,24,3776.97,3821.98,0.98822338159802,9.08,25.63,16.367083333333337,39.61958333333334,2.02
RJP_0055,2020-12-27,24,3669.97,3687.73,0.9951840291995347,4.9,25.61,15.657916666666669,34.47375,3.3287500000000008
RJP_0055,2020-12-28,24,4117.780000000001,4122.65,0.9988187209683096,3.71,21.38,11.553333333333333,25.6075,2.907083333333334
RJP_0055,2020-12-29,24,4328.71,4330.13,0.9996720652728672,4.51,21.88,12.120416666666666,31.80375,2.470833333333333
RJP_0055,2020-12-30,24,3960.97,3964.68,0.9990642372146048,3.8,21.05,11.29875,35.98791666666667,2.59125
RJP_0055,2020-12-31,24,3427.1200000000003,3435.34,0.9976072237391352,4.4,22.39,13.08875,32.001666666666665,2.2
RJP_0055,2021-01-01,24,2726.95,2745.42,0.9932724319047722,7.19,23.49,15.782083333333333,45.48374999999999,3.418333333333333
RJP_0055,2021-01-02,24,1358.91,2549.41,0.5330292106801182,13.6,21.07,16.237916666666667,73.25,3.1300000000000003
RJP_0055,2021-01-03,24,1768.91,2700.4700000000003,0.6550378267486769,13.53,26.3,18.31958333333333,82.0825,3.92
RJP_0055,2021-01-04,24,2436.61,3216.24,0.7575958261821256,13.28,18.8,16.17083333333333,84.55083333333333,4.670833333333333
RJP_0055,2021-01-05,24,3050.11,3247.61,0.9391860475857632,14.28,24.88,18.5125,74.02125,2.862916666666667
RJP_0055,2021-01-06,24,2499.07,3213.9300000000003,0.777574496022004,9.61,24.14,16.126666666666665,71.90458333333333,2.698333333333333
RJP_0055,2021-01-07,24,1847.68,2942.0,0.6280353501019714,8.96,22.34,15.605416666666663,72.94041666666668,2.004583333333333
RJP_0055,2021-01-08,24,1268.75,3118.2200000000003,0.4068827728640057,11.32,18.93,15.075,83.28291666666667,2.1495833333333336
RJP_0055,2021-01-09,24,1497.26,2762.7300000000005,0.5419494485526996,11.59,22.46,16.632083333333334,77.22666666666667,2.125833333333333
RJP_0055,2021-01-10,24,2951.2200000000003,3119.29,0.9461191489088864,8.05,22.22,14.9125,66.53,2.271666666666667
RJP_0055,2021-01-11,24,3957.21,3977.43,0.9949163153091316,6.88,22.96,13.145,53.555416666666666,2.5625
RJP_0055,2021-01-12,24,4541.46,4546.86,0.9988123672160568,6.78,23.4,14.39875,41.59583333333333,2.0116666666666667
RJP_0055,2021-01-13,24,4534.93,4597.98,0.9862874566657532,6.7,22.59,14.81375,37.71958333333333,1.1925
RJP_0055,2021-01-14,24,4386.41,4543.82,0.9653573425003632,8.05,24.25,14.93875,39.12791666666666,1.60375
RJP_0055,2021-01-15,24,4268.17,4543.73,0.9393537908282404,6.91,25.0,14.910416666666668,39.105,1.71125
RJP_0055,2021-01-16,24,4480.16,4494.21,0.9968737553429856,7.2,26.95,15.695416666666668,42.765833333333326,2.0704166666666666
RJP_0055,2021-01-17,24,3585.9999999999995,3676.81,0.9753019601230414,7.09,25.49,15.82375,43.38125,4.060833333333334
RJP_0055,2021-01-18,24,2839.4300000000003,3039.83,0.93407526078761,9.0,25.33,15.753333333333336,51.42083333333333,3.05125
RJP_0055,2021-01-19,24,3382.19,3409.98,0.9918503920844112,8.29,24.65,15.614166666666664,54.610833333333325,2.362083333333333
RJP_0055,2021-01-20,24,4227.23,4268.960000000001,0.9902247854278322,8.0,26.33,16.050833333333333,48.49041666666667,2.34875
