point_id,season,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2,prob_cluster3,prob_cluster4,prob_cluster5,prob_cluster6,prob_cluster7
RJP_0131,Winter,7,1.0,8,0.8128013668447922,50,4.767269798924471e-265,0.0,2.9750094535531733e-33,0.0,2.9076764261989487e-270,0.0,0.0,1.0
RJP_0131,Summer,3,1.0,8,0.8128013668447922,50,7.965228693364247e-21,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0131,Monsoon,1,1.0,8,0.8128013668447922,50,6.553465674095656e-194,1.0,0.0,0.0,0.0,3.875554006121078e-43,8.010013354349706e-35,0.0
RJP_0131,Retreat,4,1.0,8,0.8128013668447922,50,1.2605702308510168e-30,0.0,0.0,0.0,1.0,0.0,0.0,2.24818733897235e-262
RJP_0132,Winter,7,1.0,8,0.8128013668447922,50,7.821838428138487e-288,0.0,7.528034831779102e-23,0.0,5.293310701697785e-280,0.0,0.0,1.0
RJP_0132,Summer,3,1.0,8,0.8128013668447922,50,4.454201499948607e-32,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0132,Monsoon,1,1.0,8,0.8128013668447922,50,5.75419018301509e-198,1.0,0.0,0.0,0.0,5.64883813389373e-53,1.0541870242247097e-38,0.0
RJP_0132,Retreat,4,1.0,8,0.8128013668447922,50,3.308615405124682e-38,0.0,0.0,0.0,1.0,0.0,0.0,5.266723128320648e-247
RJP_0133,Winter,7,1.0,8,0.8128013668447922,50,3.2828890854638797e-287,0.0,4.302304207636717e-25,0.0,3.182246761527998e-275,0.0,0.0,1.0
RJP_0133,Summer,3,0.999999871425236,8,0.8128013668447922,50,1.2857476470469376e-07,0.0,0.0,0.999999871425236,0.0,0.0,0.0,0.0
RJP_0133,Monsoon,1,1.0,8,0.8128013668447922,50,1.1073111220133344e-214,1.0,0.0,0.0,0.0,1.492319624530474e-95,5.082962322038833e-107,0.0
RJP_0133,Retreat,4,1.0,8,0.8128013668447922,50,1.0085468337594934e-48,0.0,0.0,0.0,1.0,0.0,0.0,1.6141235092367953e-237
RJP_0134,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,7.854202470745752e-24
RJP_0134,Summer,3,1.0,8,0.8128013668447922,50,6.448823616434047e-45,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0134,Monsoon,5,1.0,8,0.8128013668447922,50,5.444107562320591e-182,1.996708855304342e-64,0.0,0.0,0.0,1.0,3.6653487027488465e-23,0.0
RJP_0134,Retreat,0,1.0,8,0.8128013668447922,50,1.0,0.0,0.0,0.0,2.38244219321937e-24,0.0,0.0,0.0
RJP_0135,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,3.362055594772842e-19
RJP_0135,Summer,3,1.0,8,0.8128013668447922,50,2.0558551307977172e-43,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0135,Monsoon,5,1.0,8,0.8128013668447922,50,2.3474630838909593e-176,1.3598446326156235e-59,0.0,0.0,0.0,1.0,4.232037974467555e-19,0.0
RJP_0135,Retreat,0,1.0,8,0.8128013668447922,50,1.0,0.0,0.0,0.0,3.9215817191075224e-22,0.0,0.0,0.0
RJP_0136,Winter,7,1.0,8,0.8128013668447922,50,4.016014510251686e-237,0.0,6.804458926675492e-36,0.0,4.202126702407375e-232,0.0,0.0,1.0
RJP_0136,Summer,3,1.0,8,0.8128013668447922,50,8.353178227318197e-35,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0136,Monsoon,1,1.0,8,0.8128013668447922,50,1.7923934820925343e-212,1.0,0.0,0.0,0.0,1.0839872102597957e-53,5.369215839581241e-48,0.0
RJP_0136,Retreat,4,1.0,8,0.8128013668447922,50,7.510818736146542e-35,0.0,0.0,0.0,1.0,0.0,0.0,2.27933478786142e-263
RJP_0137,Winter,7,0.9999947452281847,8,0.8128013668447922,50,4.272e-320,0.0,5.254771815299975e-06,0.0,1.033e-321,0.0,0.0,0.9999947452281847
RJP_0137,Summer,3,1.0,8,0.8128013668447922,50,4.063934185835988e-53,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0137,Monsoon,6,0.9999999999982503,8,0.8128013668447922,50,4.050977057579963e-208,6.194641482248962e-16,0.0,0.0,0.0,1.7488749569125727e-12,0.9999999999982503,0.0
RJP_0137,Retreat,4,1.0,8,0.8128013668447922,50,2.4310411201829795e-23,0.0,0.0,0.0,1.0,0.0,0.0,2.905487986415244e-284
RJP_0138,Winter,7,1.0,8,0.8128013668447922,50,1.039112698958536e-273,0.0,9.363041265388697e-33,0.0,9.354984560293477e-287,0.0,0.0,1.0
RJP_0138,Summer,3,1.0,8,0.8128013668447922,50,7.249299386741825e-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0138,Monsoon,1,0.9999978195542409,8,0.8128013668447922,50,1.0124441420916237e-191,0.9999978195542409,0.0,0.0,0.0,1.3797458046970641e-18,2.180445759191657e-06,0.0
RJP_0138,Retreat,4,1.0,8,0.8128013668447922,50,3.395179858209182e-21,0.0,0.0,0.0,1.0,0.0,0.0,6.169860631906983e-268
RJP_0139,Winter,7,1.0,8,0.8128013668447922,50,2.1926501169786987e-288,0.0,5.534239196978627e-20,0.0,1.005600489200485e-302,0.0,0.0,1.0
RJP_0139,Summer,3,1.0,8,0.8128013668447922,50,7.754234607367888e-34,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0139,Monsoon,1,0.9999999999999947,8,0.8128013668447922,50,8.086359907976074e-173,0.9999999999999947,0.0,0.0,0.0,3.870110065828919e-34,5.512307627494983e-15,0.0
RJP_0139,Retreat,4,1.0,8,0.8128013668447922,50,3.1723393479851854e-34,0.0,0.0,0.0,1.0,0.0,0.0,6.264182169702828e-256
RJP_0140,Winter,7,0.9999999990204778,8,0.8128013668447922,50,2.40285176337e-313,0.0,9.79522633346504e-10,0.0,0.0,0.0,0.0,0.9999999990204778
RJP_0140,Summer,3,1.0,8,0.8128013668447922,50,1.6607005789432838e-47,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0140,Monsoon,6,0.9999999999997158,8,0.8128013668447922,50,1.0345731605468007e-191,2.845282960341498e-13,0.0,0.0,0.0,2.619703072776379e-16,0.9999999999997158,0.0
RJP_0140,Retreat,4,1.0,8,0.8128013668447922,50,1.6971484349067898e-23,0.0,0.0,0.0,1.0,0.0,0.0,1.550779415420029e-276
RJP_0141,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,4.997823044802413e-18
RJP_0141,Summer,3,1.0,8,0.8128013668447922,50,5.9069360296368734e-30,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0141,Monsoon,6,0.9999999978641014,8,0.8128013668447922,50,5.66156595460162e-202,3.5701292001061066e-26,0.0,0.0,0.0,2.1358993685738078e-09,0.9999999978641014,0.0
RJP_0141,Retreat,4,1.0,8,0.8128013668447922,50,1.4594732254955805e-21,0.0,0.0,0.0,1.0,0.0,0.0,1.3827116279060943e-307
RJP_0142,Winter,2,0.9999999999999964,8,0.8128013668447922,50,0.0,0.0,0.9999999999999964,0.0,0.0,0.0,0.0,4.062529148307837e-15
RJP_0142,Summer,3,1.0,8,0.8128013668447922,50,8.78599066571033e-40,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0142,Monsoon,5,0.9999999993382405,8,0.8128013668447922,50,1.5278174636644804e-169,6.191921005191888e-47,0.0,0.0,0.0,0.9999999993382405,6.617592102851962e-10,0.0
RJP_0142,Retreat,0,0.9999999999999645,8,0.8128013668447922,50,0.9999999999999645,0.0,0.0,0.0,3.5645274521478985e-14,0.0,0.0,0.0
RJP_0143,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0098044362873122e-62
RJP_0143,Summer,0,1.0,8,0.8128013668447922,50,1.0,0.0,0.0,3.9365849586719733e-23,0.0,0.0,0.0,0.0
RJP_0143,Monsoon,5,1.0,8,0.8128013668447922,50,5.056469545478049e-145,2.506521605050499e-122,0.0,6.4e-323,0.0,1.0,1.872667004226374e-61,0.0
RJP_0143,Retreat,4,0.9999999991266346,8,0.8128013668447922,50,8.733654531120577e-10,0.0,0.0,0.0,0.9999999991266346,0.0,0.0,0.0
RJP_0144,Winter,7,1.0,8,0.8128013668447922,50,2.1412952776065384e-257,0.0,3.3820391740220786e-23,0.0,6.24798611696846e-251,0.0,0.0,1.0
RJP_0144,Summer,3,1.0,8,0.8128013668447922,50,4.126709648328861e-40,0.0,0.0,1.0,0.0,7.573335383359777e-302,0.0,0.0
RJP_0144,Monsoon,1,1.0,8,0.8128013668447922,50,1.5364301504589483e-205,1.0,0.0,0.0,0.0,5.194891930236175e-35,1.3423292877455575e-20,0.0
RJP_0144,Retreat,4,1.0,8,0.8128013668447922,50,5.471777260954158e-32,0.0,0.0,0.0,1.0,0.0,0.0,4.991172526069456e-289
RJP_0145,Winter,2,0.8551255022702091,8,0.8128013668447922,50,0.0,0.0,0.8551255022702091,0.0,0.0,0.0,0.0,0.14487449772979055
RJP_0145,Summer,3,1.0,8,0.8128013668447922,50,3.838249828078081e-46,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0145,Monsoon,5,0.9999999999999467,8,0.8128013668447922,50,1.0790174983444412e-174,7.501188677947995e-54,0.0,0.0,0.0,0.9999999999999467,5.352069042778131e-14,0.0
RJP_0145,Retreat,0,1.0,8,0.8128013668447922,50,1.0,0.0,0.0,5.4e-323,7.632475495863282e-23,0.0,0.0,0.0
RJP_0146,Winter,7,1.0,8,0.8128013668447922,50,2.595323975135683e-246,0.0,1.6303511136834918e-27,0.0,5.1910619410372116e-238,0.0,0.0,1.0
RJP_0146,Summer,3,1.0,8,0.8128013668447922,50,3.637018361114396e-42,0.0,0.0,1.0,0.0,8.370542438220007e-274,0.0,0.0
RJP_0146,Monsoon,1,1.0,8,0.8128013668447922,50,5.5339756550919795e-213,1.0,0.0,0.0,0.0,3.961032156593533e-42,2.8672657676172843e-30,0.0
RJP_0146,Retreat,4,1.0,8,0.8128013668447922,50,1.4817869563364645e-31,0.0,0.0,0.0,1.0,0.0,0.0,9.014963691263297e-289
RJP_0147,Winter,7,0.9999999999810303,8,0.8128013668447922,50,5.557659389138298e-302,0.0,1.8970067725574076e-11,0.0,1.003493416e-312,0.0,0.0,0.9999999999810303
RJP_0147,Summer,3,1.0,8,0.8128013668447922,50,1.253785699092865e-53,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0147,Monsoon,6,0.9999999999978826,8,0.8128013668447922,50,2.698176421556256e-200,2.1124255542948833e-12,0.0,0.0,0.0,4.3847900867303175e-15,0.9999999999978826,0.0
RJP_0147,Retreat,4,1.0,8,0.8128013668447922,50,3.1559993419229787e-24,0.0,0.0,0.0,1.0,0.0,0.0,1.6647815205123562e-278
RJP_0148,Winter,7,0.999999999996649,8,0.8128013668447922,50,0.0,0.0,3.350965732076883e-12,0.0,4.1136e-320,0.0,0.0,0.999999999996649
RJP_0148,Summer,0,0.9999999426271166,8,0.8128013668447922,50,0.9999999426271166,0.0,0.0,5.737288266386462e-08,0.0,0.0,0.0,0.0
RJP_0148,Monsoon,1,1.0,8,0.8128013668447922,50,2.610938493055071e-197,1.0,0.0,0.0,0.0,1.0267596276120497e-119,1.0255103285539306e-135,0.0
RJP_0148,Retreat,4,1.0,8,0.8128013668447922,50,4.979934112859185e-60,0.0,3.061077814109349e-284,0.0,1.0,0.0,0.0,3.338898812803214e-214
RJP_0149,Winter,7,1.0,8,0.8128013668447922,50,2.8850666513614746e-270,0.0,6.44683469691954e-24,0.0,6.205399025694357e-299,0.0,0.0,1.0
RJP_0149,Summer,3,1.0,8,0.8128013668447922,50,3.1549819214413215e-42,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0149,Monsoon,6,0.9999999999999627,8,0.8128013668447922,50,2.957689457099054e-185,1.4714024670708328e-16,0.0,0.0,0.0,3.686979847033209e-14,0.9999999999999627,0.0
RJP_0149,Retreat,4,1.0,8,0.8128013668447922,50,7.10560028133959e-17,0.0,0.0,0.0,1.0,0.0,0.0,2.1603057818793123e-279
RJP_0150,Winter,7,1.0,8,0.8128013668447922,50,3.8947490234809777e-172,0.0,1.1323245731911916e-59,0.0,1.5572732251342924e-178,0.0,0.0,1.0
RJP_0150,Summer,3,1.0,8,0.8128013668447922,50,7.084494681897903e-44,0.0,0.0,1.0,0.0,2.0554809157233763e-263,0.0,0.0
RJP_0150,Monsoon,1,1.0,8,0.8128013668447922,50,9.074498110439344e-233,1.0,0.0,0.0,0.0,2.2358130081838404e-53,9.964495820272995e-58,0.0
RJP_0150,Retreat,4,1.0,8,0.8128013668447922,50,3.901744871625483e-27,0.0,0.0,0.0,1.0,0.0,0.0,1.8001272301009085e-279
RJP_0151,Winter,7,0.9999999999995328,8,0.8128013668447922,50,8.175097e-318,0.0,4.674219517561367e-13,0.0,3.814996e-317,0.0,0.0,0.9999999999995328
RJP_0151,Summer,3,1.0,8,0.8128013668447922,50,4.611721737784011e-33,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0151,Monsoon,1,1.0,8,0.8128013668447922,50,2.642316098285257e-173,1.0,0.0,0.0,0.0,5.078180669120232e-38,1.0285302305464643e-16,0.0
RJP_0151,Retreat,4,1.0,8,0.8128013668447922,50,3.513248174113504e-39,0.0,0.0,0.0,1.0,0.0,0.0,1.7563275611424902e-246
RJP_0152,Winter,7,1.0,8,0.8128013668447922,50,6.755697276753165e-273,0.0,1.3925362535235605e-33,0.0,2.3243451058189153e-292,0.0,0.0,1.0
RJP_0152,Summer,3,1.0,8,0.8128013668447922,50,4.579147398260207e-36,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0152,Monsoon,6,0.9999998602069216,8,0.8128013668447922,50,2.5691927580141467e-200,1.3979259749247555e-07,0.0,0.0,0.0,4.810305610256516e-13,0.9999998602069216,0.0
RJP_0152,Retreat,4,1.0,8,0.8128013668447922,50,3.497680670812847e-16,0.0,0.0,0.0,1.0,0.0,0.0,7.869038960591612e-273
RJP_0153,Winter,2,0.9996335135436221,8,0.8128013668447922,50,0.0,0.0,0.9996335135436221,0.0,0.0,0.0,0.0,0.00036648645637796457
RJP_0153,Summer,3,1.0,8,0.8128013668447922,50,3.160147546960711e-36,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0153,Monsoon,6,0.9999999999714984,8,0.8128013668447922,50,6.730789319761542e-166,5.392818802318531e-24,0.0,0.0,0.0,2.850082371654756e-11,0.9999999999714984,0.0
RJP_0153,Retreat,4,0.999347482201925,8,0.8128013668447922,50,0.0006525177980747849,0.0,0.0,0.0,0.999347482201925,0.0,0.0,6.63502245206892e-290
RJP_0154,Winter,7,1.0,8,0.8128013668447922,50,4.093245068092759e-246,0.0,1.6603136079274163e-38,0.0,7.516241299227252e-256,0.0,0.0,1.0
RJP_0154,Summer,3,1.0,8,0.8128013668447922,50,5.358888837740546e-23,0.0,0.0,1.0,0.0,3.475087823e-314,0.0,0.0
RJP_0154,Monsoon,1,1.0,8,0.8128013668447922,50,3.0935143639448634e-193,1.0,0.0,0.0,0.0,1.8879820978677545e-29,8.90319469784149e-22,0.0
RJP_0154,Retreat,4,1.0,8,0.8128013668447922,50,7.193204730668628e-24,0.0,0.0,0.0,1.0,0.0,0.0,2.450464743970712e-270
RJP_0155,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.525597713615869e-22
RJP_0155,Summer,3,1.0,8,0.8128013668447922,50,2.224477862869005e-43,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0155,Monsoon,5,1.0,8,0.8128013668447922,50,8.671121364663345e-178,7.443743539708042e-75,0.0,0.0,0.0,1.0,1.7248741219120904e-32,0.0
RJP_0155,Retreat,0,1.0,8,0.8128013668447922,50,1.0,0.0,0.0,0.0,3.9008811133067326e-24,0.0,0.0,0.0
RJP_0156,Winter,2,0.9999999999781473,8,0.8128013668447922,50,0.0,0.0,0.9999999999781473,0.0,0.0,0.0,0.0,2.1853099608430056e-11
RJP_0156,Summer,3,1.0,8,0.8128013668447922,50,6.633613819088603e-28,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0156,Monsoon,6,0.99999999997811,8,0.8128013668447922,50,5.193548917106372e-161,2.3552767497144514e-25,0.0,0.0,0.0,2.1889720688110945e-11,0.99999999997811,0.0
RJP_0156,Retreat,4,0.9999999998601075,8,0.8128013668447922,50,1.3989297369464265e-10,0.0,0.0,0.0,0.9999999998601075,0.0,0.0,4.3250456842144564e-287
RJP_0157,Winter,7,1.0,8,0.8128013668447922,50,1.1433408084133825e-273,0.0,2.353555191714812e-31,0.0,1.3030582608685906e-288,0.0,0.0,1.0
RJP_0157,Summer,3,1.0,8,0.8128013668447922,50,1.2045909468979268e-33,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0157,Monsoon,1,0.9999999817144885,8,0.8128013668447922,50,3.8580916104563603e-190,0.9999999817144885,0.0,0.0,0.0,6.050035681777485e-25,1.8285511400787978e-08,0.0
RJP_0157,Retreat,4,1.0,8,0.8128013668447922,50,4.94792683785685e-26,0.0,0.0,0.0,1.0,0.0,0.0,9.262229831457514e-262
RJP_0158,Winter,7,0.9997683116971933,8,0.8128013668447922,50,0.0,0.0,0.0002316883028063879,0.0,0.0,0.0,0.0,0.9997683116971933
RJP_0158,Summer,3,1.0,8,0.8128013668447922,50,4.970234086986945e-50,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0158,Monsoon,5,1.0,8,0.8128013668447922,50,9.157640258399463e-183,5.083141717072879e-97,0.0,6.32e-321,0.0,1.0,4.833806807214575e-49,0.0
RJP_0158,Retreat,0,1.0,8,0.8128013668447922,50,1.0,0.0,0.0,5.325057901110996e-295,1.0861282705000671e-37,0.0,0.0,0.0
RJP_0159,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2.167113013696193e-28
RJP_0159,Summer,3,1.0,8,0.8128013668447922,50,2.7689942435488013e-43,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0159,Monsoon,5,1.0,8,0.8128013668447922,50,4.5853452673468146e-186,1.6692975344505951e-81,0.0,0.0,0.0,1.0,4.433380591678995e-40,0.0
RJP_0159,Retreat,0,1.0,8,0.8128013668447922,50,1.0,0.0,0.0,0.0,5.504236189333061e-25,0.0,0.0,0.0
RJP_0160,Winter,7,0.9999999998278231,8,0.8128013668447922,50,7.751104e-318,0.0,1.72177113497232e-10,0.0,0.0,0.0,0.0,0.9999999998278231
RJP_0160,Summer,3,1.0,8,0.8128013668447922,50,2.637398880133805e-34,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0160,Monsoon,6,0.9999832761624757,8,0.8128013668447922,50,6.005012912033586e-168,2.3627433663282266e-28,0.0,0.0,0.0,1.6723837524149455e-05,0.9999832761624757,0.0
RJP_0160,Retreat,4,0.9999587513475031,8,0.8128013668447922,50,4.1248652496852185e-05,0.0,0.0,0.0,0.9999587513475031,0.0,0.0,1.7246993867981875e-286
RJP_0161,Winter,7,1.0,8,0.8128013668447922,50,1.9544809308346673e-240,0.0,7.937609827166334e-34,0.0,5.122271115211864e-266,0.0,0.0,1.0
RJP_0161,Summer,3,1.0,8,0.8128013668447922,50,2.8230144975640716e-43,0.0,0.0,1.0,0.0,4.7891754e-317,0.0,0.0
RJP_0161,Monsoon,6,0.8912506094995724,8,0.8128013668447922,50,9.007004885742564e-182,0.1087493905004276,0.0,0.0,0.0,8.566254776862392e-18,0.8912506094995724,0.0
RJP_0161,Retreat,4,1.0,8,0.8128013668447922,50,2.1751820441830626e-23,0.0,0.0,0.0,1.0,0.0,0.0,1.621193701951777e-271
RJP_0162,Winter,2,0.9999999998904405,8,0.8128013668447922,50,0.0,0.0,0.9999999998904405,0.0,0.0,0.0,0.0,1.0955923819427237e-10
RJP_0162,Summer,3,1.0,8,0.8128013668447922,50,6.712797237296298e-25,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0162,Monsoon,6,0.9999999999997193,8,0.8128013668447922,50,2.4791028874704063e-182,2.1589063221848185e-23,0.0,0.0,0.0,2.807608437198656e-13,0.9999999999997193,0.0
RJP_0162,Retreat,4,1.0,8,0.8128013668447922,50,5.098596262073985e-23,0.0,0.0,0.0,1.0,0.0,0.0,6.655626215741342e-275
RJP_0163,Winter,7,1.0,8,0.8128013668447922,50,1.2095960626679217e-244,0.0,4.372592797472166e-37,0.0,8.963457584863728e-269,0.0,0.0,1.0
RJP_0163,Summer,3,1.0,8,0.8128013668447922,50,3.1443957246874197e-37,0.0,0.0,1.0,0.0,2.0895180912208787e-302,0.0,0.0
RJP_0163,Monsoon,6,0.9987411530939361,8,0.8128013668447922,50,1.192613397304253e-198,1.7034833559213714e-16,0.0,0.0,0.0,0.0012588469060637372,0.9987411530939361,0.0
RJP_0163,Retreat,4,0.9180906427798411,8,0.8128013668447922,50,0.08190935722015846,0.0,0.0,0.0,0.9180906427798411,0.0,0.0,6.0984209833058966e-291
RJP_0164,Winter,7,0.9999999883474138,8,0.8128013668447922,50,0.0,0.0,1.1652586092730984e-08,0.0,0.0,0.0,0.0,0.9999999883474138
RJP_0164,Summer,0,0.9982101411683183,8,0.8128013668447922,50,0.9982101411683183,0.0,0.0,0.001789858831681114,0.0,0.0,0.0,0.0
RJP_0164,Monsoon,1,1.0,8,0.8128013668447922,50,3.0380506548193294e-181,1.0,0.0,0.0,0.0,2.748661199028821e-103,7.684860617164397e-104,0.0
RJP_0164,Retreat,4,1.0,8,0.8128013668447922,50,6.528923135441827e-62,0.0,6.420612862412598e-278,0.0,1.0,0.0,0.0,1.2965008048403855e-213
RJP_0165,Winter,7,1.0,8,0.8128013668447922,50,3.974308029664954e-293,0.0,1.1008986748057125e-17,0.0,5.552118547821e-310,0.0,0.0,1.0
RJP_0165,Summer,3,1.0,8,0.8128013668447922,50,3.312023906385561e-38,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0165,Monsoon,1,0.6437248860850212,8,0.8128013668447922,50,1.85714568235304e-169,0.6437248860850212,0.0,0.0,0.0,3.6314127075275384e-20,0.35627511391497885,0.0
RJP_0165,Retreat,4,1.0,8,0.8128013668447922,50,4.670346656926869e-28,0.0,0.0,0.0,1.0,0.0,0.0,2.6720878436589424e-266
RJP_0166,Winter,7,1.0,8,0.8128013668447922,50,7.948115987723166e-240,0.0,2.1126519422932016e-40,0.0,2.4495990631221714e-257,0.0,0.0,1.0
RJP_0166,Summer,3,1.0,8,0.8128013668447922,50,4.216478480747088e-29,0.0,0.0,1.0,0.0,9.889664388774539e-306,0.0,0.0
RJP_0166,Monsoon,6,0.9999910702024316,8,0.8128013668447922,50,4.2048440488882014e-193,8.670408614452148e-06,0.0,0.0,0.0,2.593889540585352e-07,0.9999910702024316,0.0
RJP_0166,Retreat,4,0.999999999998741,8,0.8128013668447922,50,1.2591438507135415e-12,0.0,0.0,0.0,0.999999999998741,0.0,0.0,2.6559977546136353e-284
RJP_0167,Winter,7,1.0,8,0.8128013668447922,50,3.363651785978216e-253,0.0,5.033151598346726e-25,0.0,3.4435711629254773e-248,0.0,0.0,1.0
RJP_0167,Summer,3,1.0,8,0.8128013668447922,50,4.483052847536732e-53,0.0,0.0,1.0,0.0,9.580521198907486e-306,0.0,0.0
RJP_0167,Monsoon,1,1.0,8,0.8128013668447922,50,2.0426316431709386e-213,1.0,0.0,0.0,0.0,3.8966472276616157e-35,1.3552452702343998e-19,0.0
RJP_0167,Retreat,4,1.0,8,0.8128013668447922,50,2.390780385354976e-28,0.0,0.0,0.0,1.0,0.0,0.0,3.651933816537069e-285
RJP_0168,Winter,7,1.0,8,0.8128013668447922,50,2.1755742623103013e-235,0.0,1.2709031278515966e-38,0.0,2.464926305592407e-296,0.0,0.0,1.0
RJP_0168,Summer,3,1.0,8,0.8128013668447922,50,5.171304718087652e-52,0.0,0.0,1.0,0.0,2.9995921846362884e-307,0.0,0.0
RJP_0168,Monsoon,5,1.0,8,0.8128013668447922,50,6.737055238563085e-189,5.5824212510494784e-65,0.0,0.0,0.0,1.0,3.90626714358972e-26,0.0
RJP_0168,Retreat,0,1.0,8,0.8128013668447922,50,1.0,0.0,0.0,4.285754667757172e-289,7.229271417480559e-36,0.0,0.0,0.0
RJP_0169,Winter,2,0.9999999427659095,8,0.8128013668447922,50,0.0,0.0,0.9999999427659095,0.0,0.0,0.0,0.0,5.7234090395684364e-08
RJP_0169,Summer,3,1.0,8,0.8128013668447922,50,1.0236238517171655e-26,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0169,Monsoon,6,0.9999999999999858,8,0.8128013668447922,50,9.591643935972114e-172,9.629573988877812e-21,0.0,0.0,0.0,1.42261602231662e-14,0.9999999999999858,0.0
RJP_0169,Retreat,4,1.0,8,0.8128013668447922,50,1.663460037666011e-19,0.0,0.0,0.0,1.0,0.0,0.0,3.19003574320399e-278
RJP_0170,Winter,7,1.0,8,0.8128013668447922,50,5.973924328493897e-265,0.0,6.8546621830644e-21,0.0,1.71564358854911e-261,0.0,0.0,1.0
RJP_0170,Summer,3,1.0,8,0.8128013668447922,50,2.4856281034336566e-47,0.0,0.0,1.0,0.0,7.0965793233977e-310,0.0,0.0
RJP_0170,Monsoon,1,0.9999911978593456,8,0.8128013668447922,50,2.957674806347817e-203,0.9999911978593456,0.0,0.0,0.0,1.1897617496590734e-21,8.802140654735019e-06,0.0
RJP_0170,Retreat,4,1.0,8,0.8128013668447922,50,4.218338246148585e-27,0.0,0.0,0.0,1.0,0.0,0.0,8.294329519672312e-294
RJP_0171,Winter,2,1.0,8,0.8128013668447922,50,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.5843990453230763e-56
RJP_0171,Summer,0,0.999999999999865,8,0.8128013668447922,50,0.999999999999865,0.0,0.0,1.344604102189684e-13,0.0,0.0,0.0,0.0
RJP_0171,Monsoon,5,1.0,8,0.8128013668447922,50,2.321306470988336e-157,3.36043943799327e-104,0.0,0.0,0.0,1.0,5.584471825705719e-46,0.0
RJP_0171,Retreat,4,0.9999996453700042,8,0.8128013668447922,50,3.5462999657719353e-07,0.0,0.0,0.0,0.9999996453700042,0.0,0.0,0.0
RJP_0172,Winter,7,1.0,8,0.8128013668447922,50,1.4343962660133885e-271,0.0,1.1181246112280954e-18,0.0,1.5233611706663236e-272,0.0,0.0,1.0
RJP_0172,Summer,3,1.0,8,0.8128013668447922,50,3.2965657200982914e-61,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RJP_0172,Monsoon,6,0.9999520719333911,8,0.8128013668447922,50,1.807451096228657e-216,4.7928066558748075e-05,0.0,0.0,0.0,5.0253775256849074e-14,0.9999520719333911,0.0
RJP_0172,Retreat,4,1.0,8,0.8128013668447922,50,7.457388428390253e-18,0.0,0.0,0.0,1.0,0.0,0.0,3.0475520319851007e-298
RJP_0173,Winter,7,1.0,8,0.8128013668447922,50,1.9399481281336957e-254,0.0,7.874047138798744e-33,0.0,1.0933631905860883e-275,0.0,0.0,1.0
RJP_0173,Summer,3,1.0,8,0.8128013668447922,50,3.9615041111088346e-42,0.0,0.0,1.0,0.0,2.57e-322,0.0,0.0
RJP_0173,Monsoon,6,0.9860289056568721,8,0.8128013668447922,50,1.2350170844883365e-191,0.013971094343127644,0.0,0.0,0.0,1.153873300643737e-16,0.9860289056568721,0.0
