point_id,lat,lon,population,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2
RJP_0176,25.375,75.125,159491.98526245356,0,0.9999999999995453,3,0.8199561901545539,50,0.9999999999995453,3.000714547646277e-42,4.553234968323797e-13
RJP_0177,29.125,75.125,159433.59140253067,2,1.0,3,0.8199561901545539,50,9.985070063961342e-68,1.6532998868321683e-19,1.0
RJP_0178,25.625,74.375,158713.45566415787,0,0.9999996762412406,3,0.8199561901545539,50,0.9999996762412406,4.939140623863094e-32,3.2375875946328153e-07
RJP_0179,24.875,73.375,158594.16088251024,0,1.0,3,0.8199561901545539,50,1.0,7.427430222934124e-63,4.438888266263445e-24
RJP_0180,23.875,74.625,157249.98878404498,0,1.0,3,0.8199561901545539,50,1.0,1.0711812915633093e-121,1.5871074971727854e-78
RJP_0181,25.125,74.625,156024.7826846242,0,0.999999998690484,3,0.8199561901545539,50,0.999999998690484,3.9643491395914587e-38,1.309516830208265e-09
RJP_0182,24.875,72.125,154999.20437151194,0,0.9999997522849946,3,0.8199561901545539,50,0.9999997522849946,4.047336726809407e-12,2.4771095545936906e-07
RJP_0183,26.375,73.625,153306.3565185666,1,0.9999999999705906,3,0.8199561901545539,50,6.383710270380098e-38,0.9999999999705906,2.9409531155966416e-11
RJP_0184,24.125,74.875,152870.61702758074,0,1.0,3,0.8199561901545539,50,1.0,5.517319456988244e-71,1.996611788481751e-34
RJP_0185,27.875,73.625,152513.89314338565,1,1.0,3,0.8199561901545539,50,1.995228266883526e-99,1.0,1.3332244417042827e-52
RJP_0186,25.625,74.625,152031.59045749903,0,0.9999986587475831,3,0.8199561901545539,50,0.9999986587475831,9.555893209854168e-31,1.3412524185730495e-06
RJP_0187,25.375,76.125,151372.57834368944,0,1.0,3,0.8199561901545539,50,1.0,4.122023049402063e-49,8.729117267516248e-21
