point_id,date,n_hours,GHI_Wh_m2,GHI_clearsky_Wh_m2,kt_daily,T2M_min,T2M_max,T2M_mean,RH2M_mean,WS10M_mean,cluster_id
RJP_0083,2017-12-13,24,3362.67,3732.19,0.9009911070979774,7.49,23.4,14.6975,43.025416666666665,2.467916666666667,2
RJP_0083,2017-12-14,24,3131.75,3181.77,0.9842791905134564,7.17,22.53,14.3375,43.2475,3.1791666666666667,2
RJP_0083,2017-12-15,24,2961.83,3197.42,0.9263187194675708,8.27,24.2,15.259166666666667,46.160833333333336,3.1641666666666666,2
RJP_0083,2017-12-16,24,3297.34,3300.51,0.9990395423737544,6.94,23.67,13.966666666666669,38.66666666666666,2.78875,2
RJP_0083,2017-12-17,24,4336.29,4356.6900000000005,0.9953175461187276,6.17,26.27,15.012499999999998,27.04458333333333,2.606666666666667,2
RJP_0083,2017-12-18,24,4405.91,4487.16,0.9818927785057808,7.44,28.18,16.51833333333333,24.680833333333336,3.3008333333333333,2
RJP_0083,2017-12-19,24,3236.87,4270.66,0.7579320292413819,10.26,24.21,16.245833333333334,26.53916666666667,2.6445833333333333,2
RJP_0083,2017-12-20,24,2769.73,4089.93,0.6772071893650992,11.35,25.32,17.315,29.10458333333333,2.54375,2
RJP_0083,2017-12-21,24,4044.33,4133.11,0.9785198071186104,10.65,27.99,18.937083333333334,35.38666666666666,2.61125,2
RJP_0083,2017-12-22,24,3718.98,4275.48,0.8698391759521739,12.13,26.53,17.854166666666668,32.0525,3.17,2
RJP_0083,2017-12-23,24,4484.29,4499.64,0.9965886159781672,9.79,27.46,17.701666666666668,23.9675,2.424166666666667,2
RJP_0083,2017-12-24,24,4241.51,4289.9400000000005,0.988710797820016,9.03,26.56,17.101666666666667,25.1875,2.3583333333333334,2
RJP_0083,2017-12-25,24,4288.95,4293.04,0.999047295156812,8.97,26.66,15.973333333333334,27.51291666666667,2.842916666666667,2
RJP_0083,2017-12-26,24,3926.79,4230.45,0.9282204020848848,9.11,26.97,18.545,21.272916666666667,0.8820833333333334,2
RJP_0083,2017-12-27,24,4225.93,4321.07,0.9779823053086388,11.76,27.31,18.590416666666663,20.4125,1.3733333333333333,2
RJP_0083,2017-12-28,24,4259.91,4268.99,0.9978730331998904,9.66,27.52,18.03375,23.114166666666662,1.99625,2
RJP_0083,2017-12-29,24,4046.67,4059.3,0.9968886261178036,8.66,26.11,16.595,29.777083333333334,2.502083333333333,2
RJP_0083,2017-12-30,24,3704.43,3706.59,0.9994172541338536,8.23,24.74,15.699166666666663,30.692916666666665,2.4275,2
RJP_0083,2017-12-31,24,3179.49,3354.59,0.9478028611544184,8.21,23.75,15.4275,28.081666666666667,1.9916666666666665,2
RJP_0083,2018-01-01,24,3941.71,3948.46,0.9982904727412713,6.31,24.66,14.155416666666667,27.92125,2.502083333333333,2
RJP_0083,2018-01-02,24,4073.16,4078.24,0.9987543646278788,5.91,23.45,13.679166666666664,28.78458333333333,2.385,2
RJP_0083,2018-01-03,24,4102.0,4110.06,0.9980389580687388,6.81,23.59,15.238333333333337,23.33375,1.1233333333333333,2
RJP_0083,2018-01-04,24,4175.31,4182.549999999999,0.9982689985774228,6.64,24.42,14.850833333333334,23.43,2.0641666666666665,2
RJP_0083,2018-01-05,24,4028.230000000001,4037.12,0.9977979351616996,6.91,25.11,15.822916666666666,26.7275,1.5941666666666665,2
RJP_0083,2018-01-06,24,4039.79,4055.65,0.9960894061371172,6.92,24.4,14.682083333333331,32.535833333333336,2.139583333333334,2
RJP_0083,2018-01-07,24,4105.92,4107.59,0.9995934355668408,6.09,24.17,14.099166666666669,29.422083333333333,2.303333333333333,2
RJP_0083,2018-01-08,24,4299.1900000000005,4311.24,0.9972049804696562,5.79,23.39,14.561666666666667,24.98,1.65,2
RJP_0083,2018-01-09,24,4310.37,4317.21,0.998415643436386,5.14,24.34,14.649583333333334,24.19833333333333,1.8425,2
RJP_0083,2018-01-10,24,4236.1900000000005,4244.93,0.9979410732332452,6.35,25.96,15.412083333333332,25.56125,2.1983333333333333,2
RJP_0083,2018-01-11,24,4229.84,4239.65,0.9976861297512768,9.16,26.64,16.06041666666667,20.150416666666665,3.0741666666666667,2
RJP_0083,2018-01-12,24,3992.6,3996.58,0.9990041485470076,9.16,26.91,18.04583333333333,26.94875,2.2591666666666668,2
RJP_0083,2018-01-13,24,3684.76,3698.000000000001,0.996419686316928,13.1,27.91,18.60833333333333,30.76,2.44625,2
RJP_0083,2018-01-14,24,4101.4,4108.73,0.9982159937498936,9.86,28.9,18.295,22.867916666666662,2.831666666666667,2
RJP_0083,2018-01-15,24,4625.1,4640.73,0.996631995397276,9.43,28.5,16.816666666666666,17.681250000000002,2.69875,2
RJP_0083,2018-01-16,24,4685.59,4719.58,0.9927980879654544,9.7,27.44,17.181250000000002,16.128333333333334,2.154166666666667,2
RJP_0083,2018-01-17,24,4458.0,4489.61,0.992959299360078,9.55,28.67,18.95125,29.675833333333333,1.68375,2
RJP_0083,2018-01-18,24,4583.7,4590.370000000001,0.9985469580883456,11.25,29.04,20.350416666666668,30.203333333333333,1.1658333333333333,2
RJP_0083,2018-01-19,24,4670.26,4674.96,0.998994643804439,9.25,28.54,17.563333333333333,29.495,2.8008333333333333,2
RJP_0083,2018-01-20,24,4507.83,4518.05,0.9977379621739466,8.18,26.82,15.697083333333332,21.27583333333333,2.875833333333333,2
RJP_0083,2018-01-21,24,4538.99,4555.879999999999,0.9962927030562704,8.18,26.85,16.63416666666667,22.55416666666667,2.1475,2
RJP_0083,2018-01-22,24,4312.35,4321.83,0.9978064847529868,8.86,27.55,18.33083333333333,29.340000000000003,2.2975,2
RJP_0083,2018-01-23,24,3961.31,4334.41,0.9139213872245588,8.2,25.58,16.50208333333333,28.472916666666663,4.035,2
RJP_0083,2018-01-24,24,4309.87,4340.37,0.9929729493107732,6.52,23.39,13.73,41.68625,3.1575,2
RJP_0083,2018-01-25,24,4668.98,4682.03,0.9972127474621052,6.05,23.68,14.910000000000002,37.16666666666666,2.105833333333333,2
RJP_0083,2018-01-26,24,4854.300000000001,4865.18,0.997763700418073,8.99,26.48,16.7425,21.125,1.4766666666666666,2
RJP_0083,2018-01-27,24,4822.34,4845.639999999999,0.9951915536441008,8.32,26.14,17.11,18.62875,1.3270833333333334,2
RJP_0083,2018-01-28,24,4785.17,4849.61,0.9867123335690912,9.12,26.58,17.47,20.007916666666663,1.7958333333333332,2
RJP_0083,2018-01-29,24,4779.57,4804.1900000000005,0.9948753067634708,8.44,28.48,18.62,18.584166666666665,1.8275,2
RJP_0083,2018-01-30,24,4926.33,4942.88,0.9966517495872852,11.84,30.08,19.221666666666668,22.330416666666665,3.077916666666667,2
RJP_0083,2018-01-31,24,4960.33,4997.52,0.9925583089212248,11.4,29.88,20.38458333333333,26.60375,3.137083333333333,2
RJP_0083,2018-02-01,24,5036.129999999999,5045.58,0.9981270735970889,12.37,30.43,20.146666666666665,25.8475,2.65375,2
RJP_0083,2018-02-02,24,4808.9,4815.4800000000005,0.9986335733924756,11.2,29.41,19.24416666666667,29.140416666666663,3.267916666666667,2
RJP_0083,2018-02-03,24,4929.049999999999,4934.58,0.99887933724856,8.86,28.05,17.700416666666666,23.1725,2.592083333333333,2
RJP_0083,2018-02-04,24,5105.469999999999,5131.0,0.9950243617228608,8.17,27.43,17.444166666666664,14.471249999999998,2.4408333333333334,2
RJP_0083,2018-02-05,24,3403.44,4543.58,0.7490657147007426,9.72,27.05,18.99416666666667,16.62,2.637916666666667,2
RJP_0083,2018-02-06,24,2944.21,4522.129999999999,0.65106708564327,12.84,24.91,18.420416666666668,17.607083333333332,2.3725,2
RJP_0083,2018-02-07,24,4578.4400000000005,4732.68,0.967409586111886,10.57,28.42,19.14583333333333,15.838333333333331,2.02,2
RJP_0083,2018-02-08,24,4652.71,5004.24,0.9297535689735104,8.68,26.92,17.80458333333333,14.535833333333334,2.23625,2
RJP_0083,2018-02-09,24,5286.67,5328.34,0.992179553106596,8.27,27.13,18.59583333333333,13.862916666666669,1.84,2
RJP_0083,2018-02-10,24,4854.34,5076.66,0.9562074277182242,10.17,28.55,18.61625,17.408333333333335,3.909166666666666,2
RJP_0083,2018-02-11,24,3570.13,4826.630000000001,0.739673436745721,11.8,26.12,19.27583333333333,35.98333333333333,3.36875,2
RJP_0083,2018-02-12,24,4956.88,5147.57,0.9629553362071812,10.92,27.69,18.674166666666665,34.99,3.450416666666667,2
RJP_0083,2018-02-13,24,4521.23,4994.92,0.9051656482986712,9.47,25.62,17.052083333333332,40.215,2.594583333333333,2
RJP_0083,2018-02-14,24,4677.530000000001,5235.049999999999,0.8935024498333352,8.82,27.41,17.651666666666667,34.28125,2.874166666666666,2
RJP_0083,2018-02-15,24,5318.85,5339.4400000000005,0.9961437903600378,10.89,29.24,19.555833333333336,35.41416666666667,2.65125,2
RJP_0083,2018-02-16,24,5381.99,5407.11,0.995354265032522,12.84,30.4,20.85083333333333,30.241666666666664,2.5970833333333334,2
RJP_0083,2018-02-17,24,5362.54,5443.9400000000005,0.9850475942056672,13.07,31.08,21.07375,28.0925,3.3025,2
RJP_0083,2018-02-18,24,4629.83,5273.85,0.877884278089062,13.77,30.54,21.65083333333333,22.641666666666666,1.8616666666666664,2
RJP_0083,2018-02-19,24,5232.73,5359.58,0.9763321006496776,13.35,31.65,22.547083333333333,18.59583333333333,1.7595833333333333,2
RJP_0083,2018-02-20,24,5559.24,5562.62,0.9993923726589268,14.98,32.79,24.3425,18.344166666666663,1.4954166666666666,2
RJP_0083,2018-02-21,24,5130.17,5630.84,0.9110843142408592,16.95,33.81,24.175,24.45375,3.02875,2
RJP_0083,2018-02-22,24,5219.77,5599.13,0.9322466168851232,16.63,34.21,24.86875,23.9375,2.7529166666666662,2
RJP_0083,2018-02-23,24,4948.87,5592.3,0.8849435831411047,17.66,34.94,25.57625,24.97791666666667,2.7641666666666667,2
RJP_0083,2018-02-24,24,5334.93,5617.33,0.949727005534658,17.58,33.06,24.456666666666667,30.3375,3.4258333333333333,2
RJP_0083,2018-02-25,24,5734.32,5772.4400000000005,0.993396206803362,14.38,32.37,23.056249999999995,28.19875,3.84875,2
RJP_0083,2018-02-26,24,6080.66,6095.18,0.997617789794559,13.83,31.81,23.084166666666665,28.50375,3.0775,2
RJP_0083,2018-02-27,24,5863.549999999999,5907.41,0.9925754264559256,17.6,33.78,25.538333333333338,28.55708333333333,1.4466666666666663,2
RJP_0083,2018-02-28,24,4247.71,5711.129999999999,0.7437599914552813,17.63,33.88,24.62625,30.027083333333334,2.4095833333333334,2
RJP_0083,2018-03-01,24,4718.06,5523.81,0.854131478092114,16.9,32.86,24.602083333333336,25.40083333333333,3.122083333333333,2
RJP_0083,2018-03-02,24,5671.74,5917.57,0.9584576101338894,17.45,34.87,25.92,23.3575,3.335416666666667,2
RJP_0083,2018-03-03,24,5468.530000000001,5991.83,0.912664411373487,17.68,34.77,25.4425,25.51708333333333,4.163749999999999,2
RJP_0083,2018-03-04,24,4697.719999999999,5772.78,0.8137708348490674,16.04,32.7,24.389166666666668,35.37916666666667,3.61375,2
RJP_0083,2018-03-05,24,5794.63,6146.83,0.9427021733153512,14.78,32.0,22.507500000000004,27.68,3.1916666666666664,2
RJP_0083,2018-03-06,24,6317.9400000000005,6479.5,0.9750659773130644,14.55,32.21,22.6225,22.27875,2.854583333333333,2
RJP_0083,2018-03-07,24,6005.45,6371.96,0.9424808065336254,14.3,32.84,23.522916666666664,17.642083333333332,1.79625,2
RJP_0083,2018-03-08,24,5840.68,6094.56,0.9583431781785724,14.67,33.81,24.3225,15.23166666666667,2.7783333333333338,2
RJP_0083,2018-03-09,24,5294.1,5750.93,0.9205641522327692,16.4,35.11,26.007083333333338,18.269166666666667,2.8679166666666664,2
RJP_0083,2018-03-10,24,5900.62,6196.360000000001,0.9522719790328514,16.12,35.34,25.44666666666667,20.077916666666667,2.30875,2
RJP_0083,2018-03-11,24,6130.15,6448.120000000001,0.9506879524574604,15.74,34.96,25.22208333333333,20.01083333333333,2.392916666666667,2
RJP_0083,2018-03-12,24,6298.84,6588.42,0.9560471251073854,16.68,35.84,27.152500000000003,16.544999999999998,1.5154166666666669,2
RJP_0083,2018-03-13,24,6382.34,6684.75,0.9547612102172855,17.95,37.39,27.2525,12.762916666666667,2.7433333333333336,2
RJP_0083,2018-03-14,24,6000.29,6408.16,0.9363514643829118,17.79,35.23,25.849166666666665,20.71833333333333,4.442083333333334,2
RJP_0083,2018-03-15,24,6162.24,6297.93,0.9784548256331842,18.1,34.82,25.75791666666667,26.68208333333333,3.4512500000000004,2
RJP_0083,2018-03-16,24,5367.24,6059.02,0.8858264207743165,16.45,34.44,25.162916666666664,21.246666666666663,3.19875,2
RJP_0083,2018-03-17,24,6435.700000000001,6747.530000000001,0.95378605208128,15.99,34.17,24.610000000000003,17.738333333333333,3.0654166666666662,2
RJP_0083,2018-03-18,24,6270.29,6624.9400000000005,0.9464674397051144,16.05,35.46,26.172083333333333,15.965000000000002,2.21125,2
RJP_0083,2018-03-19,24,4247.52,5851.6,0.7258732654316769,18.02,36.48,27.519166666666663,21.3575,2.7075,2
RJP_0083,2018-03-20,24,5418.039999999999,5729.98,0.9455600194066994,19.38,35.73,27.625,25.330416666666668,4.075,2
RJP_0083,2018-03-21,24,6675.96,6807.98,0.9806080511399858,17.1,33.4,25.35375,25.24,3.957916666666667,2
RJP_0083,2018-03-22,24,6467.18,6699.98,0.9652536276227692,16.03,32.33,24.19125,30.67333333333333,3.6425,2
RJP_0083,2018-03-23,24,6585.67,6926.75,0.9507590139675894,15.4,32.17,23.774583333333336,28.977083333333336,3.8225,2
RJP_0083,2018-03-24,24,6512.15,7096.94,0.9175996978979672,17.11,34.49,25.63416666666667,22.77375,3.4108333333333327,2
RJP_0083,2018-03-25,24,6717.77,7127.27,0.942544620871666,18.18,36.74,26.948750000000004,18.42458333333333,3.43125,2
RJP_0083,2018-03-26,24,6564.63,7253.370000000001,0.9050455167735824,17.82,36.93,27.256666666666664,11.69625,2.9441666666666664,2
RJP_0083,2018-03-27,24,7013.9,7348.59,0.9544552084141312,20.16,39.46,29.105,9.929166666666667,3.33375,2
RJP_0083,2018-03-28,24,6904.26,7448.37,0.9269491177264289,19.47,40.37,29.44,10.314166666666669,3.4858333333333333,2
RJP_0083,2018-03-29,24,6866.63,7294.98,0.9412815388116212,19.62,39.66,28.97375,10.821666666666667,3.6233333333333335,2
RJP_0083,2018-03-30,24,7139.25,7363.02,0.9696089376370022,19.09,40.77,29.80125,9.575833333333334,3.641666666666667,2
RJP_0083,2018-03-31,24,6977.25,7347.45,0.949615172610906,18.59,40.56,29.066666666666663,9.49875,2.5341666666666667,2
RJP_0083,2018-04-01,24,6648.429999999999,7181.71,0.9257447042556716,17.9,38.56,28.352916666666665,14.367916666666668,2.334583333333333,2
RJP_0083,2018-04-02,24,6961.629999999999,7097.450000000001,0.9808635495847098,19.57,40.22,31.247083333333336,14.651666666666666,2.08625,2
RJP_0083,2018-04-03,24,6164.95,6992.449999999999,0.8816580740655995,22.4,40.83,31.455,15.597916666666668,4.031666666666667,2
RJP_0083,2018-04-04,24,6423.68,7179.65,0.8947065664760818,22.84,40.98,31.46708333333333,16.631666666666664,4.1375,2
RJP_0083,2018-04-05,24,6444.74,6920.02,0.9313181175776948,22.76,40.51,31.64333333333333,19.075,2.489583333333333,2
RJP_0083,2018-04-06,24,5589.629999999999,6785.7,0.8237366815509084,23.4,39.87,31.21333333333333,29.7925,2.620833333333333,2
RJP_0083,2018-04-07,24,6161.66,6443.719999999999,0.956227148293222,22.95,39.24,30.605833333333333,30.205416666666668,2.6725,2
RJP_0083,2018-04-08,24,6457.6,6724.8,0.9602664763264336,23.21,39.06,31.447916666666668,25.192083333333333,1.6033333333333335,2
RJP_0083,2018-04-09,24,5438.84,6548.26,0.830577893974888,24.06,38.48,31.61458333333333,26.94416666666667,1.1083333333333334,2
RJP_0083,2018-04-10,24,5966.279999999999,6548.43,0.9111008287482646,24.51,38.81,32.38708333333333,27.7075,1.954583333333333,2
RJP_0083,2018-04-11,24,5990.4400000000005,6786.03,0.8827606126114975,23.75,39.4,32.09375,29.2,1.9395833333333328,2
RJP_0083,2018-04-12,24,6649.29,7000.195000000001,0.9498721107054874,21.6,37.4,29.651250000000005,34.819583333333334,2.5383333333333336,2
RJP_0083,2018-04-13,24,6828.35,7199.56,0.9484399046608404,21.05,37.45,29.379583333333333,27.177916666666665,3.095833333333333,2
RJP_0083,2018-04-14,24,6747.950000000001,6925.045,0.9744268809805569,21.86,38.83,30.71208333333333,23.160833333333333,2.23875,2
RJP_0083,2018-04-15,24,5801.424999999999,7006.96,0.8279517793736513,22.67,40.43,32.44541666666667,21.89958333333333,2.3070833333333334,2
RJP_0083,2018-04-16,24,6012.225,6629.139999999999,0.9069389091194334,24.81,40.7,32.93333333333333,22.155833333333334,4.539583333333334,2
RJP_0083,2018-04-17,24,7547.11,7646.375,0.9870180314201172,23.54,39.96,31.817916666666665,20.2575,4.45125,2
RJP_0083,2018-04-18,24,7298.9,7679.03,0.9504976540005704,23.16,40.43,31.910416666666663,18.647916666666667,3.45375,2
RJP_0083,2018-04-19,24,7367.025,7544.47,0.976480123852305,24.49,40.91,32.611666666666665,17.394166666666667,3.7520833333333337,2
RJP_0083,2018-04-20,24,7441.155000000001,7596.315,0.9795743067526822,21.45,39.98,31.090833333333336,16.06125,6.46125,2
RJP_0083,2018-04-21,24,7316.83,7557.635,0.9681375192107056,19.26,37.11,27.672083333333337,8.754583333333334,4.423333333333333,2
RJP_0083,2018-04-22,24,7543.700000000001,7866.025,0.9590231406587192,18.84,37.65,28.5,12.888750000000002,3.60625,2
RJP_0083,2018-04-23,24,7708.275,8173.83,0.9430432245348876,19.78,38.49,29.49208333333333,13.227916666666667,3.65625,2
RJP_0083,2018-04-24,24,7899.519999999999,8223.244999999999,0.9606329374839252,22.02,41.5,31.09708333333333,8.509166666666667,3.959583333333333,2
RJP_0083,2018-04-25,24,7639.675,8064.615,0.9473080860028656,22.0,42.61,33.14791666666667,11.725833333333334,5.53875,2
RJP_0083,2018-04-26,24,7228.125,7574.91,0.9542192580505908,25.01,42.7,33.4225,15.820416666666668,5.48125,2
RJP_0083,2018-04-27,24,6878.23,7293.865,0.9430158084911086,24.86,43.95,35.25833333333333,17.750833333333333,4.4725,2
RJP_0083,2018-04-28,24,6728.035,7039.785,0.9557159771214604,27.41,44.5,35.986666666666665,18.4975,5.620833333333334,2
RJP_0083,2018-04-29,24,6943.120000000001,7403.084999999999,0.9378684696987812,26.76,44.43,35.45291666666666,19.45875,5.039166666666667,2
RJP_0083,2018-04-30,24,6839.889999999999,7404.75,0.9237165333063236,27.73,44.53,35.95458333333334,22.84375,6.165833333333334,2
RJP_0083,2018-05-01,24,7074.974999999999,7458.495,0.948579438613286,27.86,45.22,36.29958333333334,18.22458333333333,4.43375,2
RJP_0083,2018-05-02,24,7233.280000000001,7436.67,0.97265039325397,26.18,44.09,35.35333333333333,19.469166666666663,4.355416666666667,2
RJP_0083,2018-05-03,24,7553.68,7850.32,0.9622130053297192,25.72,43.25,34.77,19.5625,2.0116666666666667,2
RJP_0083,2018-05-04,24,6602.51,7462.5,0.8847584589614741,25.72,41.82,34.288333333333334,23.703333333333333,2.8754166666666663,2
RJP_0083,2018-05-05,24,6459.540000000001,7306.77,0.884048628874318,26.24,42.87,34.70333333333333,20.44458333333333,2.00375,2
RJP_0083,2018-05-06,24,7233.305,7518.465,0.96207204529116,25.77,41.71,33.967083333333335,16.402083333333334,4.767916666666667,2
RJP_0083,2018-05-07,24,7809.83,8032.685,0.9722564746407956,24.93,40.9,33.18208333333333,18.19666666666667,5.475833333333334,2
RJP_0083,2018-05-08,24,6488.34,7518.125,0.8630263529802976,24.78,38.3,32.0775,27.88291666666667,3.2445833333333334,2
RJP_0083,2018-05-09,24,6638.74,7505.219999999999,0.8845496867513545,25.3,40.62,33.17541666666667,25.481666666666666,3.0766666666666667,2
RJP_0083,2018-05-10,24,7262.975,7517.645,0.9661236996426408,25.0,42.33,34.6975,21.218333333333334,2.5654166666666662,2
RJP_0083,2018-05-11,24,7278.095,7693.27,0.9460340011464564,28.03,44.47,36.47708333333333,19.176666666666662,4.738333333333333,2
RJP_0083,2018-05-12,24,7504.305,7948.71,0.9440909279618958,28.93,44.12,36.6175,15.655,5.071666666666666,2
RJP_0083,2018-05-13,24,6998.389999999999,7608.825,0.9197727638630144,26.16,43.59,35.70041666666666,18.515416666666667,4.485833333333333,2
RJP_0083,2018-05-14,24,5683.365,6534.16,0.8697927507131751,25.79,42.55,35.2275,21.38,4.027083333333333,2
RJP_0083,2018-05-15,24,5887.75,6660.985,0.8839158172552558,28.17,43.03,35.54125,22.811666666666667,4.01375,2
RJP_0083,2018-05-16,24,6446.0,6957.84,0.926436940199832,28.13,42.55,35.297916666666666,21.96666666666667,3.7625000000000006,2
RJP_0083,2018-05-17,24,6436.86,7396.67,0.870237552844726,28.05,43.55,36.055,20.70958333333333,2.049166666666667,2
RJP_0083,2018-05-18,24,6666.76,7424.855,0.8978976693820958,27.26,42.52,35.20583333333333,16.741249999999997,3.426666666666667,2
RJP_0083,2018-05-19,24,6940.879999999999,7439.665,0.9329559865934822,27.2,42.6,35.403333333333336,18.05625,3.0641666666666665,2
RJP_0083,2018-05-20,24,6897.924999999999,7355.07,0.9378462747465354,28.62,43.03,36.33125,18.605,3.036666666666666,2
RJP_0083,2018-05-21,24,7171.025,7400.700000000001,0.9689657735079112,28.79,43.54,36.69041666666666,18.07,2.630416666666666,2
RJP_0083,2018-05-22,24,7550.74,7735.58,0.9761052177083036,28.7,44.41,36.75416666666667,15.299166666666665,3.461666666666668,2
RJP_0083,2018-05-23,24,7444.3,7869.2,0.9460046764601232,28.65,45.41,37.1275,12.464583333333332,4.055,2
RJP_0083,2018-05-24,24,7270.18,7607.035,0.955717963700706,28.64,45.0,37.02708333333334,11.644166666666663,3.553333333333333,2
RJP_0083,2018-05-25,24,7334.23,7970.625,0.9201574531482788,27.56,44.43,36.399166666666666,9.131666666666666,2.66875,2
RJP_0083,2018-05-26,24,8132.73,8347.39,0.9742841774494784,27.39,45.2,36.5875,9.438333333333334,3.640416666666667,2
RJP_0083,2018-05-27,24,7555.945000000001,8275.4,0.913061000072504,27.47,45.51,36.6275,6.288749999999999,4.454166666666667,2
RJP_0083,2018-05-28,24,7700.92,7978.66,0.9651896433736994,27.73,45.17,36.9175,9.267916666666666,3.3416666666666663,2
RJP_0083,2018-05-29,24,6611.795,7634.535,0.8660376827141404,27.73,45.88,38.48416666666667,16.31375,3.9466666666666654,2
RJP_0083,2018-05-30,24,6233.035,7314.29,0.8521722545865695,29.95,43.11,37.18833333333333,28.632500000000004,3.1654166666666668,2
RJP_0083,2018-05-31,24,6184.969999999999,6909.485,0.8951419678890684,30.12,44.42,37.785,22.37208333333333,3.3354166666666667,2
RJP_0083,2018-06-01,24,7244.2,7302.634999999999,0.9919980938387308,30.15,45.44,37.442083333333336,18.950416666666666,5.097916666666666,2
RJP_0083,2018-06-02,24,6930.585,7248.35,0.956160367531921,30.22,44.71,37.58,19.44458333333333,5.465,2
RJP_0083,2018-06-03,24,7111.06,7576.195,0.938605724905444,28.8,45.06,36.96333333333334,16.721666666666668,6.909583333333333,2
RJP_0083,2018-06-04,24,7197.205,7525.28,0.9564036155465312,28.92,44.61,37.29791666666667,20.96875,5.072916666666667,2
RJP_0083,2018-06-05,24,7090.699999999999,7342.575,0.9656966391218338,31.08,44.7,37.89791666666667,24.895416666666662,3.616666666666666,2
RJP_0083,2018-06-06,24,5971.885,7178.700000000001,0.8318894785964032,31.31,45.03,38.17,25.135,2.9754166666666664,2
RJP_0083,2018-06-07,24,6370.15,7254.005,0.8781562736722679,31.24,45.54,38.69125,24.64708333333333,5.0475,2
RJP_0083,2018-06-08,24,6505.89,7126.514999999999,0.9129132542343628,31.64,43.56,37.45625,31.69,4.802083333333333,2
RJP_0083,2018-06-09,24,5129.75,6891.74,0.7443330711837649,30.49,41.46,36.24208333333333,43.72833333333333,3.28375,2
RJP_0083,2018-06-10,24,5574.43,6619.65,0.8421034344716112,29.31,37.17,33.142916666666665,54.10125,3.237083333333333,2
RJP_0083,2018-06-11,24,6273.635,6893.145,0.910126654814312,29.9,41.22,35.675000000000004,40.3425,5.312916666666667,2
RJP_0083,2018-06-12,24,6885.700000000001,7129.795,0.965764092796497,30.97,43.37,37.05125,34.704166666666666,8.066666666666668,2
RJP_0083,2018-06-13,24,6790.645,7130.885,0.9522864272807652,29.31,42.07,35.92125,35.89333333333333,8.844583333333334,2
RJP_0083,2018-06-14,24,6939.054999999999,7287.279999999999,0.9522146809234722,28.5,40.89,34.6175,36.32583333333333,8.225833333333334,2
RJP_0083,2018-06-15,24,7297.66,7491.875,0.9740765829648786,28.84,41.39,35.34291666666667,36.016666666666666,7.524166666666666,2
RJP_0083,2018-06-16,24,7188.865000000001,7327.335,0.981102269788402,29.99,41.46,35.00541666666667,34.843333333333334,6.108750000000001,2
RJP_0083,2018-06-17,24,6828.67,7119.75,0.9591165420134136,29.84,40.44,34.9075,37.66875,5.248333333333334,2
RJP_0083,2018-06-18,24,6017.24,6882.0650000000005,0.874336409202761,29.85,41.02,35.59333333333333,35.997083333333336,3.721666666666667,2
RJP_0083,2018-06-19,24,5892.72,6989.92,0.843031107652162,30.16,41.17,36.04875,36.056666666666665,3.323333333333333,2
RJP_0083,2018-06-20,24,6757.275,7441.59,0.9080418297702506,31.4,42.9,37.86166666666667,30.320000000000004,2.1395833333333334,2
RJP_0083,2018-06-21,24,6504.5,7398.075,0.879215201251677,32.34,44.1,38.22541666666667,26.281666666666663,1.7775,2
RJP_0083,2018-06-22,24,6766.11,7350.76,0.9204640064428712,31.51,44.64,38.38041666666666,26.767916666666668,4.014583333333333,2
RJP_0083,2018-06-23,24,5909.985000000001,7214.27,0.8192076259968092,30.41,44.11,37.727916666666665,33.915,4.9825,2
RJP_0083,2018-06-24,24,4456.3150000000005,6692.365,0.6658804473455947,30.09,41.26,35.73916666666667,38.61666666666667,4.07375,2
RJP_0083,2018-06-25,24,5563.47,6913.145,0.8047668608137106,28.89,41.08,35.39041666666666,42.96041666666667,3.0641666666666665,2
RJP_0083,2018-06-26,24,3148.22,6648.51,0.4735226389070633,27.61,35.54,31.424166666666668,59.50666666666667,2.0708333333333333,2
RJP_0083,2018-06-27,24,4630.435,7226.5,0.6407576281740814,26.97,34.48,30.70125,67.12958333333333,2.333333333333333,2
RJP_0083,2018-06-28,24,4057.85,7184.324999999999,0.5648199378508072,26.55,34.92,30.05,71.78833333333334,4.472916666666667,2
RJP_0083,2018-06-29,24,5217.8,7465.815,0.6988922173935465,25.93,35.01,30.20958333333333,68.40583333333333,2.8808333333333334,2
RJP_0083,2018-06-30,24,6304.98,7201.98,0.8754509176643089,26.14,37.52,31.63583333333333,58.76041666666666,3.5275,2
RJP_0083,2018-07-01,24,6038.865,7284.88,0.8289587474330393,26.78,35.81,31.526666666666667,57.89791666666667,4.994583333333334,2
RJP_0083,2018-07-02,24,6070.87,7410.249999999999,0.8192530616375967,26.75,37.55,32.10666666666666,56.60458333333333,6.364583333333333,2
RJP_0083,2018-07-03,24,6351.135,7466.92,0.8505695788892877,26.73,37.87,32.06625,58.423333333333325,5.567916666666666,2
RJP_0083,2018-07-04,24,5443.08,7532.175,0.7226438578498242,26.67,36.56,31.655416666666667,59.05041666666667,4.652916666666666,2
RJP_0083,2018-07-05,24,5739.99,7102.004999999999,0.8082210587010289,26.55,37.21,31.687916666666663,56.52875,4.137083333333334,2
RJP_0083,2018-07-06,24,5521.9,6736.4400000000005,0.8197059574493352,26.71,38.14,32.45291666666666,53.74166666666667,4.185416666666666,2
