point_id,season,cluster_id,max_membership_prob,chosen_k,bootstrap_ari_mean_chosen_k,bootstrap_effective_n_resamples_chosen_k,prob_cluster0,prob_cluster1,prob_cluster2,prob_cluster3
TNP_0062,Retreat,2,0.9999999985419077,4,0.8156636274587128,50,7.671734175863331e-110,1.4580918653827871e-09,0.9999999985419077,2.741356701780623e-153
TNP_0063,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,2.474892567722148e-88,1.6711778441544616e-245
TNP_0063,Summer,3,0.9999999716907095,4,0.8156636274587128,50,2.6142525974002256e-84,2.8309291247383916e-08,1.1824681274516142e-34,0.9999999716907095
TNP_0063,Monsoon,1,0.9999999999987956,4,0.8156636274587128,50,3.0103456733449522e-133,0.9999999999987956,1.2051184267444768e-12,1.2989794818348715e-131
TNP_0063,Retreat,1,1.0,4,0.8156636274587128,50,3.5149150222169755e-242,1.0,4.0272346702462464e-29,1.5481723572359857e-168
TNP_0064,Winter,1,1.0,4,0.8156636274587128,50,2.221459281906414e-184,1.0,2.1079273778486353e-29,7.96371987886005e-183
TNP_0064,Summer,3,1.0,4,0.8156636274587128,50,5.936352959468863e-34,1.9360446592582177e-24,2.1882739767083805e-47,1.0
TNP_0064,Monsoon,1,0.9999999978055669,4,0.8156636274587128,50,3.94639088974818e-111,0.9999999978055669,2.194432297259194e-09,3.2135093041684704e-151
TNP_0064,Retreat,1,0.9821148040418168,4,0.8156636274587128,50,1.7217890856685376e-138,0.9821148040418168,0.017885195958184413,3.2329029828552236e-142
TNP_0065,Winter,1,1.0,4,0.8156636274587128,50,3.168984443882e-311,1.0,8.812724642823074e-47,3.3645768215876864e-274
TNP_0065,Summer,3,1.0,4,0.8156636274587128,50,7.241528523498545e-60,1.0281774143839614e-32,8.311134828909373e-82,1.0
TNP_0065,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,7.0241436795153225e-25,1.0243085711578614e-19,1.0759337285538973e-112
TNP_0065,Retreat,2,0.9999998030537024,4,0.8156636274587128,50,5.6128820021608356e-130,1.969462967726284e-07,0.9999998030537024,1.6077745319198909e-156
TNP_0066,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,2.749807609564405e-75,5.134385486428901e-282
TNP_0066,Summer,3,1.0,4,0.8156636274587128,50,9.740981318179074e-74,1.1272565748177884e-20,3.3546842368837974e-59,1.0
TNP_0066,Monsoon,2,0.9999999999537046,4,0.8156636274587128,50,1.8292079061441267e-23,4.629510030035575e-11,0.9999999999537046,1.2121026600047128e-88
TNP_0066,Retreat,1,0.9999974306407967,4,0.8156636274587128,50,1.9863603761761514e-171,0.9999974306407967,2.5693592039156e-06,1.060379413901554e-164
TNP_0067,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,2.4454133522352953e-62,5.129295909421648e-257
TNP_0067,Summer,3,1.0,4,0.8156636274587128,50,1.09115483633782e-62,1.760120557267812e-28,1.391282663471324e-71,1.0
TNP_0067,Monsoon,2,0.9999999999752003,4,0.8156636274587128,50,7.266844657900202e-31,2.4799838836707737e-11,0.9999999999752003,9.86451773555848e-121
TNP_0067,Retreat,1,0.9996863817186261,4,0.8156636274587128,50,1.6778540406463414e-164,0.9996863817186261,0.00031361828137465604,1.8424414751588772e-153
TNP_0068,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,1.1425211426871252e-223,1.6198772641605433e-299
TNP_0068,Summer,1,1.0,4,0.8156636274587128,50,0.0,1.0,9.034994056738642e-102,3.808444940925269e-57
TNP_0068,Monsoon,1,1.0,4,0.8156636274587128,50,0.0,1.0,1.7856455328899958e-90,6.341026960480497e-163
TNP_0068,Retreat,1,1.0,4,0.8156636274587128,50,0.0,1.0,1.5882547488126964e-132,3.6661576809142496e-235
TNP_0069,Winter,1,1.0,4,0.8156636274587128,50,5.4385127424009355e-248,1.0,7.186645272087565e-27,6.672036692301446e-261
TNP_0069,Summer,3,1.0,4,0.8156636274587128,50,1.1956608935359049e-46,1.30117221817815e-32,3.4836532209518633e-75,1.0
TNP_0069,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,7.925767901557363e-32,2.39857661042085e-33,4.990290303421696e-103
TNP_0069,Retreat,2,0.999999999963614,4,0.8156636274587128,50,1.303687703708138e-102,3.6386139523093837e-11,0.999999999963614,7.09587196458887e-157
TNP_0070,Winter,1,1.0,4,0.8156636274587128,50,5.502341041861254e-249,1.0,6.027415477111263e-34,8.923744062346736e-222
TNP_0070,Summer,3,1.0,4,0.8156636274587128,50,5.853364042937362e-43,2.3402750708790446e-33,8.671176291066527e-76,1.0
TNP_0070,Monsoon,0,0.9999999999726157,4,0.8156636274587128,50,0.9999999999726157,1.238168010362958e-15,2.7384819938585837e-11,1.2476487219358069e-51
TNP_0070,Retreat,2,0.9999999842952151,4,0.8156636274587128,50,1.6175594475497005e-100,1.5704784463344927e-08,0.9999999842952151,5.594345078815085e-130
TNP_0071,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,1.6755832422544344e-88,3.7703807982001045e-290
TNP_0071,Summer,3,1.0,4,0.8156636274587128,50,4.7639108630835646e-96,3.7135731583453525e-18,2.971987869674704e-61,1.0
TNP_0071,Monsoon,2,0.9999999999857092,4,0.8156636274587128,50,1.8197208841365333e-26,1.4290150970946144e-11,0.9999999999857092,3.000152163537879e-114
TNP_0071,Retreat,1,0.9999999999899316,4,0.8156636274587128,50,2.2397991144492744e-197,0.9999999999899316,1.0069849591787463e-11,3.964817025635113e-169
TNP_0072,Winter,1,1.0,4,0.8156636274587128,50,2.4579684846380352e-213,1.0,5.254909799115757e-16,1.4808604793105818e-256
TNP_0072,Summer,3,1.0,4,0.8156636274587128,50,1.0960728774501092e-34,3.311007638754892e-31,1.8477485656707697e-66,1.0
TNP_0072,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,5.882528459588301e-32,1.1093722318502743e-38,1.1125425880517774e-63
TNP_0072,Retreat,2,0.9999999999915161,4,0.8156636274587128,50,2.022975536570936e-88,8.484186435960768e-12,0.9999999999915161,4.2533534297182907e-150
TNP_0073,Winter,1,1.0,4,0.8156636274587128,50,0.0,1.0,9.314686477696902e-123,2.207700525841323e-283
TNP_0073,Summer,3,0.9999999989768362,4,0.8156636274587128,50,7.328545083420615e-109,1.0231637818834763e-09,2.00061942570868e-52,0.9999999989768362
TNP_0073,Monsoon,1,0.9999999999991473,4,0.8156636274587128,50,9.871015627277646e-124,0.9999999999991473,8.534446384355378e-13,2.753840067442333e-159
TNP_0073,Retreat,1,1.0,4,0.8156636274587128,50,5.221427377468523e-291,1.0,5.982249613706113e-41,7.37567737979809e-182
TNP_0074,Winter,1,1.0,4,0.8156636274587128,50,9.551897912650256e-210,1.0,8.628948002584657e-40,7.986558871787084e-151
TNP_0074,Summer,1,0.999999425751431,4,0.8156636274587128,50,2.0857642707975185e-62,0.999999425751431,1.4140196626300148e-17,5.742485675280016e-07
TNP_0074,Monsoon,1,0.9999999999995026,4,0.8156636274587128,50,7.674786606353879e-123,0.9999999999995026,4.97576245012027e-13,8.002345681495255e-85
TNP_0074,Retreat,1,1.0,4,0.8156636274587128,50,1.329575014500496e-170,1.0,1.5931645579661673e-15,1.2676625014456233e-137
TNP_0075,Winter,1,1.0,4,0.8156636274587128,50,3.9226673952972097e-259,1.0,7.86888333240864e-30,2.272345124824466e-267
TNP_0075,Summer,3,1.0,4,0.8156636274587128,50,1.53113002138712e-52,1.2664701448988196e-33,1.1729707696089148e-82,1.0
TNP_0075,Monsoon,0,1.0,4,0.8156636274587128,50,1.0,2.5637070122716574e-30,6.20248272400898e-31,4.989295039913434e-108
