draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,n_shield_water_activations,n_shield_pcm_activations,final_f_melt,complete_melt_cycles,n_hours_simulated,mean_f_melt,min_f_melt,max_f_melt
112,0,NONE_plain_tank,True,,0.9580156082507785,0.4945500250412427,1.1757901435007692,0.4667414248922943,-1.4830832979979465,rajasthan,0,,23.608916702002052,1582.2078153040272,0.46765388133164976,2446,1704.776807844099,5.252090636528451e-11,1646.3398601984177,64.5398219540438,0.0,0.0,0.0018130890204690155,0.0,72.20647879248378,72.20647879248378,0,39,0,0.0,0,8760,0.0,0.0,0.0
113,0,NONE_plain_tank,True,,1.0190433252259437,-0.5576678668080249,1.087537170520276,0.24155737464952598,1.5972778141193347,rajasthan,0,,26.689277814119333,1548.927225297719,0.5396107838613255,3144,1167.3082845816184,5.061252547194931e-11,1638.3750266905076,89.7169547459186,0.0,0.0,0.0038905657897161535,0.0,72.53531573549972,72.53531573549972,0,690,0,0.0,0,8760,0.0,0.0,0.0
114,0,NONE_plain_tank,True,,1.0473181963418918,0.19390410738284247,0.975391455515759,0.39774146825331846,-0.46789315144042565,rajasthan,0,,24.624106848559574,1620.0102942296796,0.5663459803175679,3213,1097.3617549712078,5.0957928551312043e-11,1704.1757303763043,84.47550046273103,0.0,0.0,0.00036531101214653166,0.0,72.64577971461087,72.64577971461087,0,1107,0,0.0,0,8760,0.0,0.0,0.0
115,0,NONE_plain_tank,True,,1.0313780345837649,0.14597443797588872,0.9945014715099272,-0.2109586020984322,-0.3757268978556052,rajasthan,0,,24.71627310214439,1641.2662747666343,0.556906979981473,3019,1138.0436915067282,5.313200412108011e-11,1718.956472187182,77.9983973429678,0.0,0.0,0.0001794548242064154,0.0,69.42928555606088,69.42928555606088,0,0,0,0.0,0,8760,0.0,0.0,0.0
116,0,NONE_plain_tank,True,,0.9944293245242946,1.2189807638033932,1.1577879641347262,0.19483248898074002,0.6361380846633895,rajasthan,0,,25.72813808466339,1598.4298923228919,0.5117636027553466,2920,1387.0550581375705,5.1878618364864195e-11,1671.8547956975729,73.72143687377884,0.0,0.0,0.002376692691970621,0.0,72.5190057190851,72.5190057190851,0,404,0,0.0,0,8760,0.0,0.0,0.0
117,0,NONE_plain_tank,True,,1.0107445698537385,-1.2749301532871486,0.8489082487791002,0.2249401220069055,-1.1127131680929239,rajasthan,0,,23.979286831907075,1512.0928671980535,0.5883942234904588,3227,935.191397603478,5.03075541911742e-11,1604.2889106158887,92.52444343802287,0.0,0.0,9.955782217375899e-05,0.0,72.55695047250015,72.55695047250015,0,1072,0,0.0,0,8760,0.0,0.0,0.0
118,0,NONE_plain_tank,True,,1.0227087849510796,0.8755771031507256,0.9865654021268654,-0.16814528206740842,1.108973501811481,rajasthan,0,,26.20097350181148,1611.2942242030167,0.5752862345535984,3387,1002.9249159618713,5.2716134192750406e-11,1692.2439036585008,81.17505324334147,0.0,0.0,0.0002859701370402752,0.0,70.50308430715499,70.50308430715499,0,0,0,0.0,0,8760,0.0,0.0,0.0
119,0,NONE_plain_tank,True,,0.9328507125136848,-0.20203841821186486,1.1161740208848012,-0.4353118553272449,-1.933309755335637,rajasthan,0,,23.158690244664363,1554.8444893156836,0.47405966327028926,1847,1632.5177450051146,5.363335842356647e-11,1615.0225841777853,60.589058371480895,0.0,0.0,0.000520072113544221,0.0,62.479004208639715,62.479004208639715,0,0,0,0.0,0,8760,0.0,0.0,0.0
0,1,NONE_plain_tank,True,,1.0098792095931983,0.2769356356894739,0.9283426734054531,-0.28995797163156967,-0.32527360301014374,rajasthan,1,,25.45772639698986,1677.5950608436183,0.6066314766335865,3696,908.6441848913785,6.547431898507836e-11,1760.2316503352815,82.90238425909733,0.0,0.0,0.00013683867883753032,0.0,72.28032969069116,72.28032969069116,0,61,0,0.0,0,8760,0.0,0.0,0.0
1,1,NONE_plain_tank,True,,1.0237230025974648,-0.5959682146870027,0.9977383013727644,-0.4691760124039933,-0.318863340778913,rajasthan,1,,25.46413665922109,1703.4843115116335,0.5834393555911792,3471,1033.8042942769712,6.56362445647444e-11,1787.1059643002498,83.89949564942901,0.0,0.0,0.0004412770021197317,0.0,72.26991822812325,72.26991822812325,0,15,0,0.0,0,8760,0.0,0.0,0.0
2,1,NONE_plain_tank,True,,0.9541388985716164,0.9281901474536332,1.1791846667893038,0.40276167867335533,-0.5487071337141707,rajasthan,1,,25.23429286628583,1642.1349638586435,0.5093718649981254,2947,1455.9869119144248,6.44044535479991e-11,1710.6363826135293,68.87331668803195,0.0,0.0,0.004852981133052658,0.0,72.60379152992593,72.60379152992593,0,518,0,0.0,0,8760,0.0,0.0,0.0
3,1,NONE_plain_tank,True,,0.9660063355801558,-1.0696373206989813,0.9472785420458225,-0.3984569156509926,1.9011789197629243,rajasthan,1,,27.684178919762925,1538.8106136259403,0.6029185263631375,3720,829.2992197296169,6.393891750645922e-11,1632.3230236193535,93.67581888205895,0.0,0.0,0.001036086540060901,0.0,72.1775974630452,72.1775974630452,0,10,0,0.0,0,8760,0.0,0.0,0.0
4,1,NONE_plain_tank,True,,0.9757938287815907,0.14875229530698553,1.1759507311758943,-0.44678005303807056,-1.313664733078589,rajasthan,1,,24.469335266921412,1716.2194335064735,0.5119816801160638,2553,1500.1652642646827,6.706465949965561e-11,1780.6294990529,64.77019933948164,0.0,0.0,0.001589104107526763,0.0,67.92925464370666,67.92925464370666,0,0,0,0.0,0,8760,0.0,0.0,0.0
5,1,NONE_plain_tank,True,,1.0129416577617953,-1.3775349867534485,1.147605369683636,0.16476547317399282,-1.313579606598318,rajasthan,1,,24.469420393401684,1685.9331472339106,0.5154580317475654,3006,1453.5702423397004,6.384205131148041e-11,1766.4896287063323,80.98574236982937,0.0,0.0,0.0052628011344123815,0.0,72.60548205338283,72.60548205338283,0,705,0,0.0,0,8760,0.0,0.0,0.0
6,1,NONE_plain_tank,True,,1.030742751033592,-1.4317535373997545,1.0142415755452852,0.19561544807068443,0.3407981618288205,rajasthan,1,,26.123798161828823,1631.1985420011374,0.5794023134065935,3532,1025.259361799979,6.215918189423684e-11,1725.8211987015677,94.92564770364669,0.0,0.0,0.003726168288625388,0.0,72.69510248804184,72.69510248804184,0,1403,0,0.0,0,8760,0.0,0.0,0.0
7,1,NONE_plain_tank,True,,1.0239021305600964,-0.5841835842629386,1.007398539407724,0.34527655355371545,-1.713331854039506,rajasthan,1,,24.069668145960495,1687.0637590553508,0.5626628843747581,3298,1174.0987070276217,6.331290164935743e-11,1769.2248610570996,82.53158838811369,0.0,0.0,0.0012756433443178688,0.0,72.69539490669084,72.69539490669084,0,1200,0,0.0,0,8760,0.0,0.0,0.0
8,1,NONE_plain_tank,True,,1.0690921328493184,-0.535120322039704,0.9303055118558987,0.15939056622453096,-1.8281283159760267,rajasthan,1,,23.954871684023974,1724.1408667693686,0.6013048407800861,3582,993.8686168898507,6.248881610998558e-11,1812.5972142191313,88.80618888635973,0.0,0.0,0.00023678197566787568,0.0,72.74590228283157,72.74590228283157,0,1818,0,0.0,0,8760,0.0,0.0,0.0
9,1,NONE_plain_tank,True,,0.9311102221574875,-1.125712930222975,0.9494237581405113,-0.1774951698641275,-1.2707743539735632,rajasthan,1,,24.512225646026437,1553.6307492167741,0.5604680628792418,2866,1088.5694877586131,6.547865627739083e-11,1630.7427428691697,77.44014713678273,0.0,0.0,0.00036850165216347234,0.0,69.53405859891498,69.53405859891498,0,0,0,0.0,0,8760,0.0,0.0,0.0
10,1,NONE_plain_tank,True,,1.045213960067785,-0.12546110713242564,0.9870145488876875,-0.42028261871845274,-0.7129941780564235,rajasthan,1,,25.070005821943578,1755.0029196851376,0.591062447085725,3572,1024.2325237767445,6.591527703684751e-11,1837.1942048994902,82.48626572052646,0.0,0.0,0.0002445381392957479,0.0,72.39083997419858,72.39083997419858,0,28,0,0.0,0,8760,0.0,0.0,0.0
11,1,NONE_plain_tank,True,,0.9712017546928183,0.2977118321027472,1.0387812053654144,0.1651643170198539,-1.5991554352348207,rajasthan,1,,24.18384456476518,1641.5876436913334,0.5428307956716012,3120,1258.671549834283,6.398951925010486e-11,1715.2663821097703,74.04864244845052,0.0,0.0,0.0016200776397170828,0.0,72.64282796018048,72.64282796018048,0,791,0,0.0,0,8760,0.0,0.0,0.0
12,1,NONE_plain_tank,True,,1.011373647187082,-1.1222146364121262,1.1769670526936877,-0.3880367646135908,-1.7886763229395517,rajasthan,1,,23.99432367706045,1752.4891084518656,0.5108814656460479,2544,1539.6639357308043,6.691140850461453e-11,1822.7096800534434,70.61590091192974,0.0,0.0,0.001854227391520696,0.0,69.35223677985962,69.35223677985962,0,0,0,0.0,0,8760,0.0,0.0,0.0
13,1,NONE_plain_tank,True,,1.02496973261618,1.350094852816755,0.9433521136924079,-0.15150475725061507,-0.6394290160056233,rajasthan,1,,25.14357098399438,1740.280275583302,0.6078563646863153,3719,935.257043200121,6.605117886263866e-11,1817.4583336234261,77.4575077047081,0.0,0.0,7.743857635302378e-05,0.0,72.31194615682108,72.31194615682108,0,88,0,0.0,0,8760,0.0,0.0,0.0
14,1,NONE_plain_tank,True,,1.0493436727501952,0.4804570851901837,0.8241344212596093,0.47910712724477034,0.29965124988551706,rajasthan,1,,26.08265124988552,1616.1692511762583,0.6629957220206353,3951,668.9668236528325,6.087823489795007e-11,1713.4366657985177,97.47954135643579,0.0,0.0,7.807364982483082e-05,0.0,72.80581409296859,72.80581409296859,0,2551,0,0.0,0,8760,0.0,0.0,0.0
15,1,NONE_plain_tank,True,,0.9524271219140265,-0.15552393342201376,0.9357538786391032,-0.1423074495096336,-0.5569867094818783,rajasthan,1,,25.22601329051812,1590.6029209187777,0.5844460274625976,3272,979.0258401342921,6.530082729257902e-11,1669.1793634060691,78.86071549756703,0.0,0.0,0.00025673544841874985,0.0,71.87142624518096,71.87142624518096,0,0,0,0.0,0,8760,0.0,0.0,0.0
16,1,NONE_plain_tank,True,,1.0297710953211043,0.02243559407216389,1.0387200666179612,0.06298736640482983,0.7049414078876857,rajasthan,1,,26.487941407887686,1657.3289886004836,0.5822249200561058,3595,1022.8374274304487,6.267531967942238e-11,1745.8243684763318,88.76699824483732,0.0,0.0,0.003216214670982517,0.0,72.71030285349065,72.71030285349065,0,1458,0,0.0,0,8760,0.0,0.0,0.0
17,1,NONE_plain_tank,True,,1.0667640726976269,0.37545726028496884,0.8848803638751508,0.40569816717847174,-0.0558173305790266,rajasthan,1,,25.727182669420976,1673.7514985183125,0.6387932568002754,3852,784.3257163390407,6.139581844723976e-11,1767.6697794387062,94.16046144461062,0.0,0.0,0.00016782715011674285,0.0,72.82361890023563,72.82361890023563,0,2394,0,0.0,0,8760,0.0,0.0,0.0
18,1,NONE_plain_tank,True,,1.0083680938727906,1.097004049952227,1.065371362190182,-0.2890264927551933,-1.7548040026445029,rajasthan,1,,24.0281959973555,1769.9569524595981,0.5529671746531941,3008,1271.7070106196404,6.730899363325885e-11,1835.3915923095462,65.7885504520264,0.0,0.0,0.0002426968204482083,0.0,70.81725712022137,70.81725712022137,0,0,0,0.0,0,8760,0.0,0.0,0.0
19,1,NONE_plain_tank,True,,0.9302783740257025,-0.8242592026951211,0.9847738714698797,-0.29437984829060126,-0.09730287449142772,rajasthan,1,,25.685697125508575,1543.5410809163359,0.5617672307899713,2992,1061.2830942441778,6.525022554893338e-11,1622.61022184988,79.34054840614047,0.0,0.0,0.0007476133610657148,0.0,69.76941288575975,69.76941288575975,0,0,0,0.0,0,8760,0.0,0.0,0.0
20,1,NONE_plain_tank,True,,0.9957965038546102,-0.7924241632721601,1.1481874364533577,-0.41799381059986374,1.4174331477240942,rajasthan,1,,27.200433147724095,1655.1514820849916,0.5478265041406081,3195,1176.6252649195123,6.537166973368292e-11,1738.1041730019829,83.20360817631732,0.0,0.0,0.004037588221667846,0.0,70.2447555628825,70.2447555628825,0,0,0,0.0,0,8760,0.0,0.0,0.0
21,1,NONE_plain_tank,True,,0.9370833979579142,1.0838721654928651,1.1976595497289146,-0.2636137950229853,-0.09067326564065636,rajasthan,1,,25.692326734359344,1650.8547031612338,0.5114841250494527,2603,1438.3111469526189,6.713261041255119e-11,1713.005003173025,62.457700725164656,0.0,0.0,0.002590489744175852,0.0,67.82276254159603,67.82276254159603,0,0,0,0.0,0,8760,0.0,0.0,0.0
22,1,NONE_plain_tank,True,,1.035383432656144,0.6212431268580096,0.8598759309476351,-0.01737012470082333,-0.5911924435793496,rajasthan,1,,25.191807556420653,1705.4396496564443,0.636797907374578,3957,787.6618730065836,6.51562508821629e-11,1791.8769673604809,86.70835582681495,0.0,0.0,2.2774547241453842e-05,0.0,72.42185860386617,72.42185860386617,0,215,0,0.0,0,8760,0.0,0.0,0.0
23,1,NONE_plain_tank,True,,0.9553340056409062,-1.0215996833469654,1.1640345415447415,-0.1539985948926178,-1.3507691910737587,rajasthan,1,,24.432230808926242,1653.6382757961505,0.5023736748590313,2385,1516.935962141715,6.651671490417855e-11,1722.0846884255166,68.8243030656224,0.0,0.0,0.002381784803289456,0.0,67.28811268265271,67.28811268265271,0,0,0,0.0,0,8760,0.0,0.0,0.0
24,1,NONE_plain_tank,True,,1.0600583961446743,0.7145089831443641,1.1405385875964973,0.33001352665049555,0.44537589756292917,rajasthan,1,,26.22837589756293,1755.388795247187,0.5607118975789291,3521,1197.4906075456947,6.306567598754588e-11,1837.6378607615154,82.55484540845609,0.0,0.0,0.003989962003704505,0.0,72.74642598589071,72.74642598589071,0,1476,0,0.0,0,8760,0.0,0.0,0.0
25,1,NONE_plain_tank,True,,1.0418143317354873,0.34235218712275595,1.0087536355764999,0.2627674495377982,-1.411461167098591,rajasthan,1,,24.37153883290141,1724.32660542121,0.5749624654452749,3436,1126.134000510293,6.313796419275393e-11,1804.8293181226982,80.84532093854106,0.0,0.0,0.0009161082760396227,0.0,72.70011144835043,72.70011144835043,0,1436,0,0.0,0,8760,0.0,0.0,0.0
26,1,NONE_plain_tank,True,,1.045141589460922,-1.198640212701148,1.02982869339858,0.23362232469241706,-0.4816003075377222,rajasthan,1,,25.30139969246228,1679.5825852964003,0.5703511228540297,3450,1109.7493004401329,6.276495705388036e-11,1769.9626236991148,90.71559513789613,0.0,0.0,0.0029389430310178583,0.0,72.75189930884767,72.75189930884767,0,1346,0,0.0,0,8760,0.0,0.0,0.0
27,1,NONE_plain_tank,True,,1.0631964180968478,-0.2155976710828158,1.0886662657785635,0.3675291260282165,0.2516198595814858,rajasthan,1,,26.034619859581486,1727.5314514469285,0.5701100794692551,3539,1130.1196407608481,6.280688421290104e-11,1815.3835981455868,88.16311531565027,0.0,0.0,0.0036750585431665817,0.0,72.72286891130896,72.72286891130896,0,1511,0,0.0,0,8760,0.0,0.0,0.0
28,1,NONE_plain_tank,True,,0.9939737616494796,0.8569704353770211,1.0025652790416817,0.15761452941324905,-1.2832277587180867,rajasthan,1,,24.499772241281914,1663.7686403860482,0.567963270668501,3341,1130.5840602570559,6.350374251110671e-11,1739.4877625250167,76.05421477069319,0.0,0.0,0.0008482692511346835,0.0,72.65282763055329,72.65282763055329,0,1124,0,0.0,0,8760,0.0,0.0,0.0
29,1,NONE_plain_tank,True,,0.9518075380720676,-0.571694232087584,1.1980486669469823,0.11040286161809354,-1.0686568240763892,rajasthan,1,,24.714343175923613,1620.231641496823,0.48822634340528526,2763,1583.6248345654844,6.424252796833306e-11,1692.2325989888202,72.44101981194731,0.0,0.0,0.006850079983631454,0.0,72.59782029174453,72.59782029174453,0,338,0,0.0,0,8760,0.0,0.0,0.0
30,1,NONE_plain_tank,True,,1.025417018209657,1.3470152320811621,0.8644552984420384,-0.16524224103152785,-0.3715077162654121,rajasthan,1,,25.41149228373459,1703.3302022732698,0.6381674213856059,3978,780.1217784717593,6.544106641068265e-11,1786.6149216642893,83.54148138851622,0.0,0.0,1.7280477731721584e-05,0.0,72.43266093317592,72.43266093317592,0,222,0,0.0,0,8760,0.0,0.0,0.0
31,1,NONE_plain_tank,True,,0.9768658721236504,1.0437584542875298,1.1614996961616078,0.4941602648191543,-0.08134775212766288,rajasthan,1,,25.70165224787234,1662.086364865743,0.527454345788819,3141,1348.6331930364192,6.404156675785466e-11,1734.3128767784826,72.56714473518088,0.0,0.0,0.0044928179472572514,0.0,72.64080267412963,72.64080267412963,0,754,0,0.0,0,8760,0.0,0.0,0.0
32,1,NONE_plain_tank,True,,1.0079491009655948,-1.0373044250989065,0.8066605010208927,0.2219962790472264,-0.4580309355662653,rajasthan,1,,25.324969064433738,1545.0391407284474,0.6442609465868864,3745,718.8670921240337,6.104160624172027e-11,1644.0128829232308,99.2332759536872,0.0,0.0,8.96071101466355e-05,0.0,72.72992179281131,72.72992179281131,0,1848,0,0.0,0,8760,0.0,0.0,0.0
33,1,NONE_plain_tank,True,,0.9508679530053634,0.14768695352114514,0.8916275119206025,-0.08917975745927487,1.4941217445409398,rajasthan,1,,27.277121744540942,1531.026191985814,0.6203514562268694,3818,763.8538914982591,6.444782647112394e-11,1619.3502043844564,88.49151883326311,0.0,0.0,0.0003253258535870601,0.0,72.2974859103923,72.2974859103923,0,25,0,0.0,0,8760,0.0,0.0,0.0
34,1,NONE_plain_tank,True,,0.9402417844685833,-0.5968804470462974,1.0088969860180284,-0.41854020337444275,-0.7923640492066459,rajasthan,1,,24.990635950793354,1586.2266847226608,0.5511569977583071,2864,1153.6801265848273,6.565070220578601e-11,1660.8239760296303,74.90726919755977,0.0,0.0,0.0006108679992606941,0.0,69.83263544711369,69.83263544711369,0,0,0,0.0,0,8760,0.0,0.0,0.0
35,1,NONE_plain_tank,True,,1.0503501696539779,1.3795699690610155,1.054728666361,-0.05699960656986047,0.14775003211675042,rajasthan,1,,25.93075003211675,1797.449531429841,0.5859490023107685,3661,1060.325093250328,6.66005692222199e-11,1873.7158278731156,76.51555502987047,0.0,0.0,0.0003650884102148854,0.0,72.29069711247311,72.29069711247311,0,45,0,0.0,0,8760,0.0,0.0,0.0
36,1,NONE_plain_tank,True,,0.9813657104383615,0.4764559185599546,0.9451545655949446,0.22582209345315662,-1.5935857521663,rajasthan,1,,24.189414247833703,1626.9808536895755,0.5792914059601173,3359,1053.6087459696905,6.327097449033677e-11,1705.018609838501,78.37673895417356,0.0,0.0,0.0003707669411005386,0.0,72.63453438432943,72.63453438432943,0,1170,0,0.0,0,8760,0.0,0.0,0.0
37,1,NONE_plain_tank,True,,0.9310663280306701,0.5354871888856767,0.8285287477852156,0.43969145010306643,-1.1151062960927858,rajasthan,1,,24.667893703907215,1500.9935795821104,0.6144234356146058,3480,827.0112647761551,6.28271249103593e-11,1583.3160142048266,82.617201960285,0.0,0.0,7.362169431449895e-05,0.0,72.6165124972475,72.6165124972475,0,1171,0,0.0,0,8760,0.0,0.0,0.0
38,1,NONE_plain_tank,True,,0.952030780340239,1.3717873035340338,0.9653271317251764,-0.04706694215609397,-0.36453781932006546,rajasthan,1,,25.418462180679935,1628.1179749900025,0.5835903558856395,3346,1002.1966118963918,6.601792628824295e-11,1699.373520428466,71.52520481546861,0.0,0.0,0.00018722583890206447,0.0,70.90276210853135,70.90276210853135,0,0,0,0.0,0,8760,0.0,0.0,0.0
39,1,NONE_plain_tank,True,,1.0211537625031928,1.3508668795246694,0.9672861265758393,0.1382490496566251,-1.3757692997120725,rajasthan,1,,24.40723070028793,1702.1842633926951,0.589195839512215,3507,1041.874452074577,6.310471161835823e-11,1778.9879010022678,77.12715433747083,0.0,0.0,0.0002837900428516953,0.0,72.75428173264923,72.75428173264923,0,1515,0,0.0,0,8760,0.0,0.0,0.0
40,1,NONE_plain_tank,True,,0.9967723274958934,-1.3989773730533566,0.930823126233043,-0.229503568530237,0.4699887523989563,rajasthan,1,,26.252988752398956,1603.469089050219,0.6015180250270538,3628,885.3576176442663,6.461119781489415e-11,1695.4491357732227,92.21412871728509,0.0,0.0,0.0004956089992909461,0.0,72.29557609928278,72.29557609928278,0,18,0,0.0,0,8760,0.0,0.0,0.0
41,1,NONE_plain_tank,True,,1.040827464388252,0.7104058163325537,0.947935546018188,0.415947970834155,0.9523453776232538,rajasthan,1,,26.735345377623254,1649.8643001239104,0.6218488728040853,3811,833.6169083218713,6.169075432448863e-11,1741.4304333884638,91.77601050270526,0.0,0.0,0.0009743170262225403,0.0,72.79346060929417,72.79346060929417,0,2044,0,0.0,0,8760,0.0,0.0,0.0
42,1,NONE_plain_tank,True,,0.9526622797783646,0.09760481233887863,0.807048776698602,-0.14947206930458456,1.5175751457696878,rajasthan,1,,27.300575145769688,1502.1217426744865,0.6533184871923552,4050,630.5223174441642,6.392156833720929e-11,1596.3799934794515,94.41300753805405,0.0,0.0,8.812666160188642e-05,0.0,72.3488465903096,72.3488465903096,0,167,0,0.0,0,8760,0.0,0.0,0.0
43,1,NONE_plain_tank,True,,1.0614342699508006,0.7414894485855639,1.1165371334487897,0.10195367117602139,1.9254832743349035,rajasthan,1,,27.708483274334906,1712.1165284041106,0.5839819870854841,3728,1022.6552166666869,6.23991787355276e-11,1801.435355641428,89.56374757970742,0.0,0.0,0.0053048733013995285,0.0,72.76269942692892,72.76269942692892,0,1702,0,0.0,0,8760,0.0,0.0,0.0
44,1,NONE_plain_tank,True,,1.048554252385299,0.04754207822775358,1.0735334996503976,-0.2229616599475005,-1.8802766765771666,rajasthan,1,,23.902723323422833,1818.5824130730414,0.5558413689550318,3082,1280.8283975153563,6.684345759171896e-11,1890.807556952968,72.59084825791268,0.0,0.0,0.00032598799689287323,0.0,72.0526911782919,72.0526911782919,0,11,0,0.0,0,8760,0.0,0.0,0.0
45,1,NONE_plain_tank,True,,1.0221529752380567,-0.5002495734648493,1.0443316576216846,-0.34954618370901525,0.941166520029026,rajasthan,1,,26.724166520029026,1689.3569694545392,0.5806227498038383,3579,1019.1341295045505,6.525022554893338e-11,1775.6270480566004,86.49113724647077,0.0,0.0,0.0010543745462536544,0.0,72.36129931732587,72.36129931732587,0,22,0,0.0,0,8760,0.0,0.0,0.0
46,1,NONE_plain_tank,True,,1.0410890707483844,1.0796927747038123,0.8883922510780304,0.3161167742551364,0.14476890387896013,rajasthan,1,,25.927768903878963,1650.0457738273108,0.6364197411091631,3828,784.3635422298015,6.166617633471789e-11,1739.5551604714467,89.74110209076427,0.0,0.0,0.0001655188561267968,0.0,72.81007400789709,72.81007400789709,0,2153,0,0.0,0,8760,0.0,0.0,0.0
47,1,NONE_plain_tank,True,,1.026195080915008,0.2641859645297069,1.0401644351199617,0.405278571472383,1.0852721715433207,rajasthan,1,,26.86827217154332,1649.4471586473637,0.5864779389769172,3632,993.003359832235,6.243098554581914e-11,1738.201285404492,89.00760084208004,0.0,0.0,0.0034629650915060347,0.0,72.66977189229596,72.66977189229596,0,1490,0,0.0,0,8760,0.0,0.0,0.0
48,1,NONE_plain_tank,True,,1.0086464865415434,-0.5352221925779314,1.1941060641973227,-0.4332417788077222,1.7580896855411372,rajasthan,1,,27.541089685541138,1683.4542923776576,0.5442835065126714,3233,1209.6664268183258,6.569985818532749e-11,1765.8920755845786,82.69929161685674,0.0,0.0,0.005653845023560867,0.0,70.60083155738536,70.60083155738536,0,0,0,0.0,0,8760,0.0,0.0,0.0
49,1,NONE_plain_tank,True,,0.9770482332734483,0.8054354194901538,0.828460156576128,0.15810327723478035,-1.3403429907010715,rajasthan,1,,24.44265700929893,1573.1297856612725,0.6275714827090543,3599,807.5926895323242,6.241652790477753e-11,1656.934168298188,84.10725161102124,0.0,0.0,3.0066821637387013e-05,0.0,72.72836490472741,72.72836490472741,0,1609,0,0.0,0,8760,0.0,0.0,0.0
50,1,NONE_plain_tank,True,,0.9935521547408245,-0.2646693289247817,0.9026912835145809,0.364431491854053,1.459923920139039,rajasthan,1,,27.24292392013904,1536.0140999395549,0.6261002129005817,3752,763.0917610408501,6.137846927798983e-11,1632.7222736417937,96.89503916768987,0.0,0.0,0.0013868333045924737,0.0,72.73909740784114,72.73909740784114,0,1662,0,0.0,0,8760,0.0,0.0,0.0
51,1,NONE_plain_tank,True,,0.9619806413965378,-0.19592316464897097,0.806672329008238,0.07564247055115048,-0.3473260328267531,rajasthan,1,,25.435673967173248,1499.3932879227675,0.6366045397103259,3663,730.2177598176423,6.183243920669642e-11,1591.6603815331025,92.51964587670165,0.0,0.0,8.508900998342206e-05,0.0,72.68008382508445,72.68008382508445,0,1566,0,0.0,0,8760,0.0,0.0,0.0
52,1,NONE_plain_tank,True,,0.957971425311937,1.18381059975024,0.864255899046797,-0.32116562856344266,1.7245874816709437,rajasthan,1,,27.507587481670946,1554.5561347128908,0.640294939690783,4040,692.3878735689909,6.46169808713108e-11,1641.9910742246288,87.58048468961704,0.0,0.0,0.0001330790315500856,0.0,72.2727759231843,72.2727759231843,0,105,0,0.0,0,8760,0.0,0.0,0.0
53,1,NONE_plain_tank,True,,1.0130044344664673,1.446932680180049,1.191632208164644,-0.1423278782733577,1.5660822095998794,rajasthan,1,,27.34908220959988,1740.372065503066,0.5532289780822411,3396,1196.479781658808,6.664683367355305e-11,1813.6819384823418,73.52816511627483,0.0,0.0,0.002776373173990023,0.0,71.67444384709805,71.67444384709805,0,0,0,0.0,0,8760,0.0,0.0,0.0
54,1,NONE_plain_tank,True,,0.9991565978241876,-1.2113595592678315,0.8949805685071225,0.2664993088899744,0.870764848364169,rajasthan,1,,26.65376484836417,1536.3028594341279,0.619126435864719,3687,796.2551134002243,6.119630300086551e-11,1635.6425850673047,99.56277622742192,0.0,0.0,0.0015364063277981338,0.0,72.70687567489828,72.70687567489828,0,1628,0,0.0,0,8760,0.0,0.0,0.0
55,1,NONE_plain_tank,True,,0.9494153386011358,-1.244041086593218,0.9906073339115716,-0.026622737704334654,-0.6240912818944166,rajasthan,1,,25.158908718105586,1576.5300514444157,0.557721085511586,2945,1106.8127961891173,6.534275445159969e-11,1656.2252868302367,79.99671223805015,0.0,0.0,0.0006726709384976021,0.0,69.5758221340758,69.5758221340758,0,0,0,0.0,0,8760,0.0,0.0,0.0
56,1,NONE_plain_tank,True,,1.0488399952279461,-1.485502106448021,1.130379822421522,-0.4020027771839727,0.20924207924018035,rajasthan,1,,25.99224207924018,1746.7082596400915,0.5513569963330929,3207,1227.346054557623,6.568106325197339e-11,1831.8699163974452,85.45320988477565,0.0,0.0,0.0023605081796547636,0.0,72.06998584485659,72.06998584485659,0,5,0,0.0,0,8760,0.0,0.0,0.0
57,1,NONE_plain_tank,True,,0.9537658913975782,-0.868548848015741,0.8291945871279067,-0.014575501780194067,-1.3282951324589858,rajasthan,1,,24.454704867541015,1557.2222706867872,0.6137933010450211,3471,837.7211643192454,6.481794208178919e-11,1642.287316761186,85.378333173362,0.0,0.0,3.570151038587988e-05,0.0,72.28527318266237,72.28527318266237,0,24,0,0.0,0,8760,0.0,0.0,0.0
58,1,NONE_plain_tank,True,,1.01619290464415,0.9467972900821753,0.8233155959654517,-0.3851143110192252,1.0286091659710084,rajasthan,1,,26.81160916597101,1631.6070961467267,0.6622686702473825,4205,643.936158559784,6.452300620454031e-11,1724.3690258960403,92.93826382778101,0.0,0.0,2.4321476303202052e-05,0.0,72.46271393934774,72.46271393934774,0,347,0,0.0,0,8760,0.0,0.0,0.0
