case_id,regime_id,pcm_id,arrangement,sampling_method,seed,capsule_diameter_m,n_capsule,flow_rate_kg_s,simulator_version,runtime_s,valid,reason,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,geom_hydraulic_diameter_m,geom_below_min_pcm_fraction,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,n_shield_water_activations,n_shield_pcm_activations,split
c1_Paraffin_HDPE_PCM3_bnd_singlelayer_dmin_fmin,1,Paraffin/HDPE PCM3,single-layer,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c1_Paraffin_HDPE_PCM3_bnd_singlelayer_dmin_fmax,1,Paraffin/HDPE PCM3,single-layer,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_Paraffin_HDPE_PCM3_bnd_singlelayer_dmax_fmin,1,Paraffin/HDPE PCM3,single-layer,boundary,0,0.08,22,0.01,sim_v2_rajasthan,5.608823776245117,True,,0.04,0.11795633216678478,0.5311495834876816,0.0006539006374645021,1.0898343957741703e-08,15.568030585685188,0.060420075973773614,False,rajasthan,1.0,Paraffin/HDPE PCM3,25.783,1668.3797685272903,0.5842119960471939,,1017.3453110140397,4.132167657940803e-08,1748.111093139863,80.02844096471573,81.12810861835506,81.18561146197196,0.0008185791375005806,5.614721411138956,72.26918940869415,62.53471148335672,0.0,0.0,134.0,8760.0,18.0,3484.0,train
c1_Paraffin_HDPE_PCM3_bnd_singlelayer_dmax_fmax,1,Paraffin/HDPE PCM3,single-layer,boundary,0,0.08,22,0.05,sim_v2_rajasthan,4.898416042327881,True,,0.04,0.11795633216678478,0.5311495834876816,0.006921160236182528,5.767633530152108e-07,77.84015292842594,0.060420075973773614,False,rajasthan,1.0,Paraffin/HDPE PCM3,25.783,1669.42629988892,0.5850808747423425,,1015.2193486054421,2.186517881887218e-06,1749.0958998866065,79.96718816858053,82.44888560013544,82.50641367548265,0.0008376954642098153,5.614721411138956,72.33390877116932,62.449829922943,0.0,0.0,139.0,8760.0,24.0,3684.0,holdout
c1_Paraffin_HDPE_PCM3_bnd_staggered_dmin_fmin,1,Paraffin/HDPE PCM3,staggered,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_Paraffin_HDPE_PCM3_bnd_staggered_dmin_fmax,1,Paraffin/HDPE PCM3,staggered,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c1_Paraffin_HDPE_PCM3_bnd_staggered_dmax_fmin,1,Paraffin/HDPE PCM3,staggered,boundary,0,0.08,22,0.01,sim_v2_rajasthan,5.5805344581604,True,,0.04,0.11795633216678478,0.5419076836902142,0.000591646517371096,9.860775289518268e-09,15.568030585685188,0.06309152566226389,False,rajasthan,1.0,Paraffin/HDPE PCM3,25.783,1668.3797685272903,0.5842119960471939,,1017.3453110140397,3.738767733110661e-08,1748.111093139863,80.02844096471573,81.12810861835506,81.18561146197196,0.0008185791375005806,5.614721411138956,72.26918940869415,62.53471148335672,0.0,0.0,134.0,8760.0,18.0,3484.0,train
c1_Paraffin_HDPE_PCM3_bnd_staggered_dmax_fmax,1,Paraffin/HDPE PCM3,staggered,boundary,0,0.08,22,0.05,sim_v2_rajasthan,6.4940505027771,True,,0.04,0.11795633216678478,0.5419076836902142,0.006317799485241302,5.264832904367752e-07,77.84015292842594,0.06309152566226389,False,rajasthan,1.0,Paraffin/HDPE PCM3,25.783,1669.42629988892,0.5850808747423425,,1015.2193486054421,1.9959054663151233e-06,1749.0958998866065,79.96718816858053,82.44888560013544,82.50641367548265,0.0008376954642098153,5.614721411138956,72.33390877116932,62.449829922943,0.0,0.0,139.0,8760.0,24.0,3684.0,train
c1_Paraffin_HDPE_PCM3_bnd_radial_dmin_fmin,1,Paraffin/HDPE PCM3,radial,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c1_Paraffin_HDPE_PCM3_bnd_radial_dmin_fmax,1,Paraffin/HDPE PCM3,radial,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_Paraffin_HDPE_PCM3_bnd_radial_dmax_fmin,1,Paraffin/HDPE PCM3,radial,boundary,0,0.08,22,0.01,sim_v2_rajasthan,5.850601673126221,True,,0.04,0.11795633216678478,0.7748026818900952,0.00012656760018508084,2.1094600030846813e-09,15.568030585685188,0.18349601162052018,False,rajasthan,1.0,Paraffin/HDPE PCM3,25.783,1668.3797685272903,0.5842119960471939,,1017.3453110140397,7.998134793916268e-09,1748.111093139863,80.02844096471573,81.12810861835506,81.18561146197196,0.0008185791375005806,5.614721411138956,72.26918940869415,62.53471148335672,0.0,0.0,134.0,8760.0,18.0,3484.0,holdout
c1_Paraffin_HDPE_PCM3_bnd_radial_dmax_fmax,1,Paraffin/HDPE PCM3,radial,boundary,0,0.08,22,0.05,sim_v2_rajasthan,5.865114212036133,True,,0.04,0.11795633216678478,0.7748026818900952,0.0017629619459263797,1.4691349549386498e-07,77.84015292842594,0.18349601162052018,False,rajasthan,1.0,Paraffin/HDPE PCM3,25.783,1669.42629988892,0.5850808747423425,,1015.2193486054421,5.569511018823667e-07,1749.0958998866065,79.96718816858053,82.44888560013544,82.50641367548265,0.0008376954642098153,5.614721411138956,72.33390877116932,62.449829922943,0.0,0.0,139.0,8760.0,24.0,3684.0,train
c1_Paraffin_HDPE_PCM6_lhs_singlelayer_000,1,Paraffin/HDPE PCM6,single-layer,lhs,20261983,0.07975902915779957,36,0.02920833274826439,sim_v2_rajasthan,5.939819812774658,True,,0.03987951457889979,0.19128049888274373,0.6165207567748863,0.0028110350863708384,1.368427469496093e-07,45.33465507079392,0.08548589071374368,False,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1666.310651483069,0.5856051090018166,,1013.9366582423755,5.199891342532114e-07,1745.5234803176318,79.53873109489727,126.7455440968272,126.84116311178373,0.0012484430303918463,9.11451577176274,72.29417803491502,62.59104258820019,0.0,0.0,115.0,8760.0,25.0,3211.0,holdout
c1_Paraffin_HDPE_PCM6_lhs_singlelayer_001,1,Paraffin/HDPE PCM6,single-layer,lhs,20261983,0.05468090960549937,11,0.015191334249399939,sim_v2_rajasthan,5.7796196937561035,True,,0.027340454802749686,0.018833389755829686,0.7866589829002426,6.394287931322998e-05,1.6189627541938624e-09,16.164986229625303,0.13441774838265472,True,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1673.559493989568,0.582917977940727,,1020.5114996497531,6.131326748449366e-09,1753.928707195306,80.63502114211386,14.508271357782457,14.51765166119547,0.0005005228916327406,0.8974110218652847,72.1637340843199,62.315261192951766,0.0,0.0,179.0,8760.0,25.0,9354.0,train
c1_Paraffin_HDPE_PCM6_lhs_singlelayer_002,1,Paraffin/HDPE PCM6,single-layer,lhs,20261983,0.0435548429792088,21,0.0334279821921488,sim_v2_rajasthan,6.418712615966797,True,,0.0217774214896044,0.018170098008771323,0.7498905075654834,0.00034996761570344853,1.9497852042606088e-08,28.33285269550667,0.08705883968575663,True,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1674.6722495860308,0.5832124795771239,,1019.7909164293955,7.386138398273075e-08,1754.9912848970132,80.58712145820539,14.60277305791341,14.611831405881132,0.0005959309857920636,0.8658051701179537,72.06795885748193,62.187545182470245,0.0,0.0,188.0,8760.0,33.0,14520.0,train
c1_Paraffin_HDPE_PCM6_lhs_singlelayer_003,1,Paraffin/HDPE PCM6,single-layer,lhs,20261983,0.02750558190510278,25,0.0405099774148933,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_Paraffin_HDPE_PCM6_lhs_staggered_000,1,Paraffin/HDPE PCM6,staggered,lhs,20261984,0.07081251546547308,27,0.045898622542580925,sim_v2_rajasthan,5.934971809387207,True,,0.03540625773273654,0.10039739591111561,0.5495756870535322,0.005397382059429577,4.128873364397604e-07,63.248956298617315,0.05760026079165261,False,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1671.0828837496815,0.5852626154540355,,1014.7746675201209,1.5651756087934525e-06,1750.828697353645,80.03919113903366,71.3606270184261,71.41072428055698,0.0007855652829537284,4.783935915164659,72.17262989486774,62.275906780536616,0.0,0.0,145.0,8760.0,38.0,7910.0,train
c1_Paraffin_HDPE_PCM6_lhs_staggered_001,1,Paraffin/HDPE PCM6,staggered,lhs,20261984,0.04154582606266166,31,0.023335658869261127,sim_v2_rajasthan,7.974184513092041,True,,0.02077291303133083,0.023279438848938377,0.662107684126177,0.00048458239905227907,1.884674926388692e-08,18.866491973598638,0.05427332789603884,True,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1674.699700159741,0.5835273411583621,,1019.0205167299189,7.141164176288087e-08,1754.9780273629513,80.54816942120453,18.747450466921908,18.759058479834046,0.00061396182846146,1.1092652611519136,72.11331299553648,62.15052565549087,0.0,0.0,187.0,8760.0,36.0,14463.0,holdout
c1_Paraffin_HDPE_PCM6_lhs_staggered_002,1,Paraffin/HDPE PCM6,staggered,lhs,20261984,0.02142938703171624,14,0.034935081182472356,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_Paraffin_HDPE_PCM6_lhs_staggered_003,1,Paraffin/HDPE PCM6,staggered,lhs,20261984,0.057074027269057304,20,0.01537477985729694,sim_v2_rajasthan,7.360106468200684,True,,0.028537013634528652,0.03893804734590814,0.5852243135217718,0.00044627174812186224,1.1435549806507835e-08,17.07619531871013,0.053685416828645596,True,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1673.2092977643829,0.5837903789858244,,1018.3769187957696,4.3317545012926347e-08,1753.4098776946967,80.47307849767127,29.504857647457126,29.52426213597212,0.0005606666850352761,1.8553979560325229,72.16446655047814,62.246275832089424,0.0,0.0,163.0,8760.0,29.0,8997.0,train
c1_Paraffin_HDPE_PCM6_lhs_radial_000,1,Paraffin/HDPE PCM6,radial,lhs,20261985,0.05909656913873214,19,0.032727333917884786,sim_v2_rajasthan,6.997523784637451,True,,0.02954828456936607,0.04106473500725953,0.5808384314576596,0.001323294151320383,7.217981593641022e-08,37.63713747391719,0.05459399763586707,True,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1673.188317625156,0.5838850885864596,,1018.1451844330699,2.734432077001999e-07,1753.3711072010626,80.45600509186723,31.0997984033869,31.120264014446512,0.0005676246882393171,1.9567346230959166,72.13139366009658,62.25463187099763,0.0,0.0,163.0,8760.0,31.0,8990.0,train
c1_Paraffin_HDPE_PCM6_lhs_radial_001,1,Paraffin/HDPE PCM6,radial,lhs,20261985,0.049529523074267695,36,0.018583292794435026,sim_v2_rajasthan,8.02113962173462,True,,0.024764761537133848,0.04580612534093358,0.7236432085633425,0.00034891813461477824,1.0806746428057532e-08,17.91144009501535,0.08646238994103701,True,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1674.3308108390363,0.584577788883778,,1016.4502933041406,4.0954867275758523e-08,1754.4123159911524,80.3590656039483,35.49404799804147,35.51689810635676,0.0006961374843846734,2.182661872495485,72.14703400136506,62.33351259720806,0.0,0.0,174.0,8760.0,28.0,9188.0,train
c1_Paraffin_HDPE_PCM6_lhs_radial_002,1,Paraffin/HDPE PCM6,radial,lhs,20261985,0.02845056151411442,24,0.026997459254463785,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_Paraffin_HDPE_PCM6_lhs_radial_003,1,Paraffin/HDPE PCM6,radial,lhs,20261985,0.06783508569590649,12,0.0426355616076206,sim_v2_rajasthan,7.164080381393433,True,,0.033917542847953244,0.03922590732738991,0.824501011893572,0.00042364093648569794,3.010361541174344e-08,56.28206911463443,0.21246123183435606,True,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1672.8665966483823,0.5835006981428947,,1019.0857065540584,1.1401535284301258e-07,1753.0696836904285,80.47555559301883,29.00547622549119,29.025015922436875,0.0005572469126874631,1.8691144841501293,72.15806365352114,62.24346494776833,0.0,0.0,159.0,8760.0,28.0,8767.0,train
c1_Paraffin_HDPE_PCM6_bnd_singlelayer_dmin_fmin,1,Paraffin/HDPE PCM6,single-layer,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c1_Paraffin_HDPE_PCM6_bnd_singlelayer_dmin_fmax,1,Paraffin/HDPE PCM6,single-layer,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_Paraffin_HDPE_PCM6_bnd_singlelayer_dmax_fmin,1,Paraffin/HDPE PCM6,single-layer,boundary,0,0.08,22,0.01,sim_v2_rajasthan,7.330461740493774,True,,0.04,0.11795633216678478,0.5311495834876816,0.0006539006374645021,1.0898343957741703e-08,15.568030585685188,0.060420075973773614,False,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1668.2497838270897,0.5838425417409383,,1018.2492875658634,4.132500662894782e-08,1747.969367764369,80.01803357961006,79.83190174626756,79.8907265507628,0.0008194554350742954,5.620619227747295,72.37090862517199,62.55048843447598,0.0,0.0,130.0,8760.0,21.0,3399.0,train
c1_Paraffin_HDPE_PCM6_bnd_singlelayer_dmax_fmax,1,Paraffin/HDPE PCM6,single-layer,boundary,0,0.08,22,0.05,sim_v2_rajasthan,7.204285383224487,True,,0.04,0.11795633216678478,0.5311495834876816,0.006921160236182528,5.767633530152108e-07,77.84015292842594,0.060420075973773614,False,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1669.2494087565171,0.5846643268565148,,1016.238553186697,2.186381701650855e-06,1748.905893062202,79.95540454412576,81.12253326459924,81.18138335297365,0.0008385147502504081,5.620619227747295,72.32125747252424,62.525122126819035,0.0,0.0,135.0,8760.0,22.0,3584.0,train
c1_Paraffin_HDPE_PCM6_bnd_staggered_dmin_fmin,1,Paraffin/HDPE PCM6,staggered,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c1_Paraffin_HDPE_PCM6_bnd_staggered_dmin_fmax,1,Paraffin/HDPE PCM6,staggered,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_Paraffin_HDPE_PCM6_bnd_staggered_dmax_fmin,1,Paraffin/HDPE PCM6,staggered,boundary,0,0.08,22,0.01,sim_v2_rajasthan,6.903794288635254,True,,0.04,0.11795633216678478,0.5419076836902142,0.000591646517371096,9.860775289518268e-09,15.568030585685188,0.06309152566226389,False,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1668.2497838270897,0.5838425417409383,,1018.2492875658634,3.73906903457744e-08,1747.969367764369,80.01803357961006,79.83190174626756,79.8907265507628,0.0008194554350742954,5.620619227747295,72.37090862517199,62.55048843447598,0.0,0.0,130.0,8760.0,21.0,3399.0,train
c1_Paraffin_HDPE_PCM6_bnd_staggered_dmax_fmax,1,Paraffin/HDPE PCM6,staggered,boundary,0,0.08,22,0.05,sim_v2_rajasthan,6.324429273605347,True,,0.04,0.11795633216678478,0.5419076836902142,0.006317799485241302,5.264832904367752e-07,77.84015292842594,0.06309152566226389,False,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1669.2494087565171,0.5846643268565148,,1016.238553186697,1.995781157760369e-06,1748.905893062202,79.95540454412576,81.12253326459924,81.18138335297365,0.0008385147502504081,5.620619227747295,72.32125747252424,62.525122126819035,0.0,0.0,135.0,8760.0,22.0,3584.0,train
c1_Paraffin_HDPE_PCM6_bnd_radial_dmin_fmin,1,Paraffin/HDPE PCM6,radial,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c1_Paraffin_HDPE_PCM6_bnd_radial_dmin_fmax,1,Paraffin/HDPE PCM6,radial,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_Paraffin_HDPE_PCM6_bnd_radial_dmax_fmin,1,Paraffin/HDPE PCM6,radial,boundary,0,0.08,22,0.01,sim_v2_rajasthan,6.517114162445068,True,,0.04,0.11795633216678478,0.7748026818900952,0.00012656760018508084,2.1094600030846813e-09,15.568030585685188,0.18349601162052018,False,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1668.2497838270897,0.5838425417409383,,1018.2492875658634,7.998779351140051e-09,1747.969367764369,80.01803357961006,79.83190174626756,79.8907265507628,0.0008194554350742954,5.620619227747295,72.37090862517199,62.55048843447598,0.0,0.0,130.0,8760.0,21.0,3399.0,holdout
c1_Paraffin_HDPE_PCM6_bnd_radial_dmax_fmax,1,Paraffin/HDPE PCM6,radial,boundary,0,0.08,22,0.05,sim_v2_rajasthan,6.323697805404663,True,,0.04,0.11795633216678478,0.7748026818900952,0.0017629619459263797,1.4691349549386498e-07,77.84015292842594,0.18349601162052018,False,rajasthan,1.0,Paraffin/HDPE PCM6,25.783,1669.2494087565171,0.5846643268565148,,1016.238553186697,5.569164139737233e-07,1748.905893062202,79.95540454412576,81.12253326459924,81.18138335297365,0.0008385147502504081,5.620619227747295,72.32125747252424,62.525122126819035,0.0,0.0,135.0,8760.0,22.0,3584.0,train
c2_baseline_noPCM,2,NONE_plain_tank,staggered,baseline,0,0.08,8,0.030000000000000002,sim_v2_rajasthan,2.182727098464966,True,,0.04,0.04289321169701264,0.6668419517747013,0.0004754254683054752,2.377127341527376e-08,46.70409175705556,0.10675084778561286,True,rajasthan,2.0,,24.524,1592.2735801480922,0.5388226158347974,,1202.3307789221287,9.142629849452155e-08,1665.12221833785,73.19967785014049,0.0,0.0,0.0016283469723958762,0.0,68.71929693905922,68.71929693905922,0.0,0.0,0.0,8760.0,0.0,0.0,train
c2_savE__OM50_lhs_singlelayer_000,2,savE® OM50,single-layer,lhs,20262914,0.021899152855461797,18,0.04688088843073761,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_savE__OM50_lhs_singlelayer_001,2,savE® OM50,single-layer,lhs,20262914,0.06286745589776326,10,0.011497240308727232,sim_v2_rajasthan,5.531425476074219,True,,0.03143372794888163,0.026019939077350535,0.7470753797347166,6.00399665140316e-05,1.1504898718995955e-09,14.065759381400776,0.12379637969741167,True,rajasthan,2.0,savE® OM50,24.524,1592.244508516231,0.5397850889772275,,1199.821525166929,4.4254391873976975e-09,1664.9641264994243,73.08537657069493,19.6701239768446,19.69270178490634,0.001650726740082395,1.2502580726666934,68.83110810737111,62.39751520430604,0.0,0.0,107.0,8760.0,0.0,1939.0,train
c2_savE__OM50_lhs_singlelayer_002,2,savE® OM50,single-layer,lhs,20262914,0.0687182094926267,34,0.025881647689860614,sim_v2_rajasthan,5.802113771438599,True,,0.03435910474631335,0.11553751974612989,0.651989605848853,0.0013789185634282318,5.9481140752763686e-08,34.610465893171565,0.08582800796514452,False,rajasthan,2.0,savE® OM50,24.524,1590.5979595365577,0.5427837448619106,,1192.0037604860427,2.2855050045399672e-07,1662.9576629393937,72.77542198156767,82.64681684891593,82.74706802702094,0.001707217498536465,5.551577823801541,69.22819877973781,62.497251901177,0.0,0.0,88.0,8760.0,0.0,1686.0,holdout
c2_savE__OM50_lhs_singlelayer_003,2,savE® OM50,single-layer,lhs,20262914,0.03928924704275999,28,0.03636134497232631,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_savE__OM50_lhs_staggered_000,2,savE® OM50,staggered,lhs,20262915,0.033611562707687045,23,0.04614802357357495,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_savE__OM50_lhs_staggered_001,2,savE® OM50,staggered,lhs,20262915,0.04698090833011932,21,0.037411538042300414,sim_v2_rajasthan,5.521158218383789,True,,0.02349045416505966,0.02280405817529466,0.7070883949976358,0.0006016255690443497,3.751289643920554e-08,34.2035088417069,0.07560791833747248,True,rajasthan,2.0,savE® OM50,24.524,1592.8180183551397,0.5399748366929991,,1199.32683586356,1.442996083026735e-07,1665.5387819695427,73.08532047119807,18.827463999698608,18.847287038321713,0.0016694629266999134,1.0957349953229085,68.89141398849691,62.21962723052856,0.0,0.0,125.0,8760.0,0.0,4137.0,train
c2_savE__OM50_lhs_staggered_002,2,savE® OM50,staggered,lhs,20262915,0.06779384881745738,33,0.018175283569986968,sim_v2_rajasthan,5.27954888343811,True,,0.03389692440872869,0.10767464025953737,0.5132973295547081,0.0019130788055198192,5.7951249636757776e-08,23.97812252936831,0.04766551691802427,False,rajasthan,2.0,savE® OM50,24.524,1590.6995127805114,0.5425135139303815,,1192.7082767471388,2.2265755476771824e-07,1663.0898916513315,72.80167780692659,77.25104711258246,77.34447103143303,0.0017011825307311906,5.173766464470771,69.18331958908959,62.46850964019702,0.0,0.0,89.0,8760.0,0.0,1686.0,train
c2_savE__OM50_lhs_staggered_003,2,savE® OM50,staggered,lhs,20262915,0.06085531718931558,10,0.024307326920771484,sim_v2_rajasthan,4.932637453079224,True,,0.03042765859465779,0.02360066330516198,0.7621245069769086,0.0001600551704550967,6.484188922686401e-09,28.785874101355585,0.1299820843820688,True,rajasthan,2.0,savE® OM50,24.524,1592.405102509356,0.539787005059565,,1199.816529768524,2.4941973040222495e-08,1665.1296743305913,73.08913208212275,18.216935682443182,18.237423642282945,0.0016544567104303486,1.1340118718130332,68.82999123570669,62.40846853054134,0.0,0.0,110.0,8760.0,0.0,1972.0,train
c2_savE__OM50_lhs_radial_000,2,savE® OM50,radial,lhs,20262916,0.0373797370008915,18,0.04924978903501864,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_savE__OM50_lhs_radial_001,2,savE® OM50,radial,lhs,20262916,0.05888782801658261,35,0.01882537501393645,sim_v2_rajasthan,5.432350397109985,True,,0.029443914008291307,0.07484680588479553,0.6167183101209348,0.0008635845114494104,2.709550380710375e-08,21.573115165993137,0.0631688611623791,True,rajasthan,2.0,savE® OM50,24.524,1592.123147145991,0.5421017522912028,,1193.7817762494183,1.0418033050623797e-07,1664.6030512504071,72.87401996176773,56.53813051833464,56.603146530010086,0.00172036966320451,3.5963890227644257,69.10165149138702,62.422506400717886,0.0,0.0,100.0,8760.0,0.0,1912.0,train
c2_savE__OM50_lhs_radial_002,2,savE® OM50,radial,lhs,20262916,0.0757375263551895,30,0.028789251967962164,sim_v2_rajasthan,5.921009302139282,True,,0.03786876317759475,0.13648446527352814,0.7802588011291858,0.0008092642929885263,3.88301893992024e-08,42.43118752167977,0.17928627500005018,False,rajasthan,2.0,savE® OM50,24.524,1589.0038072172697,0.5424588344735121,,1192.8508309924816,1.492459901887825e-07,1661.3369704544443,72.75876553373763,94.4766369601725,94.59490517591557,0.0016586811803621228,6.558078556393028,69.1261290016866,62.49885355415101,0.0,0.0,86.0,8760.0,0.0,1472.0,train
c2_savE__OM50_lhs_radial_003,2,savE® OM50,radial,lhs,20262916,0.020918641207028275,12,0.032827306020187484,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_savE__OM50_bnd_singlelayer_dmin_fmin,2,savE® OM50,single-layer,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_savE__OM50_bnd_singlelayer_dmin_fmax,2,savE® OM50,single-layer,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_savE__OM50_bnd_singlelayer_dmax_fmin,2,savE® OM50,single-layer,boundary,0,0.08,22,0.01,sim_v2_rajasthan,6.345211505889893,True,,0.04,0.11795633216678478,0.5311495834876816,0.0006539006374645021,1.0898343957741703e-08,15.568030585685188,0.060420075973773614,False,rajasthan,2.0,savE® OM50,24.524,1587.91371129679,0.5407885870959914,,1197.2053156210854,4.188506041564429e-08,1660.3947278921773,72.89440768343759,79.88834484082386,79.99036044701197,0.0015876159514906073,5.667801760614009,68.84756435597893,62.379347606196795,0.0,0.0,84.0,8760.0,0.0,1299.0,train
c2_savE__OM50_bnd_singlelayer_dmax_fmax,2,savE® OM50,single-layer,boundary,0,0.08,22,0.05,sim_v2_rajasthan,6.062959909439087,True,,0.04,0.11795633216678478,0.5311495834876816,0.006921160236182528,5.767633530152108e-07,77.84015292842594,0.060420075973773614,False,rajasthan,2.0,savE® OM50,24.524,1588.9898827764841,0.5416159028304051,,1195.0484293436446,2.2164775338335744e-06,1661.4113273221037,72.83617190317858,81.42904473049734,81.53118988716493,0.0016298075740594114,5.667801760614009,68.97618837474009,62.429445955183034,0.0,0.0,87.0,8760.0,0.0,1460.0,train
c2_savE__OM50_bnd_staggered_dmin_fmin,2,savE® OM50,staggered,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_savE__OM50_bnd_staggered_dmin_fmax,2,savE® OM50,staggered,boundary,0,0.02,22,0.05,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_savE__OM50_bnd_staggered_dmax_fmin,2,savE® OM50,staggered,boundary,0,0.08,22,0.01,sim_v2_rajasthan,7.029945373535156,True,,0.04,0.11795633216678478,0.5419076836902142,0.000591646517371096,9.860775289518268e-09,15.568030585685188,0.06309152566226389,False,rajasthan,2.0,savE® OM50,24.524,1587.91371129679,0.5407885870959914,,1197.2053156210854,3.789742463145755e-08,1660.3947278921773,72.89440768343759,79.88834484082386,79.99036044701197,0.0015876159514906073,5.667801760614009,68.84756435597893,62.379347606196795,0.0,0.0,84.0,8760.0,0.0,1299.0,holdout
c2_savE__OM50_bnd_staggered_dmax_fmax,2,savE® OM50,staggered,boundary,0,0.08,22,0.05,sim_v2_rajasthan,7.461578845977783,True,,0.04,0.11795633216678478,0.5419076836902142,0.006317799485241302,5.264832904367752e-07,77.84015292842594,0.06309152566226389,False,rajasthan,2.0,savE® OM50,24.524,1588.9898827764841,0.5416159028304051,,1195.0484293436446,2.0232533483454983e-06,1661.4113273221037,72.83617190317858,81.42904473049734,81.53118988716493,0.0016298075740594114,5.667801760614009,68.97618837474009,62.429445955183034,0.0,0.0,87.0,8760.0,0.0,1460.0,train
c2_savE__OM50_bnd_radial_dmin_fmin,2,savE® OM50,radial,boundary,0,0.02,22,0.01,sim_v2_rajasthan,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
