draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,arrangement,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,n_shield_water_activations,n_shield_pcm_activations,mean_f_melt,min_f_melt,max_f_melt
27,1,savE® OM49,True,1.0854744252079125,1.0087476122245411,-1.3974751498875593,1.158093570431984,0.3421188329855115,-1.303335280361933,rajasthan,1,savE® OM49,radial,24.68066471963807,1854.6512812436604,0.5545252052539217,3464,1338.3673913595771,1.4865095701555902e-07,1938.148412573711,83.90942315101927,21.469930195875694,21.47792069207695,0.004494995019371231,0.738388917025206,72.14979963209814,62.18448426625711,0,0.0,301,8784,4183,58978,0.2806735509764621,0.0,1.0
28,1,savE® OM49,True,1.0548271960585425,0.9346075896316782,1.0983556588593952,1.197486067043807,0.3817390918368331,-0.2089874949130981,rajasthan,1,savE® OM49,radial,25.775012505086902,1774.44686730647,0.5451968736138537,3387,1336.7772312243246,1.5084131550306295e-07,1844.5543978250084,70.45524209782685,20.401601990766892,20.409122592886753,0.004625259616521252,0.738388917025206,72.1364687198754,62.16139926849013,0,0.0,290,8784,2540,53701,0.2664547275736698,0.0,1.0
29,1,savE® OM49,True,1.0241526845413595,1.0622780544210078,-0.8807339707195047,1.0252509480618968,0.30484119658057995,-1.7099778584890766,rajasthan,1,savE® OM49,radial,24.274022141510926,1909.3688189005006,0.6064105055407754,3865,1067.794723983296,1.4601662949763173e-07,1998.4397515698238,89.42200275960818,21.7758580713908,21.783880632271575,0.0010822733821323526,0.738388917025206,72.16860732772447,62.15784345437792,0,0.0,340,8784,8983,76816,0.33776477776154706,0.0,1.0
30,1,savE® OM49,True,1.0520619936207751,0.9461832069587975,-1.0553127456648472,1.0988153400263758,0.18442417678942202,-0.2660227154991328,rajasthan,1,savE® OM49,radial,25.71797728450087,1719.3855686307681,0.5664923922209523,3513,1172.6626443267237,1.4778794353174402e-07,1803.5341509619323,84.50069815689447,20.53665019871424,20.544181258418075,0.0048950185173117465,0.738388917025206,72.14084302484235,62.15085895408619,0,0.0,297,8784,3190,57247,0.28134295639380824,0.0,1.0
31,1,savE® OM49,True,0.9551203145240721,1.0431419775674922,1.1366720245415016,0.9998416343129136,-0.47323058585152455,-0.7983560059326136,rajasthan,1,savE® OM49,radial,25.185643994067387,1966.2636813223207,0.6258771096281865,4179,946.290593843624,1.5611397627486546e-07,2046.6962161061354,80.70933108461466,17.915146485069098,17.92275823832653,0.00010872261608234767,0.738388917025206,72.08774639028745,62.1172575060486,0,0.0,261,8784,707,48114,0.34814563176262353,0.0,1.0
32,1,savE® OM49,True,1.0914540661048469,0.9946405671033959,0.586412307634494,0.8984025665540174,-0.42949258815999114,-1.4302976776001541,rajasthan,1,savE® OM49,radial,24.553702322399847,1844.1933172344675,0.641604701701922,4109,840.5180229633462,1.5436836571086927e-07,1926.4784596668073,82.58221911747812,19.08853377193157,19.09631034632599,2.5264083797575267e-05,0.738388917025206,72.08926333930584,62.10297325870374,0,0.0,254,8784,548,45466,0.3373413440826889,0.0,1.0
33,1,savE® OM49,True,1.0984035294810388,0.9330002161442812,0.3136464302701789,1.1899490345758337,0.4331156669348424,1.7427775315744531,rajasthan,1,savE® OM49,radial,27.726777531574456,1703.5714660526937,0.5661503980972138,3673,1138.5182435760885,1.4795073217629101e-07,1785.8005897559262,82.54227630561357,21.539920444602004,21.54665771432933,0.008696532384339647,0.738388917025206,72.14363689916244,62.169264309809975,0,0.0,312,8784,3384,58247,0.29370928171365085,0.0,1.0
34,1,savE® OM49,True,1.023212053449645,1.0184462125233198,0.38040210819161757,1.1047920227672903,-0.3731102127767484,-0.8648467701777394,rajasthan,1,savE® OM49,radial,25.119153229822263,1938.43393266783,0.5850959445581805,3671,1163.488649726082,1.5691556847929444e-07,2014.0136735354986,75.8812848109175,18.083265187430545,18.091000723489874,0.0005190916619543927,0.738388917025206,72.07520404482219,62.10361408959655,0,0.0,234,8784,205,29136,0.2927172283599914,0.0,1.0
35,1,savE® OM49,True,1.0172701326590452,1.0217252055127153,0.5567412835212004,1.126904623146785,0.31971616709626727,1.9539241984644833,rajasthan,1,savE® OM49,radial,27.937924198464486,1820.5316262547262,0.6094207043916717,4035,958.7984181614572,1.4498626528155778e-07,1911.021461236277,90.72527422641751,21.43132986997154,21.437927397845186,0.005036680730139022,0.738388917025206,72.16815307942515,62.16096379572547,0,0.0,350,8784,8715,77345,0.35573522354805026,0.0,1.0
36,1,savE® OM49,True,0.9320094990038343,1.0160230863638728,-0.06393293183622939,1.0121623155925645,-0.09182361575989328,-0.49151126651847976,rajasthan,1,savE® OM49,radial,25.492488733481522,1885.8869778701305,0.612930356901674,3984,975.7536973410859,1.5478919049115928e-07,1969.668209274745,84.04901355699788,16.99060543319017,16.998124907984813,0.00028024071877195386,0.738388917025206,72.06954140013707,62.09985537295055,0,0.0,245,8784,394,38703,0.3239048679006686,0.0,1.0
37,1,savE® OM49,True,1.0289483561269717,1.0429966937718007,-0.4618797650580031,1.1569456895240324,0.3131738972137498,-1.7552089177319252,rajasthan,1,savE® OM49,radial,24.228791082268078,1940.184920818808,0.5637543702412257,3570,1338.4584655706828,1.4897987241760962e-07,2020.0719732264472,80.28904150960884,21.358430625657547,21.366578783366407,0.0027625939171596983,0.738388917025206,72.1566493644585,62.159375395884226,0,0.0,317,8784,5826,64942,0.2977847641279074,0.0,1.0
38,1,savE® OM49,True,1.0488720309572497,0.9885521339920206,-0.558435227317659,0.9993470197200902,-0.23364363038569336,1.577518700190891,rajasthan,1,savE® OM49,radial,27.56151870019089,1776.3649888396092,0.6282191168862288,4222,827.2010930919608,1.516835214159862e-07,1869.6842027087375,93.4838494903928,18.34523830753391,18.351927550471395,0.000705531790070768,0.738388917025206,72.09023283021567,62.10307691260025,0,0.0,254,8784,367,42707,0.34369534332292,0.0,1.0
39,1,savE® OM49,True,0.9792857417161857,0.9404176206832312,-0.702323868588361,1.0738708855764474,-0.3878148005489003,-0.015149743250803205,rajasthan,1,savE® OM49,radial,25.9688502567492,1749.397261145183,0.5768433040487194,3430,1104.12279298831,1.5414549103214537e-07,1828.6300861509103,79.49958532418607,16.403487511561675,16.410883739186286,0.001145139609104424,0.738388917025206,71.5944553582846,62.100811194156265,0,0.0,215,8784,0,18941,0.2654108164254836,0.0,1.0
40,1,savE® OM49,True,1.0460479416138662,1.0514042369967775,-1.0964174557339126,1.004148781957957,0.40260650708820367,1.3604987643533164,rajasthan,1,savE® OM49,radial,27.344498764353318,1797.1479283062872,0.6395452745031821,4133,815.8830376350154,1.4111872754679095e-07,1899.7994146580368,102.86533788037656,22.064488664221404,22.07124029430769,0.002845955887809926,0.738388917025206,72.17848204241051,62.15997621368891,0,0.0,352,8784,11977,85828,0.37706848670732124,0.0,1.0
41,1,savE® OM49,True,1.071420954135895,1.0118060069251047,1.2253924296299665,0.8433756064299006,-0.13443300559424798,1.5119279818062856,rajasthan,1,savE® OM49,radial,27.495927981806286,1793.4940682842273,0.6932016164759558,4700,578.2454941945397,1.5071647007662657e-07,1890.546930766159,97.17390382791449,20.87279769194185,20.879255768115662,2.4352396295085916e-05,0.738388917025206,72.11382141763549,62.16644582074492,0,0.0,303,8784,2488,79118,0.42632463977249985,0.0,1.0
42,1,savE® OM49,True,1.0657030267712688,0.9915991467911865,-1.4738617891458237,1.0756532893837727,0.22976891637208519,0.9696457974346955,rajasthan,1,savE® OM49,radial,26.953645797434696,1741.9273140589025,0.5977422547144231,3867,996.931377334585,1.450944201430845e-07,1837.5269815981637,95.89443271909354,21.80280020862128,21.809804860912973,0.005507844480664278,0.738388917025206,72.1581751427076,62.17055737294247,0,0.0,332,8784,6188,69290,0.32740888966415577,0.0,1.0
43,1,savE® OM49,True,1.026857773249004,1.0626942745432408,-0.557215765160517,0.8934856143444648,-0.0031464926686116668,1.0491143475932279,rajasthan,1,savE® OM49,radial,27.03311434759323,1872.030436860193,0.6743644758278193,4615,667.4076931652842,1.504175976916896e-07,1975.7556490079303,103.88646424530752,20.14369261001447,20.15044001309546,0.00010291363759844498,0.738388917025206,72.11710707369402,62.14629608281369,0,0.0,297,8784,2462,76523,0.4136669275034648,0.0,1.0
44,1,savE® OM49,True,1.0994130621474394,1.0422000002394434,1.2112212155056548,0.8405507434510409,-0.2870236304582443,0.6468444059864478,rajasthan,1,savE® OM49,radial,26.63084440598645,1860.9295659940042,0.6931112705788067,4688,604.9690152367524,1.512324310777147e-07,1957.3646321696554,96.60001105524279,21.617166318206234,21.623955361772616,9.559841792764422e-06,0.738388917025206,72.11377827988373,62.16448662260341,0,0.0,304,8784,3222,82843,0.4298395797041087,0.0,1.0
45,1,savE® OM49,True,0.9377499131438193,0.9520639737634348,-0.36485968264240176,0.9548653116028671,-0.3145297257116907,-1.4076180088096142,rajasthan,1,savE® OM49,radial,24.576381991190388,1773.347450572416,0.6061853470442479,3619,980.5409376642561,1.5441343023651923e-07,1852.5077883558827,79.47261202108204,16.181102745536712,16.18897548068449,0.00015308009324196424,0.738388917025206,72.06971033244784,62.09939319047058,0,0.0,232,8784,98,27979,0.2897440026629677,0.0,1.0
46,1,savE® OM49,True,1.086277532510979,0.990510556599437,-0.45551599891116035,1.0354497304647718,0.36134811845339376,-0.42782609198731025,rajasthan,1,savE® OM49,radial,25.556173908012692,1786.742970758974,0.60053142377478,3813,1026.815539336841,1.4652813968137604e-07,1873.7090835715587,87.27005485450404,22.248164349994127,22.255675590925524,0.0022819224874479844,0.738388917025206,72.14984583620362,62.17116592295897,0,0.0,329,8784,6384,69157,0.3229133128423347,0.0,1.0
