case_id,regime_id,pcm_id,sampling_method,seed,capsule_diameter_m,n_capsule,flow_rate_kg_s,simulator_version,runtime_s,valid,reason,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,geom_hydraulic_diameter_m,geom_below_min_pcm_fraction,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,split
c2_RT44HC_bnd_nmin,2,RT44HC,boundary,0,0.05,8,0.030000000000000002,sim_v1_uttarakhand,2.3545799255371094,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,uttarakhand,2.0,RT44HC,17.01,1626.4375053230544,0.3742856891738765,,2635.46629756936,5.89924390754665e-10,1697.9133862733888,72.26898397345417,8.949726707314552,8.954291573886062,0.0019810051198581053,0.4188790204786391,70.21452629377063,70.07827734288419,675.0,0.0,182.0,8784.0,train
c2_RT44HC_bnd_nmax,2,RT44HC,boundary,0,0.05,37,0.030000000000000002,sim_v1_uttarakhand,2.4037914276123047,True,,0.025,0.04843288674284265,0.9515671132571574,3.445149506227315e-05,1.7225747531136576e-09,29.19005734815973,0.6549042584154036,True,uttarakhand,2.0,RT44HC,17.01,1625.9431330860698,0.37526568422744333,,2631.3386247788017,6.797279975793763e-09,1697.6912311175724,72.53518669195702,41.2720638020665,41.29320146999435,0.0022801879429011733,1.937315469713706,69.76005337312432,69.62462720838823,566.0,0.0,175.0,8784.0,train
c2_savE__OM42_lhs_000,2,savE® OM42,lhs,20263714,0.058292723286637066,14,0.022479463538266527,sim_v1_uttarakhand,1.9639737606048584,True,,0.029146361643318533,0.029040205709270097,0.9709597942907299,5.203192297473789e-06,1.9494161922275212e-10,25.500222912560954,1.2993454931111112,True,uttarakhand,2.0,savE® OM42,17.01,1624.9417732718655,0.37449404660786434,,2634.5887101694525,7.695861923301322e-10,1696.5899212842485,72.44188629199779,23.281248377965966,23.302062766120745,0.001928277659225487,1.311165287773545,69.74037380343829,69.29649046438547,172.0,0.0,135.0,8784.0,holdout
c2_savE__OM42_lhs_001,2,savE® OM42,lhs,20263714,0.0686169701278007,28,0.03434950570341762,sim_v1_uttarakhand,2.002110719680786,True,,0.03430848506390035,0.0947286310462503,0.9052713689537497,0.00010409855933265247,5.9595567625241715e-09,45.86651238298194,0.43715736762995977,True,uttarakhand,2.0,savE® OM42,17.01,1622.6711127247372,0.37521267566238303,,2631.5618932645652,2.3529654444395063e-08,1694.6222109212038,72.74658501422329,71.16093087885899,71.22884718405231,0.002152332534712616,4.2769976917382015,68.43492008407745,67.69246268225143,79.0,0.0,98.0,8784.0,train
c2_savE__OM42_lhs_002,2,savE® OM42,lhs,20263714,0.07508377868438763,17,0.03600529543378691,sim_v1_uttarakhand,1.9974398612976074,True,,0.03754188934219382,0.07535566418752149,0.9246443358124785,8.115595479081303e-05,4.870073547423796e-09,52.60853267126602,0.6142054608233266,True,uttarakhand,2.0,savE® OM42,17.01,1622.650042053533,0.37460768582325255,,2634.110069491021,1.9232123358562602e-08,1694.4926983195214,72.6368125190405,54.22123687439742,54.27521826448346,0.002051908040277122,3.4023082380665954,68.92534264515068,67.63661395707453,62.0,0.0,92.0,8784.0,holdout
c2_savE__OM42_lhs_003,2,savE® OM42,lhs,20263714,0.04709420417908771,37,0.026125613267652614,sim_v1_uttarakhand,1.9803972244262695,True,,0.023547102089543855,0.040469955715801566,0.9595300442841984,2.141697182723518e-05,9.325525388709297e-10,23.94294926867209,0.7443926080015492,True,uttarakhand,2.0,savE® OM42,17.01,1625.1330564218708,0.3748924451915384,,2632.910682318553,3.681030961176848e-09,1696.8525270625855,72.51401849344852,34.50870827685256,34.53773867120305,0.0019859479981264782,1.8272185005684407,69.62799923289363,69.31888315393459,357.0,0.0,153.0,8784.0,train
c2_savE__OM42_lhs_004,2,savE® OM42,lhs,20263714,0.03173457344584113,25,0.016026624324526468,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_savE__OM42_lhs_005,2,savE® OM42,lhs,20263714,0.02238734471401965,19,0.04584978315723928,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_savE__OM42_lhs_006,2,savE® OM42,lhs,20263714,0.037551404764413876,32,0.013009755219004156,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_savE__OM42_lhs_007,2,savE® OM42,lhs,20263714,0.05504477182115004,12,0.043032064839954365,sim_v1_uttarakhand,1.9809536933898926,True,,0.02752238591057502,0.020958398384839153,0.9790416016151609,1.2742312910165699e-05,9.138800589353966e-10,46.09480165952158,1.7142251863196913,True,uttarakhand,2.0,savE® OM42,17.01,1625.2260938853392,0.3743256210772927,,2635.298107096759,3.6078842376633347e-09,1696.828653077675,72.39608433865882,17.270364661375897,17.28538811861536,0.001901910205318439,0.9462716870754878,69.9338803530932,69.51112742431796,387.0,0.0,142.0,8784.0,train
c2_savE__OM42_bnd_dmin_fmin,2,savE® OM42,boundary,0,0.02,22,0.01,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_savE__OM42_bnd_dmin_fmax,2,savE® OM42,boundary,0,0.02,22,0.05,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_savE__OM42_bnd_dmax_fmin,2,savE® OM42,boundary,0,0.08,22,0.01,sim_v1_uttarakhand,2.0700042247772217,True,,0.04,0.11795633216678478,0.8820436678332152,1.6544910901276784e-05,2.7574851502127974e-10,15.568030585685188,0.39881139135955096,False,uttarakhand,2.0,savE® OM42,17.01,1619.3781930316677,0.37416976488136156,,2635.9545628378805,1.0892525924190762e-09,1691.4445635659054,72.85987211035825,79.55070496996673,79.63515654891431,0.002127591228495966,5.325728397330333,68.93535634957718,66.09022229195554,11.0,0.0,79.0,8784.0,train
c2_savE__OM42_bnd_dmax_fmax,2,savE® OM42,boundary,0,0.08,22,0.05,sim_v1_uttarakhand,2.0395307540893555,True,,0.04,0.11795633216678478,0.8820436678332152,0.00028333669561690297,2.3611391301408582e-08,77.84015292842594,0.39881139135955096,False,uttarakhand,2.0,savE® OM42,17.01,1620.2434512713219,0.3746204715849545,,2634.056216728712,9.326401183249287e-08,1692.300313124803,72.85123773008304,82.3233595699016,82.40785796212877,0.0021627252169921255,5.325728397330333,68.29066063368472,66.694574242508,24.0,0.0,86.0,8784.0,train
c2_savE__OM42_bnd_nmin,2,savE® OM42,boundary,0,0.05,8,0.030000000000000002,sim_v1_uttarakhand,1.9710097312927246,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,uttarakhand,2.0,savE® OM42,17.01,1625.4193016032402,0.3741023223111061,,2636.2386263759113,5.899638269784691e-10,1696.964294124949,72.33814686259393,8.843671880731492,8.8511786539924,0.0018645954657696322,0.47280969436526393,70.12660546818564,69.77201302062007,423.0,0.0,152.0,8784.0,train
c2_savE__OM42_bnd_nmax,2,savE® OM42,boundary,0,0.05,37,0.030000000000000002,sim_v1_uttarakhand,1.9812583923339844,True,,0.025,0.04843288674284265,0.9515671132571574,3.445149506227315e-05,1.7225747531136576e-09,29.19005734815973,0.6549042584154036,True,uttarakhand,2.0,savE® OM42,17.01,1624.9662418336702,0.3750463933994399,,2632.2622628937843,6.7991460984422175e-09,1696.7259146673553,72.5545314419923,40.710088236357336,40.74483108290692,0.0020167943432125718,2.186744836439346,69.48048387612383,69.13555774561448,331.0,0.0,147.0,8784.0,train
c3_baseline_noPCM,3,NONE_plain_tank,baseline,0,0.08,8,0.030000000000000002,sim_v1_uttarakhand,0.8349852561950684,True,,0.04,0.04289321169701264,0.9571067883029873,1.3858140714189671e-05,6.929070357094836e-10,46.70409175705556,1.1900646595720985,True,uttarakhand,3.0,,21.82,1563.3331147129009,0.40761212401813296,,2131.3079928387638,2.7101326434176793e-09,1628.8887186748195,66.05987920967911,0.0,0.0,0.001242615816834864,0.0,72.96682338906695,72.96682338906695,0.0,0.0,0.0,8784.0,train
c3_RT44HC_lhs_000,3,RT44HC,lhs,20263946,0.02707485361440154,36,0.03744240983901809,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c3_RT44HC_lhs_001,3,RT44HC,lhs,20263946,0.051227685925690304,19,0.030880075551441316,sim_v1_uttarakhand,2.458022117614746,True,,0.025613842962845152,0.026748315282882767,0.9732516847171172,8.850122269640486e-06,4.5548740720998575e-10,30.784122715828154,1.242631074245462,True,uttarakhand,3.0,RT44HC,21.82,1565.8028798810983,0.40938000294474997,,2124.947473592105,1.781480837958641e-09,1631.2528896658528,65.9598992327076,25.197494145650467,25.206319837155192,0.0017372863717833866,1.0699326113153107,72.80620453384641,72.67581648002056,1506.0,0.0,224.0,8784.0,holdout
c3_RT44HC_lhs_002,3,RT44HC,lhs,20263946,0.02857287666977134,23,0.015499118833046152,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c3_RT44HC_lhs_003,3,RT44HC,lhs,20263946,0.06342170552756168,30,0.04101367577395992,sim_v1_uttarakhand,2.4070420265197754,True,,0.03171085276378084,0.08014263606092993,0.91985736393907,0.00011587415362438063,7.920708278887283e-09,50.61861987403013,0.48529243800390715,True,uttarakhand,3.0,RT44HC,21.82,1566.7697810563322,0.41225175188633356,,2114.615423054307,3.098801098381996e-08,1632.2125170557854,65.95899410522536,72.23183362873131,72.258322161301,0.002532137763302748,3.2057054424371976,72.12348402130505,71.94965651506541,780.0,0.0,201.0,8784.0,train
c3_RT44HC_lhs_004,3,RT44HC,lhs,20263946,0.04781647377734089,14,0.027878123134836598,sim_v1_uttarakhand,2.5771450996398926,True,,0.023908236888670446,0.016028367502223504,0.9839716324977765,4.11496438985565e-06,1.9119580659310594e-10,25.940883727775557,1.9569492965706126,True,uttarakhand,3.0,RT44HC,21.82,1565.4733240789226,0.4087255528249949,,2127.3020706858356,7.477415723615409e-10,1630.922509531417,65.95822215852837,15.267605822843992,15.27289258810218,0.0016057689154605028,0.6411347000889402,72.93739694350421,72.81192632543653,2063.0,0.0,228.0,8784.0,holdout
c3_RT44HC_lhs_005,3,RT44HC,lhs,20263946,0.06523308767873923,16,0.04677260283431133,sim_v1_uttarakhand,2.4199705123901367,True,,0.03261654383936961,0.04651064979786881,0.9534893502021312,3.684646910209696e-05,2.872342108598509e-09,59.37493718097119,0.8915385279542264,True,uttarakhand,3.0,RT44HC,21.82,1565.8432525873275,0.4103710839962028,,2121.38173726941,1.1235006583240445e-08,1631.2865067530888,65.95490692950791,42.08097624723066,42.09632806598441,0.001995200241058025,1.8604259919147523,72.52707981123217,72.3407903534449,886.0,0.0,205.0,8784.0,train
c3_RT44HC_lhs_006,3,RT44HC,lhs,20263946,0.03562538304586901,10,0.013601039138462528,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c3_RT44HC_lhs_007,3,RT44HC,lhs,20263946,0.07733479659613438,31,0.020024477315459685,sim_v1_uttarakhand,2.2844319343566895,True,,0.03866739829806719,0.1501464798089978,0.8498535201910022,0.00012267485338227546,4.094166364551197e-09,30.135598813241714,0.29181835944066925,False,uttarakhand,3.0,RT44HC,21.82,1564.487516359538,0.4143491776802829,,2107.0692518035517,1.602468087767591e-08,1630.0984771076248,66.13352410996897,126.94157724128712,126.99127621638331,0.003509716303892377,6.005859192359913,71.06857687933888,70.77512832979735,388.0,0.0,183.0,8784.0,train
c3_RT44HC_bnd_dmin_fmin,3,RT44HC,boundary,0,0.02,22,0.01,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c3_RT44HC_bnd_dmin_fmax,3,RT44HC,boundary,0,0.02,22,0.05,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c3_RT44HC_bnd_dmax_fmin,3,RT44HC,boundary,0,0.08,22,0.01,sim_v1_uttarakhand,2.2814457416534424,True,,0.04,0.11795633216678478,0.8820436678332152,1.6544910901276784e-05,2.7574851502127974e-10,15.568030585685188,0.39881139135955096,False,uttarakhand,3.0,RT44HC,21.82,1563.0717797538712,0.41232532784098974,,2114.3507096349454,1.0790728764059615e-09,1628.7069405028965,66.15037406360752,98.25352342222176,98.29250790037054,0.002811878523347908,4.718253286671391,71.45774382719499,71.0633321607727,429.0,0.0,181.0,8784.0,train
c3_RT44HC_bnd_dmax_fmax,3,RT44HC,boundary,0,0.08,22,0.05,sim_v1_uttarakhand,2.2429556846618652,True,,0.04,0.11795633216678478,0.8820436678332152,0.00028333669561690297,2.3611391301408582e-08,77.84015292842594,0.39881139135955096,False,uttarakhand,3.0,RT44HC,21.82,1564.5626313692933,0.41306341153475423,,2111.6952135660954,9.242351188934222e-08,1630.1332414864646,66.08655521021483,100.58640422991117,100.62540321707269,0.0028500999145960257,4.718253286671391,71.51576081775988,71.23278807163602,491.0,0.0,187.0,8784.0,train
c3_RT44HC_bnd_nmin,3,RT44HC,boundary,0,0.05,8,0.030000000000000002,sim_v1_uttarakhand,2.494981527328491,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,uttarakhand,3.0,RT44HC,21.82,1565.2081227312578,0.4083889813840593,,2128.5129958774396,5.844323777437439e-10,1630.6556946806174,65.95620886343124,9.933484751458533,9.936937830864483,0.0015406546135106353,0.4188790204786391,72.98615753163013,72.86365477492005,1576.0,0.0,228.0,8784.0,train
c3_RT44HC_bnd_nmax,3,RT44HC,boundary,0,0.05,37,0.030000000000000002,sim_v1_uttarakhand,2.4619534015655518,True,,0.025,0.04843288674284265,0.9515671132571574,3.445149506227315e-05,1.7225747531136576e-09,29.19005734815973,0.6549042584154036,True,uttarakhand,3.0,RT44HC,21.82,1566.6811281236821,0.4107005730903338,,2120.1962931231897,6.735506531175219e-09,1632.1302321068747,65.96126505555853,45.54736397717878,45.56335904359943,0.002037401366116925,1.937315469713706,72.5680030359255,72.44625020433337,1358.0,0.0,221.0,8784.0,train
c3_RT42_lhs_000,3,RT42,lhs,20264607,0.028682769335101166,19,0.042132446247206905,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c3_RT42_lhs_001,3,RT42,lhs,20264607,0.07524828598700686,21,0.0453650283362842,sim_v1_uttarakhand,2.2906904220581055,True,,0.03762414299350343,0.09369960253058829,0.9063003974694117,0.00016982325254350688,1.2840061106326895e-08,66.4295770937486,0.4852212080384094,True,uttarakhand,3.0,RT42,21.82,1563.3248885417695,0.41019814173571545,,2122.00395328196,5.023477740261009e-08,1628.958049617332,66.14039451670442,72.41040151076007,72.43983783721718,0.0022394053400801818,4.122782511345885,72.71401114424202,72.2747272400641,868.0,0.0,227.0,8784.0,train
c3_RT42_lhs_002,3,RT42,lhs,20264607,0.05404143938347991,8,0.02589744697889964,sim_v1_uttarakhand,2.3905224800109863,True,,0.027020719691739956,0.013222066239082913,0.986777933760917,2.853532744441776e-06,1.2316535491955812e-10,27.23501066113241,2.688782974765209,True,uttarakhand,3.0,RT42,21.82,1564.9840654170612,0.40823551501077937,,2129.065141053371,4.816757542723467e-10,1630.4393468767332,65.96359372889705,10.807738846754447,10.811886401100175,0.0015567974726032855,0.5817709145196482,73.03928334929252,72.83443408485671,1081.0,0.0,256.0,8784.0,train
c3_RT42_lhs_003,3,RT42,lhs,20264607,0.02276526658532413,23,0.01053421154129783,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c3_RT42_lhs_004,3,RT42,lhs,20264607,0.03921413204411477,32,0.03839956446082929,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c3_RT42_lhs_005,3,RT42,lhs,20264607,0.060288444460291774,28,0.03126947078292239,sim_v1_uttarakhand,2.2346861362457275,True,,0.030144222230145887,0.06425233053399472,0.9357476694660053,5.206860941212299e-05,2.7135964345329624e-09,36.68582574027413,0.5853460456151673,True,uttarakhand,3.0,RT42,21.82,1564.712249466434,0.40975893922553575,,2123.5841271146355,1.0614609342040914e-08,1630.2739510294755,66.06787351090605,51.54795810208554,51.56813948139276,0.001906524936308965,2.827102543495768,72.85723585839213,72.58786445190574,982.0,0.0,243.0,8784.0,holdout
c3_RT42_lhs_006,3,RT42,lhs,20264607,0.06803034031324565,13,0.02223677320955481,sim_v1_uttarakhand,2.2010412216186523,True,,0.03401517015662282,0.042862737120968074,0.9571372628790319,7.983171962904331e-06,2.9586664071996685e-10,29.438664180460137,1.0127580597008516,True,uttarakhand,3.0,RT42,21.82,1564.0494568845254,0.4089171839483322,,2126.612615412686,1.1572782559165099e-09,1629.5974733970834,66.05283634395964,33.75739430437605,33.77083750626936,0.0016426030670260814,1.8859604333225954,72.91494811182554,72.54052509235268,994.0,0.0,235.0,8784.0,train
c3_RT42_lhs_007,3,RT42,lhs,20264607,0.04771431961683578,34,0.015024006121645424,sim_v1_uttarakhand,2.468865156173706,True,,0.02385715980841789,0.038677085556447395,0.9613229144435526,3.6354104852090255e-06,9.103071564079061e-11,13.950127483139106,0.7906295271016774,True,uttarakhand,3.0,RT42,21.82,1565.600635832249,0.4091314604309584,,2125.841686096583,3.5602618613260183e-10,1631.0760921974481,65.98495731127912,31.854239408637305,31.86638809381008,0.00184666966112261,1.7017917644836853,72.9918727897134,72.79199884585798,1543.0,0.0,260.0,8784.0,train
c3_RT42_bnd_dmin_fmin,3,RT42,boundary,0,0.02,22,0.01,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c3_RT42_bnd_dmin_fmax,3,RT42,boundary,0,0.02,22,0.05,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c3_RT42_bnd_dmax_fmin,3,RT42,boundary,0,0.08,22,0.01,sim_v1_uttarakhand,2.135441303253174,True,,0.04,0.11795633216678478,0.8820436678332152,1.6544910901276784e-05,2.7574851502127974e-10,15.568030585685188,0.39881139135955096,False,uttarakhand,3.0,RT42,21.82,1561.0228388804499,0.4101279260483327,,2122.256577047248,1.0786937221981385e-09,1626.794443373551,66.27935960609629,88.26782203951944,88.30488016572374,0.00250122080820839,5.190078615338531,72.53759237298473,71.97842768106324,379.0,0.0,214.0,8784.0,holdout
c3_RT42_bnd_dmax_fmax,3,RT42,boundary,0,0.08,22,0.05,sim_v1_uttarakhand,2.1099414825439453,True,,0.04,0.11795633216678478,0.8820436678332152,0.00028333669561690297,2.3611391301408582e-08,77.84015292842594,0.39881139135955096,False,uttarakhand,3.0,RT42,21.82,1562.2516907855925,0.4106199842763768,,2120.486237584047,9.239268590623655e-08,1627.9579637189559,66.21494875322473,89.84676982921388,89.8838466466792,0.0025500272076211627,5.190078615338531,72.54145888697529,72.13096394879665,408.0,0.0,217.0,8784.0,train
c3_RT42_bnd_nmin,3,RT42,boundary,0,0.05,8,0.030000000000000002,sim_v1_uttarakhand,2.470057249069214,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,uttarakhand,3.0,RT42,21.82,1565.0344898334224,0.4081219788280691,,2129.4736243858256,5.844386045159931e-10,1630.4860764462228,65.95984576470183,8.638102286758494,8.64138747816735,0.0015297457357633922,0.46076692252650303,73.07012930077641,72.8806979474909,1636.0,0.0,263.0,8784.0,train
c3_RT42_bnd_nmax,3,RT42,boundary,0,0.05,37,0.030000000000000002,sim_v1_uttarakhand,2.4601633548736572,True,,0.025,0.04843288674284265,0.9515671132571574,3.445149506227315e-05,1.7225747531136576e-09,29.19005734815973,0.6549042584154036,True,uttarakhand,3.0,RT42,21.82,1565.7807744550305,0.4094754172974352,,2124.604189435297,6.737300879876426e-09,1631.2631528015743,65.99249315342144,39.82244170581337,39.8376605652201,0.0019684148263882026,2.1310470166850766,72.96362957222034,72.76826585255482,1532.0,0.0,255.0,8784.0,train
c3_savE__OM42_lhs_000,3,savE® OM42,lhs,20264714,0.043058737984325204,30,0.011007571766580296,sim_v1_uttarakhand,1.9897613525390625,True,,0.021529368992162602,0.02508035984313254,0.9749196401568675,1.2164876756186972e-06,2.2317625654222102e-11,9.223516131558336,1.115848140506426,True,uttarakhand,3.0,savE® OM42,21.82,1564.794317649058,0.4091045539645609,,2125.9384908578163,8.72857837689534e-11,1630.3145751506568,66.0294035404801,23.485912647251684,23.499828011983173,0.0013967196121611794,1.1323782469174344,72.68599144222499,72.42087221099908,972.0,0.0,202.0,8784.0,holdout
c3_savE__OM42_lhs_001,3,savE® OM42,lhs,20264714,0.03356197463552707,11,0.029228203197005143,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c3_savE__OM42_lhs_002,3,savE® OM42,lhs,20264714,0.051508468277384784,16,0.030341378868166055,sim_v1_uttarakhand,1.9829156398773193,True,,0.025754234138692392,0.022897312248688177,0.9771026877513118,7.1587466053997675e-06,3.6201040495938664e-10,30.412886275549397,1.465355766043946,True,uttarakhand,3.0,savE® OM42,21.82,1564.544472192036,0.4089042912718488,,2126.65900100826,1.4159333080848388e-09,1630.0637899241967,66.02786779648832,20.988869982335697,21.00156834608229,0.0013747299302646395,1.0338136480282711,72.70489907394895,72.36741492478832,955.0,0.0,198.0,8784.0,train
c3_savE__OM42_lhs_003,3,savE® OM42,lhs,20264714,0.058610851200868425,23,0.046024252091701946,sim_v1_uttarakhand,2.063913583755493,True,,0.029305425600434212,0.048494282708221544,0.9515057172917785,3.804192194466691e-05,2.91808500939033e-09,52.49385383232635,0.7666685211603197,True,uttarakhand,3.0,savE® OM42,21.82,1564.7822099826903,0.4101394172284669,,2122.2152337904727,1.1412671000670298e-08,1630.3051145373379,66.03601266158361,43.219668606295116,43.246564923882694,0.001515441091451418,2.189516864276203,72.27215242914127,71.85582995945906,773.0,0.0,189.0,8784.0,train
c3_savE__OM42_lhs_004,3,savE® OM42,lhs,20264714,0.023447991715501007,13,0.04310862256033344,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c3_savE__OM42_lhs_005,3,savE® OM42,lhs,20264714,0.06932445121763889,29,0.023567987458108425,sim_v1_uttarakhand,2.144340753555298,True,,0.034662225608819444,0.10117796422832005,0.89882203577168,5.7802202571405186e-05,2.2704693087565332e-09,31.79454599151959,0.41056597548969614,False,uttarakhand,3.0,savE® OM42,21.82,1563.4331098728617,0.4116993393335865,,2116.602906824232,8.882265141618236e-09,1629.034239129622,66.12211593762228,85.05356141348807,85.1096654751276,0.0017367932346956127,4.5681850849086505,71.24859880204835,70.67950512482439,175.0,0.0,170.0,8784.0,train
c3_savE__OM42_lhs_006,3,savE® OM42,lhs,20264714,0.03630548875551934,35,0.015906829440416395,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c3_savE__OM42_lhs_007,3,savE® OM42,lhs,20264714,0.07564457037831503,20,0.0364748574798398,sim_v1_uttarakhand,2.0838510990142822,True,,0.03782228518915751,0.09065502783939298,0.9093449721606071,0.00010736720529808984,6.5270058520942126e-09,53.69267650182964,0.5058517722564342,True,uttarakhand,3.0,savE® OM42,21.82,1562.488740423748,0.41074646961588546,,2120.0311654497214,2.5528207721874914e-08,1628.112563621838,66.14170093925361,74.73277894682364,74.78300483076616,0.0016138546686751082,4.093074506948593,71.44643010136525,70.64707244208215,147.0,0.0,168.0,8784.0,train
c3_savE__OM42_bnd_dmin_fmin,3,savE® OM42,boundary,0,0.02,22,0.01,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c3_savE__OM42_bnd_dmin_fmax,3,savE® OM42,boundary,0,0.02,22,0.05,sim_v1_uttarakhand,0.0,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c3_savE__OM42_bnd_dmax_fmin,3,savE® OM42,boundary,0,0.08,22,0.01,sim_v1_uttarakhand,2.1941938400268555,True,,0.04,0.11795633216678478,0.8820436678332152,1.6544910901276784e-05,2.7574851502127974e-10,15.568030585685188,0.39881139135955096,False,uttarakhand,3.0,savE® OM42,21.82,1559.6824066917927,0.4103566354028817,,2121.4337207816984,1.0790843659277096e-09,1625.4496738367652,66.28664511102522,93.09293776868302,93.15823154179003,0.0015979474135268937,5.325728397330333,71.28172953301404,69.77114736854591,65.0,0.0,153.0,8784.0,train
c3_savE__OM42_bnd_dmax_fmax,3,savE® OM42,boundary,0,0.08,22,0.05,sim_v1_uttarakhand,2.107393741607666,True,,0.04,0.11795633216678478,0.8820436678332152,0.00028333669561690297,2.3611391301408582e-08,77.84015292842594,0.39881139135955096,False,uttarakhand,3.0,savE® OM42,21.82,1561.1329758333547,0.4111326820411859,,2118.641640676595,9.237300974687376e-08,1626.8384146011479,66.22636789632057,95.19577301526091,95.2611136315198,0.0016764028750291381,5.325728397330333,70.99952487842666,70.09430741198011,100.0,0.0,156.0,8784.0,holdout
c3_savE__OM42_bnd_nmin,3,savE® OM42,boundary,0,0.05,8,0.030000000000000002,sim_v1_uttarakhand,1.9921293258666992,True,,0.025,0.010471975511965978,0.989528024488034,2.988850618139812e-06,1.4944253090699062e-10,29.19005734815973,3.149765528504569,True,uttarakhand,3.0,savE® OM42,21.82,1564.2366728117179,0.40820391921066124,,2129.178817217354,5.84517476963117e-10,1629.7563272981076,66.02587315454085,9.676919094411282,9.682725523389573,0.00130175488148621,0.47280969436526393,72.90117069516828,72.58520311373948,1008.0,0.0,200.0,8784.0,train
c3_savE__OM42_bnd_nmax,3,savE® OM42,boundary,0,0.05,37,0.030000000000000002,sim_v1_uttarakhand,2.0332181453704834,True,,0.025,0.04843288674284265,0.9515671132571574,3.445149506227315e-05,1.7225747531136576e-09,29.19005734815973,0.6549042584154036,True,uttarakhand,3.0,savE® OM42,21.82,1565.3187884518322,0.4103812088509665,,2121.3453098124023,6.736224270655032e-09,1630.8358818966208,66.03074015702039,44.366869886494676,44.393748080741915,0.0015426022511877537,2.186744836439346,72.30743966383615,72.00002016386577,829.0,0.0,196.0,8784.0,train
c4_baseline_noPCM,4,NONE_plain_tank,baseline,0,0.08,8,0.030000000000000002,sim_v1_uttarakhand,0.7833592891693115,True,,0.04,0.04289321169701264,0.9571067883029873,1.3858140714189671e-05,6.929070357094836e-10,46.70409175705556,1.1900646595720985,True,uttarakhand,4.0,,16.47,1625.6369403118574,0.369790226632146,,2697.849698410856,2.745701871250639e-09,1695.2221329712531,70.38464700507583,0.0,0.0,0.0006203591050527688,0.0,69.62113894910722,69.62113894910722,0.0,0.0,0.0,8784.0,train
