case_id,lf_valid,lf_runtime_s,lf_useful_energy_kWh,lf_solar_fraction,lf_unmet_energy_kWh,lf_pump_energy_kWh
c3_savE__OM42_bnd_nmax,True,1.065356731414795,1564.8195060548812,0.4104135504195364,2121.2289505039344,6.73627211995235e-09
c4_baseline_noPCM,True,0.7944343090057373,1625.6369403118574,0.369790226632146,2697.849698410856,2.745701871250639e-09
c4_RT42_lhs_000,True,1.0438003540039062,1625.0511289836966,0.37001682336907804,2696.8796659482905,1.6462866212002607e-09
c4_RT42_lhs_001,False,0.0,,,,
c4_RT42_lhs_002,False,0.0,,,,
c4_RT42_lhs_003,False,0.0,,,,
c4_RT42_lhs_004,True,1.0259218215942383,1625.0109960826082,0.3701526799496664,2696.2980808151233,1.930471972461457e-09
c4_RT42_lhs_005,True,1.055846929550171,1625.2782051805186,0.3700198309909477,2696.866790692944,4.047271243017402e-09
c4_RT42_lhs_006,True,1.0650815963745117,1623.267831231503,0.370298919467839,2695.6720476168607,6.87059404402294e-10
c4_RT42_lhs_007,True,1.0270953178405762,1619.3369359930664,0.37061149030956275,2694.333970699123,2.657769792941693e-08
c4_RT42_bnd_dmin_fmin,False,0.0,,,,
c4_RT42_bnd_dmin_fmax,False,0.0,,,,
c4_RT42_bnd_dmax_fmin,True,1.0787994861602783,1620.567824072995,0.3700942189525084,2696.54834507667,1.0928603021585656e-09
c4_RT42_bnd_dmax_fmax,True,1.0589871406555176,1621.1676545821156,0.37036599386492686,2695.384910460946,9.356997611150396e-08
c4_RT42_bnd_nmin,True,1.0817434787750244,1625.4392322378342,0.36990955072331777,2697.3388868097277,5.921286680864514e-10
c4_RT42_bnd_nmax,True,1.0831029415130615,1624.7456763712298,0.37032764273113083,2695.5490868972975,6.824554076049533e-09
c4_RT44HC_lhs_000,True,1.039372444152832,1620.4303559168368,0.3716775002479391,2689.770514668629,2.7838191254501437e-08
c4_RT44HC_lhs_001,False,0.0,,,,
c4_RT44HC_lhs_002,True,1.0738191604614258,1624.3835816273984,0.37079909763237384,2693.5308470716345,1.0024690644223618e-09
c4_RT44HC_lhs_003,True,1.0764946937561035,1624.9012045192158,0.3706634513443029,2694.1115319686764,1.0606792332696911e-08
c4_RT44HC_lhs_004,True,1.0498182773590088,1624.7966599679032,0.37067364945115056,2694.0678751409882,7.78146319270007e-09
c4_RT44HC_lhs_005,False,0.0,,,,
c4_RT44HC_lhs_006,True,1.054710865020752,1623.6395982978977,0.3707120994916384,2693.9032752973844,1.1605608466601003e-09
c4_RT44HC_lhs_007,False,0.0,,,,
c4_RT44HC_bnd_dmin_fmin,False,0.0,,,,
c4_RT44HC_bnd_dmin_fmax,False,0.0,,,,
c4_RT44HC_bnd_dmax_fmin,True,1.0928549766540527,1620.7182507893087,0.3708257703104738,2693.4166646523695,1.0919411404418323e-09
c4_RT44HC_bnd_dmax_fmax,True,1.1068377494812012,1621.400393731245,0.37123709765493396,2691.655823422838,9.347946577818195e-08
c4_RT44HC_bnd_nmin,True,1.090181589126587,1625.4213889977595,0.3700216205280764,2696.859129906953,5.921660287191781e-10
c4_RT44HC_bnd_nmax,True,1.1016337871551514,1624.6940556235616,0.3708270830895789,2693.411044808212,6.821970213919859e-09
c4_savE__OM42_lhs_000,True,1.0640251636505127,1625.1438642243613,0.37034980406401496,2695.4542169860956,5.516972334208858e-09
c4_savE__OM42_lhs_001,False,0.0,,,,
c4_savE__OM42_lhs_002,False,0.0,,,,
c4_savE__OM42_lhs_003,True,1.0658080577850342,1625.2614023287942,0.3700818847760112,2696.601146152993,4.2080213349151237e-10
c4_savE__OM42_lhs_004,True,1.0717003345489502,1624.1539216332662,0.37068751776928255,2694.0085065950357,1.8426134809624553e-08
c4_savE__OM42_lhs_005,False,0.0,,,,
c4_savE__OM42_lhs_006,True,1.0364327430725098,1621.2028678701183,0.3707687188369956,2693.660894918261,2.22037108132985e-08
c4_savE__OM42_lhs_007,True,1.0949721336364746,1623.3244937550544,0.37028312264634566,2695.739671845971,9.973979863525746e-09
c4_savE__OM42_bnd_dmin_fmin,False,0.0,,,,
c4_savE__OM42_bnd_dmin_fmax,False,0.0,,,,
c4_savE__OM42_bnd_dmax_fmin,True,1.0678620338439941,1619.2547773396336,0.36972826286773997,2698.114957583563,1.0922168889568522e-09
c4_savE__OM42_bnd_dmax_fmax,True,1.0860645771026611,1619.9736859938591,0.37014118500750715,2696.347289233571,9.352078571295939e-08
c4_savE__OM42_bnd_nmin,True,1.060391902923584,1625.4269133917935,0.37000826388698005,2696.916308027123,5.922158428961469e-10
c4_savE__OM42_bnd_nmax,True,1.0411157608032227,1624.6765022509433,0.3707751610864649,2693.633316449119,6.823549240776882e-09
