draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,mean_f_melt,min_f_melt,max_f_melt
102,3,RT42,True,1.0132367528964485,1.0067028163304623,-0.7860115651698367,1.1715409388144673,0.3523819098391441,-0.9048283698857178,uttarakhand,3,RT42,20.915171630114283,1621.1076108388154,0.36605905094421254,1245,2757.857636996517,2.9833756586568337e-10,1681.7580717832413,61.272141745239544,30.77267125899305,30.785712288134235,0.0049152270461352435,1.6891347380088313,72.44222395785904,72.38736155421559,2011,0.0,243,8784,0.30454254988480167,0.0,1.0
103,3,RT42,True,1.0963265158098177,0.9783784167705961,0.5095937738660935,0.8051686301181086,-0.37464288736387596,-1.2963643992266594,uttarakhand,3,RT42,20.52363560077334,1512.6209132342733,0.46255626961900187,1861,1628.518990221568,2.998839449325003e-10,1580.411623351034,68.3249350928293,34.60880047268156,34.62174994787678,5.0202898591014286e-05,1.6891347380088313,74.20138597113485,74.17520888584785,2335,0.0,263,8784,0.3942317137082224,0.0,1.0
104,3,RT42,True,1.0343270061713223,1.0262419811701002,0.8384304259063833,1.1867424439202243,-0.46175490554196974,0.35506488653452006,uttarakhand,3,RT42,22.17506488653452,1659.441283869544,0.37416620643787424,1221,2638.449031970184,3.066267149174998e-10,1716.3920812944089,57.52886354568982,31.968815259287755,31.980591016312093,0.006744620015405402,1.6891347380088313,72.94074360055166,72.68975005620837,787,0.0,245,8784,0.3453800353221918,0.0,1.0
105,3,RT42,True,1.0236125081166025,1.0320678906797665,0.950270277748234,1.0419191864048494,0.49197607240197316,-1.6631129767868615,uttarakhand,3,RT42,20.156887023213137,1681.2826019878016,0.41035352998054364,1572,2340.8248795613117,3.000136135860449e-10,1738.41593037896,57.71342639206523,33.609315427529005,33.62286708804746,0.0005931280091300734,1.6891347380088313,75.79719308389126,75.7423187968019,5513,0.0,267,8784,0.3433694988382153,0.0,1.0
106,3,RT42,True,0.9138122679866734,1.0144353078937656,-0.15160743189943127,0.8303084930610061,-0.11925561388896788,-0.6794252149149349,uttarakhand,3,RT42,21.140574785085064,1543.292483124998,0.46192540657329684,1979,1646.1473489846283,2.988905330163877e-10,1617.5302317338592,74.7452172576169,31.384076947541498,31.39655597208739,0.00015180676132294746,1.6891347380088313,75.78241849958916,75.73816403670584,3009,0.0,275,8784,0.4063648367071901,0.0,1.0
107,3,RT42,True,0.9150524689134667,1.0226055796599152,1.0695038814035969,0.864893708235324,0.17123588288795755,-0.220767585891966,uttarakhand,3,RT42,21.599232414108034,1583.0968290666542,0.4735050910266224,2134,1651.1481986223102,2.9632716591467785e-10,1654.8904081717678,72.27744664941815,33.789932982151164,33.801986970019264,0.00028225729157592216,1.6891347380088313,80.90978728546206,80.85815361861773,9777,0.0,304,8784,0.40909015491548884,0.0,1.0
108,3,RT42,True,1.0201341937017057,1.022067322989149,0.5314764547986148,0.9102604158220594,0.3467706518733288,0.6939938061666786,uttarakhand,3,RT42,22.513993806166678,1567.4499819856017,0.4610371452599481,2076,1721.6116593741117,2.949458196797036e-10,1642.575744168286,75.57443197549978,35.88258598900986,35.8939252037798,0.0007743456521465265,1.6891347380088313,78.98707090774764,78.93971802727545,8946,0.0,297,8784,0.405221732073232,0.0,1.0
109,3,RT42,True,1.0070639279654108,1.0093020480877168,-0.038682993673371836,0.8779065245067454,-0.0727245554384226,0.8506988452517379,uttarakhand,3,RT42,22.67069884525174,1521.9849052939821,0.4529643232602776,1983,1675.6816645201347,2.977545927455793e-10,1598.5808763179136,77.03163928074177,33.3654549644825,33.37662453893592,0.0006213321757890157,1.6891347380088313,74.76290017884203,74.7349733811244,2668,0.0,276,8784,0.41343836494108294,0.0,1.0
110,3,RT42,True,1.0447322261012628,0.9678946974845142,-0.2577651399867774,0.9072939237724434,0.03646172766998623,1.9729148039174698,uttarakhand,3,RT42,23.79291480391747,1443.8368557122737,0.44943266063684806,1941,1671.3839637271005,2.91964512289678e-10,1523.5534213912392,80.11967658789398,35.150208001529265,35.160472200622095,0.002111825472761464,1.6891347380088313,77.89553920826832,77.84749308180585,7217,0.0,287,8784,0.3968050273963638,0.0,1.0
111,3,RT42,True,0.9434932651857167,0.9814472517339834,-0.3906049755657056,0.8338783407648342,-0.00920986916741029,-0.6839941341927251,uttarakhand,3,RT42,21.136005865807274,1494.1349502496291,0.45073984124271294,1811,1687.8594617775711,2.982421897486003e-10,1566.4118645752894,72.7874374328452,31.06381621419033,31.07633321491369,0.00020672095002086273,1.6891347380088313,74.34526402222436,74.26490704855864,1979,0.0,268,8784,0.39077082164706667,0.0,1.0
112,3,RT42,True,1.0741495858634615,0.9559785008234902,-0.42775503446251173,1.0455213896946993,0.45663308431559324,1.7736500375689541,uttarakhand,3,RT42,23.593650037568956,1465.2772513656155,0.40177435200867495,1564,2108.654315436361,2.9366842269592417e-10,1537.4938541225667,72.69366646985047,33.3783220236297,33.38890755626147,0.005636508453026522,1.6891347380088313,73.06818509135098,73.02179241565692,3814,0.0,266,8784,0.353428873563988,0.0,1.0
113,3,RT42,True,0.9928081292959401,1.0228480413203784,-0.28778540669711633,0.8771735759036118,0.019895124150217547,0.031802038932768006,uttarakhand,3,RT42,21.851802038932767,1552.3850736920265,0.4636072621005971,2040,1690.9006453452525,2.9399420179243006e-10,1630.1062727892545,78.20345623931831,34.99534491942161,35.00727183438268,0.0006546260835114706,1.6891347380088313,79.1823983043104,79.12838982474767,9127,0.0,291,8784,0.3982140289080828,0.0,1.0
114,3,RT42,True,1.0702701560997703,1.0153740532100648,-0.015630186950143204,0.8508788359071979,0.11333202786483465,-1.4441637868948054,uttarakhand,3,RT42,20.375836213105195,1573.1155472677299,0.46419239635433485,1934,1724.3354524575363,2.9600781666873e-10,1644.5592185731052,71.99367994714288,36.25217875320524,36.265335486197344,0.0002444572807275691,1.6891347380088313,78.40019450461628,78.35545541601726,8486,0.0,283,8784,0.3802288873479443,0.0,1.0
115,3,RT42,True,1.0450028053467846,0.9918240692133647,-0.04732920736420671,0.859619795100196,-0.1805199669515617,1.1749884709490845,uttarakhand,3,RT42,22.994988470949085,1485.170393011923,0.45654776641559214,1995,1610.6872325568474,2.97055882314841e-10,1562.980086412168,78.22799782751117,34.12310007573484,34.13398507408269,0.0006265168150459299,1.6891347380088313,75.06745057183637,75.03393361844505,2504,0.0,276,8784,0.41654653358507027,0.0,1.0
116,3,RT42,True,1.0773543550977374,0.9885894508152261,-0.11619498693386718,0.8900066739994686,-0.3992571238444752,1.0351497551313473,uttarakhand,3,RT42,22.855149755131347,1490.5013301210406,0.4442894751945221,1867,1714.0693882458554,2.9734093902433745e-10,1565.8299647721788,75.76019069774338,34.233777706845224,34.244807434742526,0.0009148075240955891,1.6891347380088313,74.91480349840829,74.85268661686446,1918,0.0,270,8784,0.40412698513038126,0.0,1.0
117,3,RT42,True,1.0866444180895969,1.0004215653283972,-0.032470268777995165,0.9505450432600215,-0.23693706812163362,0.5450014020718421,uttarakhand,3,RT42,22.365001402071844,1539.7440646071127,0.4264876112833542,1715,1923.4195034701793,2.9968569120601006e-10,1610.1887480222574,70.91568208321473,33.948730338077056,33.96028211779783,0.0013734841342718698,1.6891347380088313,73.49805901692021,73.4858792854461,1494,0.0,265,8784,0.3864872567851339,0.0,1.0
118,3,RT42,True,0.9349072612733936,1.0218284301455027,-0.23478946760843106,0.8915403614999426,-0.11822283871266026,1.337231016359218,uttarakhand,3,RT42,23.15723101635922,1527.9013560599594,0.452805399972102,2040,1671.8957322816589,2.97215556937805e-10,1607.5033483350715,80.01873165624798,32.12189060001897,32.1326513291344,0.0009794760788039167,1.6891347380088313,76.04228693444145,75.99475273990637,2995,0.0,282,8784,0.42149133460868327,0.0,1.0
119,3,RT42,True,1.0443986837261467,1.0032724039773466,-0.24702663639280129,0.9862399641722233,0.17826667034314836,-1.3401801796517918,uttarakhand,3,RT42,20.479819820348208,1592.5678777065732,0.41499194093078595,1573,2174.5155274712724,2.9782210617675265e-10,1656.9131460702367,64.91440003504712,33.266285623005665,33.27957871667575,0.0009013546614499991,1.6891347380088313,77.39292614380415,77.34040872396373,5260,0.0,261,8784,0.34010334170958106,0.0,1.0
0,4,savE® OM42,True,1.082816998673075,1.0213666181468661,-1.0797505783619616,0.9709070469249752,0.27322739446337296,-0.7504837315686883,uttarakhand,4,savE® OM42,15.71951626843131,1652.2534753030823,0.3855320056665298,755,2611.09651439684,2.7518326317702656e-11,1728.6007770981655,77.1819003192341,8.908598010006004,8.916271312850578,0.0002942666863733969,0.45771585408829424,68.39752116866006,68.33093752152345,308,0.0,154,8784,0.17532128336496422,0.0,1.0
1,4,savE® OM42,True,0.9054425324783727,1.012219259620168,0.04043192954916314,0.9444206781266578,-0.12581464184795743,-0.9937031524241648,uttarakhand,4,savE® OM42,15.476296847575835,1650.8318768134084,0.38532341554269345,629,2558.7543492729837,2.8046956452805443e-11,1720.1229620636977,70.13437975782712,8.76846013096201,8.776191467477803,0.00023532461859069654,0.45771585408829424,70.32439677385518,70.0363087266058,508,0.0,170,8784,0.17835779753476724,0.0,1.0
2,4,savE® OM42,True,1.0786824223484581,0.9819666576112578,-0.4991352460523105,1.1767844864056345,0.01585668566993348,1.602087132716095,uttarakhand,4,savE® OM42,18.072087132716092,1605.7457999625135,0.333476621327904,468,3197.2891543442397,2.749760535197614e-11,1677.5042650229632,72.52489460591528,7.664757603464774,7.671724751536038,0.0033023268807019814,0.45771585408829424,64.26846323334017,64.19470499799101,0,0.0,114,8784,0.12769987495692342,0.0,1.0
3,4,savE® OM42,True,1.0718201117141288,0.9944198470894521,-0.9743220069934446,1.0374510792555742,0.25044560719219977,-0.5912986078728135,uttarakhand,4,savE® OM42,15.878701392127185,1630.5427807050687,0.3590265181837947,560,2896.8919970276283,2.764441977738557e-11,1701.627146701099,71.92007718515015,8.016193550204125,8.0238461501456,0.000567066127453765,0.45771585408829424,66.17637834655577,66.11780863707483,69,0.0,125,8784,0.13875397256308744,0.0,1.0
4,4,savE® OM42,True,0.9432536807868216,1.015348521119009,-0.4380770430316089,1.070970975325955,-0.1525655944470864,-0.6567761561376555,uttarakhand,4,savE® OM42,15.813223843862342,1672.7359333916672,0.3499501268626345,444,3038.6563733955777,2.8151543317729444e-11,1738.9745285392523,67.08619492330679,8.476942980300171,8.484616093797905,0.0010428953477118839,0.45771585408829424,69.62750208637317,69.23619655587078,263,0.0,143,8784,0.13801663653121674,0.0,1.0
5,4,savE® OM42,True,0.9519296060838568,1.018481198745469,-1.055546626113035,1.1715059896570237,0.1341932137963423,0.8054000554640988,uttarakhand,4,savE® OM42,17.275400055464097,1668.9588130386696,0.33931950722407656,524,3233.7720781387534,2.754425207576842e-11,1742.548435819297,74.38983457071447,7.587984550958473,7.595217971251958,0.0025519876261775355,0.45771585408829424,66.20983036582567,66.14379268549355,67,0.0,125,8784,0.1372414319760873,0.0,1.0
6,4,savE® OM42,True,0.9566752936964158,0.9805352022510782,-0.2120041589733908,0.8554240091839149,-0.2733061579654087,1.9342447922593857,uttarakhand,4,savE® OM42,18.404244792259384,1507.2314881581203,0.41820189810560304,968,2007.6201189882818,2.7542582614074136e-11,1592.7540136613036,86.1995193012561,9.414022866234918,9.420747317497112,0.0004202540980990923,0.45771585408829424,71.25404999943953,71.24315480390622,827,0.0,198,8784,0.23949603668548147,0.0,1.0
7,4,savE® OM42,True,1.0133196294293874,1.0387633207824873,0.6703772154300263,0.8193242665300504,-0.34816957748308475,0.8610189958688497,uttarakhand,4,savE® OM42,17.33101899586885,1616.1131655334198,0.4462729305880968,1269,1892.2835957333025,2.7748122809647294e-11,1700.810065043007,85.41759160924259,10.642920279396094,10.649935148134244,0.00010187189324010893,0.45771585408829424,73.76079758074769,73.51550157568255,1643,0.0,219,8784,0.28010367035070793,0.0,1.0
8,4,savE® OM42,True,0.9635821801925367,0.9959319238341571,-1.0684278953108348,0.8721917821416202,-0.029267706205556077,1.3639814552180125,uttarakhand,4,savE® OM42,17.833981455218012,1525.328068052999,0.40925037538731424,859,2115.98125507876,2.7550242497139043e-11,1612.1111538219616,87.4959493805253,9.293274600569259,9.300205692353689,0.0004869295527490352,0.45771585408829424,72.06174806445821,71.68979654149297,733,0.0,187,8784,0.22354457041356154,0.0,1.0
9,4,savE® OM42,True,1.000667941447758,1.0168012724780315,0.40414572838893653,0.8725580474683523,0.3944606053137961,-1.921432738468705,uttarakhand,4,savE® OM42,14.548567261531293,1674.5993232193737,0.4186142888684983,955,2296.103903761062,2.768448685803216e-11,1745.3941128609788,71.67144875558448,9.262484236621983,9.270436536759718,2.148714011172512e-05,0.45771585408829424,72.67275537859341,72.60309669452599,500,0.0,177,8784,0.2067041889743557,0.0,1.0
10,4,savE® OM42,True,1.0045808351216632,1.001460897109383,-0.4258735471235491,0.9724178111531655,-0.03313949674181493,0.8783234179638795,uttarakhand,4,savE® OM42,17.34832341796388,1589.983036992131,0.3801134961370831,655,2512.8677659933496,2.7809009059650132e-11,1666.6664345117347,77.43585486853189,9.113038052902356,9.12017099301389,0.0008188019253510778,0.45771585408829424,71.1695061908778,70.86890781621813,606,0.0,170,8784,0.18580684232493905,0.0,1.0
11,4,savE® OM42,True,1.0230293539809314,0.9904256229016721,-0.14038036704168913,1.0918864732288325,-0.2128215074381088,0.7144318293376632,uttarakhand,4,savE® OM42,17.18443182933766,1617.8607106240113,0.3457933731062627,439,2992.756731155207,2.7974776785463822e-11,1686.0290095842984,68.95798931494107,8.606861036592994,8.614081835953993,0.002145231721288311,0.45771585408829424,69.6892142393209,69.25686118595364,221,0.0,139,8784,0.14051389969239336,0.0,1.0
12,4,savE® OM42,True,0.9452628459623528,1.0005020090524765,-0.17106375339620622,1.0289208341655325,-0.07535850381259535,-0.6330497998358324,uttarakhand,4,savE® OM42,15.836950200164166,1645.2608984764672,0.35846260653592943,468,2879.1191211564487,2.808761275522669e-11,1711.4739066477255,67.05119275904462,8.49377565095008,8.501427513396903,0.0007177457503622382,0.45771585408829424,68.03412487480443,67.71457216207574,189,0.0,148,8784,0.146316886706258,0.0,1.0
13,4,savE® OM42,True,0.9446786214939511,0.9969125426461842,0.04515889002111084,0.9994568940449787,-0.09335665037262042,0.8231183721412849,uttarakhand,4,savE® OM42,17.293118372141283,1604.116811605564,0.37329365293318084,600,2615.57009735947,2.7880304894330604e-11,1676.868614178623,73.50845160823697,8.783201197500425,8.790355556770308,0.0008523297659171104,0.45771585408829424,71.07677355366857,70.64815078680837,489,0.0,167,8784,0.17653428772236449,0.0,1.0
14,4,savE® OM42,True,0.9110376912460718,0.9615032537020368,0.0190103842730332,1.0091456105512595,0.4417762654216292,1.7047632357808413,uttarakhand,4,savE® OM42,18.17476323578084,1543.1243892216326,0.3733673482826726,698,2569.4345695918264,2.7416685561649926e-11,1618.689345690171,76.27450470134237,7.82086992084894,7.827747893623786,0.0008353629110292338,0.45771585408829424,67.3160365262576,67.25546645903681,151,0.0,157,8784,0.17629721486627728,0.0,1.0
15,4,savE® OM42,True,1.0286189086171866,1.0038689806587286,0.10656083733576585,0.9081413549367925,0.42095212222489176,0.9375394080096293,uttarakhand,4,savE® OM42,17.40753940800963,1597.156454417909,0.4157889707147172,1065,2207.696744337855,2.7396455614068187e-11,1677.8745836700805,81.44975315949588,9.527722347295963,9.534790869064183,0.00021672175590047547,0.45771585408829424,71.05157660855771,70.98705468228124,726,0.0,185,8784,0.2272365895932569,0.0,1.0
16,4,savE® OM42,True,1.0687805102852284,0.9981002806554141,0.3474108728773503,0.8611275391676529,0.4662178452351986,-0.3697513558901946,uttarakhand,4,savE® OM42,16.100248644109804,1606.9593275555346,0.424527915573888,1064,2144.802542424724,2.7531092789477175e-11,1683.5923544457964,77.4253097323446,9.776192787071604,9.783639001309375,5.5601124398332054e-05,0.45771585408829424,70.70029283342646,70.64951796448103,526,0.0,186,8784,0.22251989052919804,0.0,1.0
17,4,savE® OM42,True,1.0010511949042749,1.005331407509448,-0.45534424345121305,0.8965713067614841,0.41045158240720625,1.7122904039182028,uttarakhand,4,savE® OM42,18.182290403918202,1562.2271350185351,0.4209926376519383,1149,2108.807312758578,2.7196414821720896e-11,1649.1407516118106,87.60532809377884,9.501671731055936,9.508490845748478,0.0003366309124791964,0.45771585408829424,70.28973971301542,70.22555389221922,521,0.0,200,8784,0.241059110213421,0.0,1.0
18,4,savE® OM42,True,1.0862304678900536,1.0098878124249522,-1.0598277502076903,0.8279559535105616,0.36425279934947885,1.2920617014851232,uttarakhand,4,savE® OM42,17.762061701485123,1543.5797716965958,0.44230778962827644,1300,1900.5011419885514,2.704940398905328e-11,1636.0624781421216,93.18521177107397,10.365269176954111,10.372167835490966,0.00017980040839317383,0.45771585408829424,72.20023641339138,72.13917002394892,1070,0.0,210,8784,0.2576010554495397,0.0,1.0
19,4,savE® OM42,True,1.0871658696272102,0.9941579170498982,0.40845307566534883,1.1657012434603715,0.45066953521809205,1.8498372179978682,uttarakhand,4,savE® OM42,18.31983721799787,1640.112096296492,0.34585794474984544,566,3084.223192865792,2.7587658079802418e-11,1710.5171549756321,71.13862664382712,8.288041026831877,8.29491081805401,0.0022756194769055714,0.45771585408829424,65.36560802754282,65.28980003856509,24,0.0,137,8784,0.14973997557473415,0.0,1.0
20,4,savE® OM42,True,0.9974820360335499,0.9897480889899114,-0.16697037585741628,0.9982931376509316,-0.3596010993387134,-1.8058132184442441,uttarakhand,4,savE® OM42,14.664186781555754,1647.6735025497378,0.3590028672575042,425,2886.877306587007,2.8200939743134813e-11,1709.6626263366168,62.88462725485818,8.44410968383056,8.452142183517854,0.000334078690997455,0.45771585408829424,68.60005856354144,68.20401700676206,144,0.0,130,8784,0.13377319992924916,0.0,1.0
21,4,savE® OM42,True,0.9051313473349891,1.001191954666688,0.2681729520495462,0.92210610047363,-0.05184766153820264,0.1207744030879434,uttarakhand,4,savE® OM42,16.59077440308794,1606.957392246701,0.39519927008613975,739,2378.804077892842,2.7910944426589953e-11,1680.4092755507072,74.23297635958963,8.899707489539617,8.907061492065072,0.0003081196943646638,0.45771585408829424,71.30470038433353,70.89941598648028,619,0.0,183,8784,0.1993321936179724,0.0,1.0
22,4,savE® OM42,True,1.0093572058311433,1.0263221685452,0.6369006805345496,0.8321539483423981,-0.41210642961614685,0.8893159215941218,uttarakhand,4,savE® OM42,17.35931592159412,1601.575861115863,0.43794372504854895,1187,1949.1344356293332,2.776354077940602e-11,1684.4960598071707,83.64334837117852,10.386458619542458,10.393487456878761,0.0001065278399838385,0.45771585408829424,74.10375406697572,74.05570509688769,1424,0.0,214,8784,0.2673415465101185,0.0,1.0
23,4,savE® OM42,True,0.937905562301609,1.032627826474891,0.10223597286064921,1.1949264117852043,0.03974208883127939,1.6836280976159497,uttarakhand,4,savE® OM42,18.15362809761595,1699.9773654955738,0.3474622217058725,607,3170.3400450575336,2.7618788630206945e-11,1772.3545023935183,73.13062666038661,8.002664333261677,8.009601615342735,0.002679041437454983,0.45771585408829424,66.10343337860957,66.02497354163843,59,0.0,145,8784,0.1593020606579503,0.0,1.0
24,4,savE® OM42,True,1.0079528204029193,0.9759683727445252,0.1990813733380039,1.1961278517830587,-0.18101719511115455,-0.2633948283774479,uttarakhand,4,savE® OM42,16.206605171622552,1648.5330618460855,0.3147097823416849,296,3536.5762107776877,2.8313382898381687e-11,1705.6224334537794,57.955729762970684,7.844095022884365,7.8516552769286365,0.0032762151250938865,0.45771585408829424,67.15661636087594,66.7389664561799,45,0.0,107,8784,0.09251301852179492,0.0,1.0
25,4,savE® OM42,True,0.9766466338767837,1.0100177708973592,0.1872801554142749,0.8383139596936685,0.1588859291596687,-1.936551856357926,uttarakhand,4,savE® OM42,14.533448143642072,1646.612860611281,0.42767526159373226,1024,2172.537328858408,2.762232396085208e-11,1719.9657862290894,74.22681338306906,9.30003943909804,9.307975837635555,1.3629592897076493e-05,0.45771585408829424,72.02059778288435,71.97265001506783,689,0.0,181,8784,0.21532517518838498,0.0,1.0
26,4,savE® OM42,True,1.0452442359563359,0.9973546767949727,-0.23729172572984428,0.9017248229356889,-0.09325816938985898,0.32414272825970647,uttarakhand,4,savE® OM42,16.794142728259704,1578.927587030146,0.39931378433391795,768,2296.336090310263,2.779349288626234e-11,1656.2313685760787,78.07328653220522,9.508603953522496,9.515886403146022,0.00033519759426038615,0.45771585408829424,70.19352430890082,70.00225216361122,684,0.0,177,8784,0.2037712573697619,0.0,1.0
27,4,savE® OM42,True,1.005062008093734,1.0074017258772179,0.4397057547567661,0.9230138314316684,-0.0680193164906816,-0.786361778155424,uttarakhand,4,savE® OM42,15.683638221844575,1641.7044247676781,0.39362759108221135,696,2452.155133138796,2.8056973222967156e-11,1711.1455695639393,70.26846928142456,9.30641101715137,9.31405294948871,0.00018069811306330058,0.45771585408829424,71.4090237538312,71.11333863770307,552,0.0,173,8784,0.19033711225777566,0.0,1.0
28,4,savE® OM42,True,0.9016090453801789,1.0349042223208307,0.7543506349431057,0.8779314607352136,-0.017966448432966242,-0.8373567078923312,uttarakhand,4,savE® OM42,15.632643292107668,1673.1221811787045,0.4170117319504332,925,2245.7717858770384,2.7999327692722617e-11,1746.101653008394,73.80237420163282,9.466464047997958,9.474090057324945,7.766382380083327e-05,0.45771585408829424,71.814210501625,71.56640552628156,1093,0.0,196,8784,0.2270319879544888,0.0,1.0
29,4,savE® OM42,True,0.9295340921302979,0.9687791337760077,0.06258538585980872,1.1367460117066788,-0.2209912669466375,-1.6556520532449501,uttarakhand,4,savE® OM42,14.81434794675505,1654.3227678220203,0.3198145921579578,270,3473.4049340874744,2.8379081126207156e-11,1707.8733559368136,54.459271969160916,7.474533583525898,7.482553687153869,0.0012285818799601597,0.45771585408829424,67.00522752032089,66.56630417244052,38,0.0,103,8784,0.08586565346822676,0.0,1.0
30,4,savE® OM42,True,0.9449308309873427,1.0140534366036194,0.17059629416599567,0.9140143714998381,0.45728340626729247,-0.3137048910496478,uttarakhand,4,savE® OM42,16.156295108950353,1641.2477802642654,0.40997099813597104,994,2330.2544520365027,2.758805089431835e-11,1716.840504620404,76.39037061824834,8.916532827050451,8.924004904065116,0.00011290826716537665,0.45771585408829424,69.93327465142019,69.87140817720514,483,0.0,177,8784,0.2118556572564907,0.0,1.0
31,4,savE® OM42,True,0.933625637127445,0.9898989607498005,0.4530049203343251,1.028079086373186,0.39295304539762643,1.6079171557370437,uttarakhand,4,savE® OM42,18.077917155737044,1603.9530224980538,0.37921901004988257,764,2601.089030001332,2.7500649664476004e-11,1678.5970800026623,75.35769624929347,8.26527389593745,8.272183600952536,0.0007345057722132442,0.45771585408829424,67.34014604881746,67.27771810516273,176,0.0,165,8784,0.1900369124175736,0.0,1.0
32,4,savE® OM42,True,1.03376162205162,1.007231605450831,-0.32801576233680635,0.9818260555076588,0.22127270804889365,1.1137907647857563,uttarakhand,4,savE® OM42,17.583790764785753,1609.6590717394056,0.3916160207236947,848,2472.1431356594226,2.7426505924553462e-11,1689.0509030816352,80.12653598059177,8.92993101427746,8.936985885411362,0.0005316434413440239,0.45771585408829424,69.21380958385666,69.14739215303868,332,0.0,169,8784,0.19921646824856823,0.0,1.0
33,4,savE® OM42,True,0.9492366881360323,0.9843779986518489,-0.47562348195615234,0.9946779237995612,0.4785983264908512,1.2713701137665678,uttarakhand,4,savE® OM42,17.741370113766568,1573.728127226026,0.3807598771544427,747,2536.801865571464,2.7392920283423072e-11,1652.0976603936626,79.10107447987036,8.16882449983725,8.17584458786106,0.0007035735772172602,0.45771585408829424,67.98172114131435,67.9170321314374,176,0.0,160,8784,0.1839987749690267,0.0,1.0
34,4,savE® OM42,True,1.0449173088153159,1.0136156961568594,0.4056577798022515,0.9284279006641643,0.26362499583036536,1.907492255548589,uttarakhand,4,savE® OM42,18.37749225554859,1602.3744661715775,0.41921084776934603,1176,2177.0181525425496,2.7347844817695042e-11,1685.506697240346,83.81269021419808,9.894052625667848,9.9008061568477,0.00031676232480520015,0.45771585408829424,72.04062368149314,71.97340504631492,762,0.0,201,8784,0.2450096862988052,0.0,1.0
35,4,savE® OM42,True,1.034507193748636,0.968201201612859,0.005828583725588213,1.0202377308168473,-0.10514130229415708,-0.052884765262319,uttarakhand,4,savE® OM42,16.41711523473768,1585.1094656132777,0.3550157469515769,429,2821.418794552959,2.8031047464901734e-11,1651.0857628853687,66.78345039825251,8.51151181649901,8.518971125415854,0.0008245027291269674,0.45771585408829424,68.12099217329673,67.78799538688149,103,0.0,132,8784,0.1396997668892516,0.0,1.0
36,4,savE® OM42,True,1.0630258496802696,1.0070981626848357,-0.2835516643721578,1.1687339304774034,-0.05266835850952922,0.6132466011992084,uttarakhand,4,savE® OM42,17.083246601199207,1659.4693713727524,0.33088085409836887,406,3286.511578204316,2.8038903755224683e-11,1725.6745898328966,67.03462732757126,8.67782121087203,8.685090392043842,0.003925892393642695,0.45771585408829424,68.97380798154693,68.54525304077536,169,0.0,131,8784,0.12382483239219266,0.0,1.0
37,4,savE® OM42,True,0.9923176419131681,0.9840621914584422,-0.13289434891622462,0.8276676216842178,-0.10661941120655938,-1.0703976451420192,uttarakhand,4,savE® OM42,15.39960235485798,1564.3571607151375,0.41430993220681267,783,2141.430473194015,2.789464262416992e-11,1639.0125042660763,75.48771019215249,9.239418248296936,9.24710161041935,7.032821504537046e-05,0.45771585408829424,72.70366723346788,72.63939499131355,584,0.0,173,8784,0.20509306193890248,0.0,1.0
38,4,savE® OM42,True,1.0466140860354363,0.9779352628483622,-0.20063906056201622,1.067949766074813,-0.3681966953601802,-1.6259995079967253,uttarakhand,4,savE® OM42,14.844000492003273,1643.4785543577677,0.3376326736875418,324,3175.0329680772406,2.8269093061686228e-11,1701.9888677039173,59.40563292411593,8.161526895524629,8.169516704912713,0.0007461562953015065,0.45771585408829424,66.60288938392394,66.1722749957128,71,0.0,111,8784,0.10787645292449305,0.0,1.0
39,4,savE® OM42,True,0.9124546072759471,0.9836823676209462,-0.34189348827855537,1.0346677092451495,-0.4760058949283339,-0.623259719990807,uttarakhand,4,savE® OM42,15.846740280009191,1618.8367216327513,0.35165215554389384,412,2925.0964507720682,2.8107253481034026e-11,1684.3443965009787,66.34837444914483,8.097584474637925,8.105238847455933,0.0008536231894847592,0.45771585408829424,67.85272898367131,67.62643491534888,158,0.0,137,8784,0.13530109982826724,0.0,1.0
40,4,savE® OM42,True,1.054940744895449,0.976500630009925,-0.06938343973196359,1.0107569413813577,0.41602558391730204,1.9015256015153383,uttarakhand,4,savE® OM42,18.371525601515337,1558.4991709219557,0.3782349904507817,743,2537.758658005241,2.7425720295521212e-11,1636.2591061809621,78.45972025295833,8.590197769859147,8.597011943045556,0.000885776228439459,0.45771585408829424,67.1566878921267,67.0911664833618,131,0.0,157,8784,0.1825783917156613,0.0,1.0
41,4,savE® OM42,True,1.0524991613320527,1.0215976827762525,0.6370044088820697,1.1655057391782808,0.2655756144937125,1.7221047795406745,uttarakhand,4,savE® OM42,18.192104779540674,1690.2839644813591,0.3543974941943957,667,3055.72043988703,2.7665631761257295e-11,1760.9932806930174,71.44230395957429,8.573079193969548,8.579982188770238,0.0018658709393453634,0.45771585408829424,67.1349589599887,67.06577399294501,85,0.0,146,8784,0.16607109948815904,0.0,1.0
