regime_id,pcm_id,capsule_diameter_m,n_capsule,flow_rate_kg_s,valid,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,pred_useful_energy_kWh,pred_solar_fraction,pred_unmet_energy_kWh,pred_pump_energy_kWh,pred_pcm_mass_kg,predicted_feasible_proba,sim_mains_temp_C,sim_useful_energy_kWh,sim_solar_fraction,sim_delivery_temp_hours,sim_unmet_energy_kWh,sim_pump_energy_kWh,sim_residual_pct_of_collector,sim_pcm_mass_kg,sim_max_water_temp_C,sim_max_pcm_temp_C,sim_n_safety_violations,sim_mean_f_melt,surrogate_vs_sim_error_pct,large_surrogate_error,meets_temperature_safety,constraint_margin_C
1,n-Octacosane (C28),0.04698397360072,9,0.012405240617595278,True,0.02349198680036,0.009775080865994339,0.9902249191340057,4.977606052355813e-07,1.0291400129845405e-11,11.34223458848977,1625.4923605081326,0.37342242319790336,2640.0689495346837,2.86919850051598e-09,0.4879582976337933,0.9866666666666667,17.0,1625.6603828632888,0.3736003874720346,766,2639.152485099337,4.063044771262174e-11,0.00196273848661416,0.4447661794027425,70.33518444156951,68.30584363944409,39,0.0035387330325127755,0.010335636946519839,False,False,-3.3058436394440918
1,n-Octacosane (C28),0.043053098459273076,12,0.025273958229800914,True,0.021526549229636538,0.010028202638456716,0.9899717973615433,2.0667824617215557e-06,8.705962267939285e-11,21.174899849121243,1625.4912285798277,0.3734360900667109,2639.882586753809,2.86919850051598e-09,0.44061633193780153,0.9866666666666667,17.0,1626.0633985644845,0.3736491493102121,766,2638.947041283871,3.4371380866099565e-10,0.0019984289897632197,0.4562832200497806,70.28271480860633,68.92941535136264,161,0.004105830777748538,0.03518743396855621,False,False,-3.9294153513626355
1,NONE_plain_tank,0.07654064791731977,9,0.03301125624637485,True,0.03827032395865988,0.04226175519940583,0.9577382448005942,1.6449697067388e-05,9.050419417779769e-10,49.16973584592233,1625.2313488546858,0.3737108983082894,2638.6728862509176,2.9699398359729385e-09,0.10936639985901539,0.9966666666666667,17.0,1625.3182942419662,0.3738199444636814,767,2638.2274456061177,3.572954745814881e-09,0.0018197998428944805,0.0,70.19556042907364,70.19556042907364,0,0.0,0.005349437558685488,False,True,4.8044395709263625
1,NONE_plain_tank,0.07533274653403492,9,0.029314681999074887,True,0.03766637326701746,0.040292343896697794,0.9597076561033022,1.2375533057849691e-05,6.046413602665043e-10,42.974682630594295,1625.1237806305812,0.37372137771891634,2638.5746315446963,2.896115114747097e-09,0.14278391911433191,0.99,17.0,1625.3182942419662,0.3738199444636814,767,2638.2274456061177,2.38702331677382e-09,0.0018197998428944805,0.0,70.19556042907364,70.19556042907364,0,0.0,0.011967724234329782,False,True,4.8044395709263625
1,NONE_plain_tank,0.05009136370820226,9,0.029293810256430873,True,0.02504568185410113,0.011845671730157829,0.9881543282698422,3.2518494059655484e-06,1.5876509913473705e-10,28.55501605147149,1625.11215824927,0.37362992273322876,2639.045388798096,2.8691985005159803e-09,0.48971183987912126,0.9966666666666667,17.0,1625.3182942419662,0.3738199444636814,767,2638.2274456061177,6.267781505337204e-10,0.0018197998428944805,0.0,70.19556042907364,70.19556042907364,0,0.0,0.012682807633839976,False,True,4.8044395709263625
1,NONE_plain_tank,0.07442607292128745,10,0.04555820829289217,True,0.03721303646064372,0.04317217515168625,0.9568278248483137,3.160484054892125e-05,2.3997665146523316e-09,65.98351227812411,1625.103124747938,0.37364194183045807,2638.9076286699215,1.0894610072522796e-08,0.09768209480821222,0.9933333333333333,17.0,1625.3182942419662,0.3738199444636814,767,2638.2274456061177,9.47387823875379e-09,0.0018197998428944805,0.0,70.19556042907364,70.19556042907364,0,0.0,0.013238606541902776,False,True,4.8044395709263625
1,NONE_plain_tank,0.07517219933691274,9,0.02713387837554123,True,0.03758609966845637,0.04003528252109421,0.9599647174789058,1.0586812504845763e-05,4.787688048185732e-10,39.692899073555196,1625.094171477485,0.3737088105935492,2638.590017233187,2.896115114747097e-09,0.15351939401875034,0.9933333333333333,17.0,1625.3182942419662,0.3738199444636814,767,2638.2274456061177,1.89009944662222e-09,0.0018197998428944805,0.0,70.19556042907364,70.19556042907364,0,0.0,0.013789469132003882,False,True,4.8044395709263625
2,PureTemp 58,0.04040983396757959,8,0.02833090652061193,True,0.020204916983789796,0.00552814980299232,0.9944718501970077,1.3919462858197952e-06,6.572516684212266e-11,22.278770839429644,1527.44847315405,0.28047692696363263,3913.396431237931,2.8691985005159803e-09,0.42475725409538023,0.9933333333333333,7.4,1527.4834293636802,0.2804951324370737,76,3913.2932951410003,2.5671702458770067e-10,0.002587859983978595,0.24600266623315822,57.988350935566416,57.0363454286825,0,3.919327531545609e-07,0.002288483721546554,False,True,7.963654571317498
2,PureTemp 58,0.042556792991190515,11,0.01886419260011321,True,0.021278396495595257,0.008878262501735316,0.9911217374982647,1.0245231294602288e-06,3.221133606234746e-11,15.622509730005152,1527.3785821764823,0.2804531512109399,3913.5095139377736,2.8691985005159803e-09,0.4092873192064323,0.9966666666666667,7.4,1527.208540336647,0.2804381585688476,78,3913.603168592285,1.2581479438137552e-10,0.002625198693575848,0.3950826813272216,58.03910103615387,57.033206227079454,0,2.7973617484728603e-07,0.011134159831095393,False,True,7.966793772920546
2,PureTemp 58,0.04262746526777292,10,0.017928271054120978,True,0.02131373263388646,0.008111424788190642,0.9918885752118094,8.418274685200567e-07,2.5154185060720118e-11,14.87207640589387,1527.3649983060463,0.2804552549799204,3913.498089768989,2.8691985005159803e-09,0.4116996687168863,0.9966666666666667,7.4,1527.2706354167442,0.2804510682971233,78,3913.53295426104,9.82501506651555e-11,0.002616405430854412,0.3609584030744836,58.027543369986326,57.03196922260297,0,2.5220500452129143e-07,0.006178530976364788,False,True,7.968030777397033
