case_id,regime_id,pcm_id,arrangement,sampling_method,seed,capsule_diameter_m,n_capsule,flow_rate_kg_s,simulator_version,runtime_s,valid,reason,geom_pcm_thickness_m,geom_pcm_volume_fraction,geom_void_fraction,geom_pressure_drop_pa,geom_pump_power_w,geom_reynolds_number_particle,geom_hydraulic_diameter_m,geom_below_min_pcm_fraction,state,cluster_id,pcm_name,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,split
c1_n_Pentacosane__C25__single-layer_lhs_000,1,n-Pentacosane (C25),single-layer,lhs,20262329,0.06441447675108149,25,0.04209818656547905,sim_v2_tamilnadu,4.164708614349365,True,,0.032207238375540743,0.06997116043964012,0.5432384183335977,0.005177604208556416,3.632795798900292e-07,52.77042123466287,0.05107320736912101,True,tamilnadu,1.0,n-Pentacosane (C25),23.969,1619.937235456758,0.5070862095750213,,1323.5183149168076,1.4328200730339666e-06,1693.2707797142778,73.69096895030619,34.46407075731373,34.50219803911067,6.4846258820061e-07,2.802344975607587,64.24024677156918,63.39609425660246,0.0,0.0,41.0,8784.0,train
c1_n_Pentacosane__C25__single-layer_lhs_001,1,n-Pentacosane (C25),single-layer,lhs,20262329,0.044315532183874615,18,0.03395611969504203,sim_v2_tamilnadu,6.409124851226807,True,,0.022157766091937307,0.01640472786611154,0.5698149217695787,0.001818646933748556,1.0292365494231192e-07,29.283144736546287,0.03913300388196503,True,tamilnadu,1.0,n-Pentacosane (C25),23.969,1624.46158613138,0.5095547450338422,,1316.890072911336,4.058694267989564e-07,1697.6087514581397,73.49082749992311,9.432587141627332,9.441509493454664,7.459366738369274e-08,0.6570093510377673,65.15975009094561,65.11529154726894,6.0,0.0,68.0,8784.0,train
c1_n_Pentacosane__C25__single-layer_lhs_002,1,n-Pentacosane (C25),single-layer,lhs,20262329,0.0215617506665099,36,0.015834097145443423,sim_v2_tamilnadu,1.3828277587890625e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Pentacosane__C25__single-layer_lhs_003,1,n-Pentacosane (C25),single-layer,lhs,20262329,0.0770024236401476,12,0.025902599288992446,sim_v2_tamilnadu,5.911604881286621,True,,0.0385012118200738,0.05737504620017939,0.5331231128038062,0.0012268066190133746,5.296246709564511e-08,38.81427075411247,0.05861898202044552,True,tamilnadu,1.0,n-Pentacosane (C25),23.969,1619.593237365829,0.507137520181083,,1323.380541277296,2.088714651985577e-07,1692.9144256068855,73.67364383684945,25.318199148942742,25.34940179295145,1.5626111672149551e-07,2.297870600317185,64.75421403631498,60.98515253114893,0.0,0.0,29.0,8784.0,train
c1_n_Pentacosane__C25__single-layer_bnd_dmin_fmin,1,n-Pentacosane (C25),single-layer,boundary,0,0.02,22,0.01,sim_v2_tamilnadu,2.09808349609375e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c1_n_Pentacosane__C25__single-layer_bnd_dmin_fmax,1,n-Pentacosane (C25),single-layer,boundary,0,0.02,22,0.05,sim_v2_tamilnadu,5.9604644775390625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Pentacosane__C25__single-layer_bnd_dmax_fmin,1,n-Pentacosane (C25),single-layer,boundary,0,0.08,22,0.01,sim_v2_tamilnadu,3.924619674682617,True,,0.04,0.11795633216678478,0.5311495834876816,0.0006539006374645021,1.0898343957741703e-08,15.568030585685188,0.060420075973773614,False,tamilnadu,1.0,n-Pentacosane (C25),23.969,1614.0439154528742,0.5034782772439906,,1333.2059410531801,4.2994723742787084e-08,1687.5367334368955,73.86102969733076,50.04645100368209,50.110758129156224,1.1727744331376826e-06,4.7241511032797305,65.14013974978707,59.92696119600646,0.0,0.0,18.0,8784.0,holdout
c1_n_Pentacosane__C25__single-layer_bnd_dmax_fmax,1,n-Pentacosane (C25),single-layer,boundary,0,0.08,22,0.05,sim_v2_tamilnadu,3.4249966144561768,True,,0.04,0.11795633216678478,0.5311495834876816,0.006921160236182528,5.767633530152108e-07,77.84015292842594,0.060420075973773614,False,tamilnadu,1.0,n-Pentacosane (C25),23.969,1614.4284686324181,0.5038976949511345,,1332.0797663999476,2.2751311625952573e-06,1687.9424050643363,73.88231253914701,52.37760569955902,52.441932350334945,1.2487569968842404e-06,4.7241511032797305,64.92535615645552,60.50129553930964,0.0,0.0,25.0,8784.0,train
c1_n_Pentacosane__C25__staggered_lhs_000,1,n-Pentacosane (C25),staggered,lhs,20262330,0.07751917225779577,12,0.015544070137163666,sim_v2_tamilnadu,3.347156286239624,True,,0.038759586128897884,0.05853791425372609,0.46049252568399857,0.0011589739808693345,3.00252880763012e-08,23.44863481599491,0.04411060225771381,True,tamilnadu,1.0,n-Pentacosane (C25),23.969,1619.420626300905,0.5069880915708285,,1323.7817706733613,1.1841306388667584e-07,1692.7388105609289,73.67091841686009,25.37027809967296,25.402111943034406,1.6174677787712814e-07,2.34444346586173,64.84567107411492,60.864482342823536,0.0,0.0,29.0,8784.0,holdout
c1_n_Pentacosane__C25__staggered_lhs_001,1,n-Pentacosane (C25),staggered,lhs,20262330,0.03914572288428144,24,0.04475360464291142,sim_v2_tamilnadu,1.52587890625e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c1_n_Pentacosane__C25__staggered_lhs_002,1,n-Pentacosane (C25),staggered,lhs,20262330,0.02814122251303901,18,0.0273251690571955,sim_v2_tamilnadu,4.0531158447265625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Pentacosane__C25__staggered_lhs_003,1,n-Pentacosane (C25),staggered,lhs,20262330,0.05335984229214334,33,0.03403748270638396,sim_v2_tamilnadu,3.2726759910583496,True,,0.02667992114607167,0.05250324786886487,0.4868996687186288,0.006866432467509264,3.8952679394566653e-07,35.34399688017642,0.03375673716683636,True,tamilnadu,1.0,n-Pentacosane (C25),23.969,1621.4370461250282,0.5080518066738973,,1320.9255989692763,1.5360772715466971e-06,1694.7427708872456,73.65858500666542,28.021574945864476,28.050167656982264,3.6449215515683105e-07,2.1027550771480383,64.43097317414045,64.34696860171279,0.0,0.0,55.0,8784.0,train
c1_n_Pentacosane__C25__staggered_bnd_dmin_fmin,1,n-Pentacosane (C25),staggered,boundary,0,0.02,22,0.01,sim_v2_tamilnadu,1.4543533325195312e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Pentacosane__C25__staggered_bnd_dmin_fmax,1,n-Pentacosane (C25),staggered,boundary,0,0.02,22,0.05,sim_v2_tamilnadu,3.814697265625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Pentacosane__C25__staggered_bnd_dmax_fmin,1,n-Pentacosane (C25),staggered,boundary,0,0.08,22,0.01,sim_v2_tamilnadu,2.875922203063965,True,,0.04,0.11795633216678478,0.4586181716338895,0.001303734819384173,2.1728913656402883e-08,15.568030585685188,0.04518000889371047,False,tamilnadu,1.0,n-Pentacosane (C25),23.969,1614.0439154528742,0.5034782772439906,,1333.2059410531801,8.572207332674482e-08,1687.5367334368955,73.86102969733076,50.04645100368209,50.110758129156224,1.1727744331376826e-06,4.7241511032797305,65.14013974978707,59.92696119600646,0.0,0.0,18.0,8784.0,train
c1_n_Pentacosane__C25__staggered_bnd_dmax_fmax,1,n-Pentacosane (C25),staggered,boundary,0,0.08,22,0.05,sim_v2_tamilnadu,2.87459397315979,True,,0.04,0.11795633216678478,0.4586181716338895,0.013068897488143643,1.089074790678637e-06,77.84015292842594,0.04518000889371047,False,tamilnadu,1.0,n-Pentacosane (C25),23.969,1614.4284686324181,0.5038976949511345,,1332.0797663999476,4.296021898248443e-06,1687.9424050643363,73.88231253914701,52.37760569955902,52.441932350334945,1.2487569968842404e-06,4.7241511032797305,64.92535615645552,60.50129553930964,0.0,0.0,25.0,8784.0,train
c1_n_Pentacosane__C25__radial_lhs_000,1,n-Pentacosane (C25),radial,lhs,20262331,0.05672091750317798,27,0.031107096205314988,sim_v2_tamilnadu,3.1624014377593994,True,,0.02836045875158899,0.05159672350564084,0.5716287334324409,0.004079410623606764,2.114976978825327e-07,34.33573976979375,0.050459821128633155,True,tamilnadu,1.0,n-Pentacosane (C25),23.969,1621.464484266555,0.508045716377128,,1320.9419519694843,8.340558589389903e-07,1694.7550313383163,73.64314434594424,26.707149843991626,26.735245374686265,3.462289703964786e-07,2.066448776400916,64.38921861480814,64.27526109992509,0.0,0.0,52.0,8784.0,train
c1_n_Pentacosane__C25__radial_lhs_001,1,n-Pentacosane (C25),radial,lhs,20262331,0.032834987733523266,10,0.04891485045365219,sim_v2_tamilnadu,1.3589859008789062e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Pentacosane__C25__radial_lhs_002,1,n-Pentacosane (C25),radial,lhs,20262331,0.07557985704740436,17,0.017332980453598053,sim_v2_tamilnadu,2.575160503387451,True,,0.03778992852370218,0.07685917842218568,0.5551080991731254,0.0011404547612113237,3.294580014048119e-08,25.493120722912295,0.06286919092538176,True,tamilnadu,1.0,n-Pentacosane (C25),23.969,1617.9635382813237,0.5061146648010415,,1326.1270009124157,1.299359478510684e-07,1691.340067351328,73.73416695685873,33.93542540696991,33.97726258905369,3.8937669689660226e-07,3.0782100958085366,64.6766214522723,60.82065602127683,0.0,0.0,29.0,8784.0,train
c1_n_Pentacosane__C25__radial_lhs_003,1,n-Pentacosane (C25),radial,lhs,20262331,0.0415787282226113,36,0.026338144282457857,sim_v2_tamilnadu,3.5162241458892822,True,,0.02078936411130565,0.02709846699195669,0.5943041314021691,0.00212781549638343,9.340451925032743e-08,21.310815195170292,0.040605803302114246,True,tamilnadu,1.0,n-Pentacosane (C25),23.969,1623.7049361748377,0.5091337385549544,,1318.0205135610615,3.68306992253997e-07,1696.8994857919317,73.54112224853556,15.912059180463265,15.926806102505044,1.5289001718658216e-07,1.0852936030278655,64.99336061151403,64.95130655675192,0.0,0.0,68.0,8784.0,holdout
c1_n_Pentacosane__C25__radial_bnd_dmin_fmin,1,n-Pentacosane (C25),radial,boundary,0,0.02,22,0.01,sim_v2_tamilnadu,1.4781951904296875e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Pentacosane__C25__radial_bnd_dmin_fmax,1,n-Pentacosane (C25),radial,boundary,0,0.02,22,0.05,sim_v2_tamilnadu,3.0994415283203125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c1_n_Pentacosane__C25__radial_bnd_dmax_fmin,1,n-Pentacosane (C25),radial,boundary,0,0.08,22,0.01,sim_v2_tamilnadu,2.765655517578125e-05,False,passage_blocked,0.04,0.11795633216678478,0.5522808318482232,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c1_n_Pentacosane__C25__radial_bnd_dmax_fmax,1,n-Pentacosane (C25),radial,boundary,0,0.08,22,0.05,sim_v2_tamilnadu,9.059906005859375e-06,False,passage_blocked,0.04,0.11795633216678478,0.5522808318482232,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_baseline_noPCM,2,NONE_plain_tank,staggered,baseline,0,0.08,8,0.030000000000000002,sim_v2_tamilnadu,1.3402764797210693,True,,0.04,0.04289321169701264,0.4586181716338895,0.002938135737759676,1.469067868879838e-07,46.70409175705556,0.04518000889371047,True,tamilnadu,2.0,,27.768,1632.7498160795021,0.5338145493607191,,1025.6364921201284,5.778945729204179e-07,1712.9147007995236,80.28586073351548,0.0,0.0,9.599419796382218e-05,0.0,71.34235291829371,71.34235291829371,0.0,0.0,0.0,8784.0,train
c2_RT57HC_single-layer_lhs_000,2,RT57HC,single-layer,lhs,20262910,0.05159397837404492,25,0.0467493856620945,sim_v2_tamilnadu,3.220297336578369,True,,0.02579698918702246,0.03595552865117894,0.5580619001568057,0.0029883962691613607,2.3284281616364802e-07,46.93735520419669,0.043433886055211,True,tamilnadu,2.0,RT57HC,27.768,1632.7369445512973,0.5340124886232476,,1025.201013641351,9.160230423571546e-07,1713.075699410164,80.47936004137854,29.213229560056217,29.233548550724002,0.00011637288424145923,1.6179987893030523,70.78205479342287,70.76500899953894,2683.0,0.0,119.0,8784.0,train
c2_RT57HC_single-layer_lhs_001,2,RT57HC,single-layer,lhs,20262910,0.0786365359380972,11,0.026204823835774327,sim_v2_tamilnadu,3.0787205696105957,True,,0.0393182679690486,0.056013721122298785,0.5320299711013781,0.001246182118446054,5.442663813528484e-08,40.10045566099973,0.059600674343928454,True,tamilnadu,2.0,RT57HC,27.768,1630.2320655398003,0.5335456280219464,,1026.2281355062032,2.1410985887143654e-07,1710.6143513333964,80.5312507908101,35.558896367568586,35.59052585046889,0.00011330165079105099,2.5206174505034453,71.32145463959925,68.32931192275079,242.0,0.0,53.0,8784.0,train
c2_RT57HC_single-layer_lhs_002,2,RT57HC,single-layer,lhs,20262910,0.034742019518803194,19,0.017111815425629992,sim_v2_tamilnadu,1.3828277587890625e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_RT57HC_single-layer_lhs_003,2,RT57HC,single-layer,lhs,20262910,0.03839398744100856,37,0.034286980520544706,sim_v2_tamilnadu,3.5762786865234375e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_RT57HC_single-layer_bnd_dmin_fmin,2,RT57HC,single-layer,boundary,0,0.02,22,0.01,sim_v2_tamilnadu,2.1457672119140625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_RT57HC_single-layer_bnd_dmin_fmax,2,RT57HC,single-layer,boundary,0,0.02,22,0.05,sim_v2_tamilnadu,2.384185791015625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_RT57HC_single-layer_bnd_dmax_fmin,2,RT57HC,single-layer,boundary,0,0.08,22,0.01,sim_v2_tamilnadu,3.1400046348571777,True,,0.04,0.11795633216678478,0.5311495834876816,0.0006539006374645021,1.0898343957741703e-08,15.568030585685188,0.060420075973773614,False,tamilnadu,2.0,RT57HC,27.768,1626.1723768322481,0.5327048235790253,,1028.0779566840504,4.2879534301825005e-08,1706.834762481722,80.8417925765206,70.93264937750857,70.9993911889202,0.00013497077435930114,5.308034947505315,71.56866150194742,64.63283378869295,0.0,0.0,33.0,8784.0,holdout
c2_RT57HC_single-layer_bnd_dmax_fmax,2,RT57HC,single-layer,boundary,0,0.08,22,0.05,sim_v2_tamilnadu,3.274388313293457,True,,0.04,0.11795633216678478,0.5311495834876816,0.006921160236182528,5.767633530152108e-07,77.84015292842594,0.060420075973773614,False,tamilnadu,2.0,RT57HC,27.768,1626.7963263730953,0.5334544807624639,,1026.4286650494435,2.269323476057084e-06,1707.5269862039515,80.91027279357864,75.70370389757943,75.77046649888393,0.00013648987965143896,5.308034947505315,71.21683425495313,67.38630791411057,125.0,0.0,45.0,8784.0,train
c2_RT57HC_staggered_lhs_000,2,RT57HC,staggered,lhs,20262911,0.026584952184967498,29,0.02930836222802166,sim_v2_tamilnadu,1.2874603271484375e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_RT57HC_staggered_lhs_001,2,RT57HC,staggered,lhs,20262911,0.07886373604992174,35,0.03487528250024497,sim_v2_tamilnadu,3.528773069381714,True,,0.03943186802496087,0.17977475440562501,0.4594630959235526,0.011074687777081337,6.437214413795361e-07,53.522793288879306,0.04469010478079558,False,tamilnadu,2.0,RT57HC,27.768,1622.994388834974,0.5330080609990515,,1027.4108158212696,2.5330796341292953e-06,1704.0902337040309,81.30582659075645,115.32562684705739,115.42759730498862,0.00017041201108619814,8.089863948253127,70.85985885617994,65.78889361795233,13.0,0.0,38.0,8784.0,train
c2_RT57HC_staggered_lhs_002,2,RT57HC,staggered,lhs,20262911,0.06096867921469877,13,0.01521247873133015,sim_v2_tamilnadu,3.222700595855713,True,,0.030484339607349385,0.030852639940064663,0.47653674680971414,0.0011514216602148137,2.919329586135118e-08,18.048888418964413,0.03700204471302355,True,tamilnadu,2.0,RT57HC,27.768,1631.8228892647717,0.5338812177982277,,1025.4898174817677,1.1482453094675762e-07,1712.1512911843668,80.4649420539144,22.412680239082373,22.43009231693238,0.00010577317553954224,1.38836879730291,70.8676235626019,70.72546756926528,973.0,0.0,88.0,8784.0,train
c2_RT57HC_staggered_lhs_003,2,RT57HC,staggered,lhs,20262911,0.036947963085381716,19,0.04672288173547455,sim_v2_tamilnadu,1.2636184692382812e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_RT57HC_staggered_bnd_dmin_fmin,2,RT57HC,staggered,boundary,0,0.02,22,0.01,sim_v2_tamilnadu,3.337860107421875e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_RT57HC_staggered_bnd_dmin_fmax,2,RT57HC,staggered,boundary,0,0.02,22,0.05,sim_v2_tamilnadu,2.384185791015625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_RT57HC_staggered_bnd_dmax_fmin,2,RT57HC,staggered,boundary,0,0.08,22,0.01,sim_v2_tamilnadu,3.3038761615753174,True,,0.04,0.11795633216678478,0.4586181716338895,0.001303734819384173,2.1728913656402883e-08,15.568030585685188,0.04518000889371047,False,tamilnadu,2.0,RT57HC,27.768,1626.1723768322481,0.5327048235790253,,1028.0779566840504,8.549241078091316e-08,1706.834762481722,80.8417925765206,70.93264937750857,70.9993911889202,0.00013497077435930114,5.308034947505315,71.56866150194742,64.63283378869295,0.0,0.0,33.0,8784.0,holdout
c2_RT57HC_staggered_bnd_dmax_fmax,2,RT57HC,staggered,boundary,0,0.08,22,0.05,sim_v2_tamilnadu,3.40205454826355,True,,0.04,0.11795633216678478,0.4586181716338895,0.013068897488143643,1.089074790678637e-06,77.84015292842594,0.04518000889371047,False,tamilnadu,2.0,RT57HC,27.768,1626.7963263730953,0.5334544807624639,,1026.4286650494435,4.2850555201452105e-06,1707.5269862039515,80.91027279357864,75.70370389757943,75.77046649888393,0.00013648987965143896,5.308034947505315,71.21683425495313,67.38630791411057,125.0,0.0,45.0,8784.0,train
c2_RT57HC_radial_lhs_000,2,RT57HC,radial,lhs,20262912,0.05668898129220261,11,0.040649905087190914,sim_v2_tamilnadu,4.724293231964111,True,,0.028344490646101304,0.02098540046806462,0.5716650995154967,0.002040312531622416,1.3823085126442905e-07,44.843745359613585,0.050438900488352166,True,tamilnadu,2.0,RT57HC,27.768,1633.3005254175498,0.5338509865768887,,1025.5563280169297,5.437886496365704e-07,1713.504086346887,80.33663882658495,16.36329450465872,16.37514518967344,0.0001109655754889761,0.944343021062908,71.02879489434032,71.01126786157523,2358.0,0.0,111.0,8784.0,train
c2_RT57HC_radial_lhs_001,2,RT57HC,radial,lhs,20262912,0.036263112312749604,23,0.03032615049569111,sim_v2_tamilnadu,1.5497207641601562e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_RT57HC_radial_lhs_002,2,RT57HC,radial,lhs,20262912,0.027967618734890017,17,0.02140827676227116,sim_v2_tamilnadu,4.5299530029296875e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_RT57HC_radial_lhs_003,2,RT57HC,radial,lhs,20262912,0.07199130443159175,33,0.018465803093747735,sim_v2_tamilnadu,2.843827486038208,True,,0.03599565221579588,0.12893852153245833,0.5576384117810893,0.001884961267473733,5.801220600751851e-08,25.86973215067735,0.060501209469714295,False,tamilnadu,2.0,RT57HC,27.768,1626.5328766950317,0.5338774718464377,,1025.4980588047183,2.2827803063985637e-07,1707.3652443405038,81.01752195318218,85.75642100298299,85.82944277350528,0.000142554313678277,5.802233468960625,70.71989856782672,67.81055724407861,189.0,0.0,50.0,8784.0,holdout
c2_RT57HC_radial_bnd_dmin_fmin,2,RT57HC,radial,boundary,0,0.02,22,0.01,sim_v2_tamilnadu,1.33514404296875e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_RT57HC_radial_bnd_dmin_fmax,2,RT57HC,radial,boundary,0,0.02,22,0.05,sim_v2_tamilnadu,3.814697265625e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_RT57HC_radial_bnd_dmax_fmin,2,RT57HC,radial,boundary,0,0.08,22,0.01,sim_v2_tamilnadu,3.0279159545898438e-05,False,passage_blocked,0.04,0.11795633216678478,0.5522808318482232,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_RT57HC_radial_bnd_dmax_fmax,2,RT57HC,radial,boundary,0,0.08,22,0.05,sim_v2_tamilnadu,1.1682510375976562e-05,False,passage_blocked,0.04,0.11795633216678478,0.5522808318482232,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Pentacosane__C25__single-layer_lhs_000,2,n-Pentacosane (C25),single-layer,lhs,20263329,0.04874305432340743,29,0.01709335232378998,sim_v2_tamilnadu,3.1187660694122314,True,,0.024371527161703713,0.03516938985290649,0.5622958569135885,0.0007116742438359645,2.0274830982758267e-08,16.213757483584054,0.04174511928857096,True,tamilnadu,2.0,n-Pentacosane (C25),27.768,1633.5235735505876,0.5354491577729683,,1022.0402536797603,7.974963969644621e-08,1713.8512059609209,80.46416101432777,30.87538572231384,30.891512042624743,0.00011701490420306288,1.408534063608905,70.97802107275292,70.96095646633006,3610.0,0.0,177.0,8784.0,train
c2_n_Pentacosane__C25__single-layer_lhs_001,2,n-Pentacosane (C25),single-layer,lhs,20263329,0.05562567098607879,17,0.022165371501785457,sim_v2_tamilnadu,3.151005268096924,True,,0.027812835493039395,0.030641027702722565,0.5527391020881265,0.0010019023797677297,3.701256409345777e-08,23.99352000992957,0.045829303921478215,True,tamilnadu,2.0,n-Pentacosane (C25),27.768,1633.538834060872,0.535228527748299,,1022.5256532224699,1.455899489886644e-07,1713.8130817768736,80.40896939526696,25.985860974240936,25.999906313059153,0.00011512099808358408,1.2271731594940387,71.01258543501066,70.99066799215117,3276.0,0.0,169.0,8784.0,holdout
c2_n_Pentacosane__C25__single-layer_lhs_002,2,n-Pentacosane (C25),single-layer,lhs,20263329,0.07403591020223035,13,0.041572954711493415,sim_v2_tamilnadu,10.735640525817871,True,,0.03701795510111518,0.055245795346373444,0.5352212885783122,0.0025528382366692007,1.76881713998029e-07,59.89588707890228,0.05683793783396724,True,tamilnadu,2.0,n-Pentacosane (C25),27.768,1631.5973750619419,0.5360919659193231,,1020.6260364590609,6.957543952502129e-07,1712.031641483663,80.57723550304044,42.16061725610186,42.18593650920803,0.00011513507079416445,2.2125941036222567,70.51855674226682,70.45592949597474,1171.0,0.0,128.0,8784.0,train
c2_n_Pentacosane__C25__single-layer_lhs_003,2,n-Pentacosane (C25),single-layer,lhs,20263329,0.03124457184657988,31,0.03560618252072056,sim_v2_tamilnadu,3.528594970703125e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_n_Pentacosane__C25__single-layer_bnd_dmin_fmin,2,n-Pentacosane (C25),single-layer,boundary,0,0.02,22,0.01,sim_v2_tamilnadu,1.33514404296875e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Pentacosane__C25__single-layer_bnd_dmin_fmax,2,n-Pentacosane (C25),single-layer,boundary,0,0.02,22,0.05,sim_v2_tamilnadu,1.0728836059570312e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Pentacosane__C25__single-layer_bnd_dmax_fmin,2,n-Pentacosane (C25),single-layer,boundary,0,0.08,22,0.01,sim_v2_tamilnadu,15.590513229370117,True,,0.04,0.11795633216678478,0.5311495834876816,0.0006539006374645021,1.0898343957741703e-08,15.568030585685188,0.060420075973773614,False,tamilnadu,2.0,n-Pentacosane (C25),27.768,1628.4640257303586,0.5378301636613263,,1016.8018951601965,4.2861219029365656e-08,1709.1269368584383,80.83018117967566,82.33953622711378,82.39371993124772,0.00013998406422936394,4.7241511032797305,70.84550063720314,68.64892420753259,200.0,0.0,95.0,8784.0,train
c2_n_Pentacosane__C25__single-layer_bnd_dmax_fmax,2,n-Pentacosane (C25),single-layer,boundary,0,0.08,22,0.05,sim_v2_tamilnadu,9.720123767852783,True,,0.04,0.11795633216678478,0.5311495834876816,0.006921160236182528,5.767633530152108e-07,77.84015292842594,0.060420075973773614,False,tamilnadu,2.0,n-Pentacosane (C25),27.768,1629.1492629706356,0.5385298254875719,,1015.2625963679311,2.268738702103318e-06,1709.896924300141,80.9150774941067,86.69666148921924,86.75086046083233,0.00014130211440878913,4.7241511032797305,69.95870145976903,69.23194804122566,668.0,0.0,110.0,8784.0,train
c2_n_Pentacosane__C25__staggered_lhs_000,2,n-Pentacosane (C25),staggered,lhs,20263330,0.03919052738751939,20,0.041492388170654336,sim_v2_tamilnadu,1.9311904907226562e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Pentacosane__C25__staggered_lhs_001,2,n-Pentacosane (C25),staggered,lhs,20263330,0.07332389098156183,29,0.015569364855103417,sim_v2_tamilnadu,7.486228704452515,True,,0.03666194549078092,0.11971901223843458,0.463928162608349,0.00233784247756523,6.066453751161999e-08,22.215704409677755,0.04230405410325412,False,tamilnadu,2.0,n-Pentacosane (C25),27.768,1629.2765880830784,0.5388711011299346,,1014.5117690905053,2.38624800864461e-07,1710.0516399646447,80.94320105272318,89.05028784290016,89.10530609505456,0.0001426551870908367,4.7947464401493045,69.79006356884985,69.24161278546734,705.0,0.0,113.0,8784.0,train
c2_n_Pentacosane__C25__staggered_lhs_002,2,n-Pentacosane (C25),staggered,lhs,20263330,0.0645989135432764,34,0.0215120835610393,sim_v2_tamilnadu,7.664677143096924,True,,0.0322994567716382,0.09598053726797252,0.4723760701293832,0.003643520221293151,1.306328524279911e-07,27.042782749337885,0.03855647831298267,True,tamilnadu,2.0,n-Pentacosane (C25),27.768,1631.652177061749,0.5385126940909779,,1015.300286487783,5.138098524684481e-07,1712.3196238353396,80.8277337466276,76.56720789169782,76.61132163859605,0.00014269210083042824,3.8440205175822997,70.00540230589368,69.93849893762466,1253.0,0.0,140.0,8784.0,train
c2_n_Pentacosane__C25__staggered_lhs_003,2,n-Pentacosane (C25),staggered,lhs,20263330,0.02367350793672276,11,0.030569634921325986,sim_v2_tamilnadu,1.3589859008789062e-05,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
c2_n_Pentacosane__C25__staggered_bnd_dmin_fmin,2,n-Pentacosane (C25),staggered,boundary,0,0.02,22,0.01,sim_v2_tamilnadu,4.76837158203125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,holdout
c2_n_Pentacosane__C25__staggered_bnd_dmin_fmax,2,n-Pentacosane (C25),staggered,boundary,0,0.02,22,0.05,sim_v2_tamilnadu,4.291534423828125e-06,False,bounds_violation,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,train
