draw,regime_id,pcm_id,valid,latent_heat_mult,annual_ghi_scale,annual_tamb_offset_C,demand_multiplier,timing_shift_hours,mains_delta_C,state,cluster_id,pcm_name,arrangement,mains_temp_C,useful_energy_kWh,solar_fraction,delivery_temp_hours,unmet_energy_kWh,pump_energy_kWh,collector_energy_kWh,loss_energy_kWh,charge_energy_kWh,discharge_energy_kWh,residual_pct_of_collector,pcm_mass_kg,max_water_temp_C,max_pcm_temp_C,n_safety_violations,final_f_melt,complete_melt_cycles,n_hours_simulated,mean_f_melt,min_f_melt,max_f_melt
113,0,RT57HC,True,1.0447106669454036,0.9818004964181544,-0.08634599460097678,1.1706061460161394,-0.04635825738950161,0.0693642963834975,tamilnadu,0,RT57HC,radial,28.5323642963835,1769.8123081760623,0.5133527298326965,4187,1197.7202873976817,2.0014835044176649e-07,1849.5346784710857,79.84795826503067,14.507894037346107,14.516494377670625,0.0013531961314943064,0.7004494786278685,69.41185034669587,69.25891506639033,2767,0.0,143,8784,0.1190237249894406,0.0,1.0
114,0,RT57HC,True,1.0755294914700915,0.9640010083575888,0.30078718851591757,1.1989567250362139,0.020418147402628706,-0.1962498714369456,tamilnadu,0,RT57HC,radial,28.266750128563054,1764.036601946538,0.5396376516426469,4230,1179.1869505040106,1.9600628155884224e-07,1841.320971672394,77.4097076354041,13.746182809417608,13.754894165520978,0.0004534656911707702,0.7004494786278685,70.49001565054397,70.47050787733473,9013,0.0,149,8784,0.12026753365220322,0.0,1.0
115,0,RT57HC,True,1.000063686296668,0.9849120668743113,-0.5740201805559861,0.9417373485638146,0.4267731604361181,-1.1893478445298888,tamilnadu,0,RT57HC,radial,27.273652155470113,1730.6996947821292,0.6047067014337604,4461,842.4954748390898,1.9312254022528215e-07,1821.6782320722411,91.1247159732887,16.15454247166581,16.163450069830358,4.853845477516472e-06,0.7004494786278685,75.01313945593294,75.0006566386765,24322,0.0,218,8784,0.21468522811335344,0.0,1.0
116,0,RT57HC,True,0.933620911641312,0.9745444777349921,-0.037335862732539304,1.0100211266158583,0.30757004882759553,1.941747427121153,tamilnadu,0,RT57HC,radial,30.404747427121155,1678.7911791980036,0.607585595247569,4624,738.5605009378693,1.914836227846668e-07,1776.4085088707416,97.60388474109986,15.939019746121025,15.946829396554024,0.0001696604250218427,0.7004494786278685,75.6129375578435,75.59887594342305,27885,0.0,233,8784,0.24595881657051158,0.0,1.0
117,0,RT57HC,True,1.0021424572784703,1.0410893104773307,0.6690121411842047,1.0698773387761609,-0.33874277261694297,-1.2220772127686712,tamilnadu,0,RT57HC,radial,27.24092278723133,1892.0418843930966,0.5412799439883187,4446,1112.7591554295054,2.020232265078221e-07,1972.413253407224,80.53345882568392,16.588355981961843,16.59736933532231,2.0959871043301747e-05,0.7004494786278685,72.49198307260262,72.4859659587541,8459,0.0,186,8784,0.19013576715873276,0.0,1.0
118,0,RT57HC,True,0.9462277656771382,0.9820503279670325,-0.7975618925939457,1.0847540366131496,0.20293672061408274,0.5892122707706045,tamilnadu,0,RT57HC,radial,29.052212270770607,1722.7923002024434,0.5729657216013576,4448,943.1776963147744,1.9289049055297398e-07,1814.6604375102575,91.94176829040764,14.497406008792161,14.505788435723217,0.0002909292236646639,0.7004494786278685,72.7717148472566,72.75717531801432,17737,0.0,192,8784,0.18301802182715285,0.0,1.0
119,0,RT57HC,True,0.9113588525788004,0.9901081320824532,-0.06832554903819459,1.1667439176965069,-0.35608039647444045,-1.6802304605106686,tamilnadu,0,RT57HC,radial,26.782769539489333,1823.460977714772,0.5047629201874775,3942,1343.9097832893872,2.0247240075863922e-07,1896.2072387243231,72.95051265966075,13.008275599062351,13.01752807368844,0.00037745364825810917,0.7004494786278685,69.04881996562655,68.97532181942084,1795,0.0,133,8784,0.09377219804086029,0.0,1.0
0,1,n-Hexacosane (C26),True,1.0378558693561353,1.0155382800266286,0.7844792755937413,0.8817221837039638,0.39309620916998633,-0.27103958262093863,tamilnadu,1,n-Hexacosane (C26),single-layer,23.69796041737906,1629.5780376353605,0.579354894630348,3789,1008.7135578031535,1.379458150094043e-07,1708.933386941617,79.68504391270447,19.20916077907078,19.223413703749053,3.317311274558275e-12,0.8952825592800662,73.60913666578539,73.60684936240303,13878,0.0,156,8784,0.13270171190806437,0.0,1.0
1,1,n-Hexacosane (C26),True,1.0084982969304208,0.9617062695721587,-0.7980071522985386,0.8623053123634252,0.1310870537337565,1.2758047122366452,tamilnadu,1,n-Hexacosane (C26),single-layer,25.244804712236647,1475.8597741058009,0.5779894582652361,3737,917.8352898864982,1.3465617989469266e-07,1564.9540783681466,89.34492955024456,16.904534357728064,16.918031945437274,2.508321689203613e-07,0.8952825592800662,71.9333761114773,71.92617490539592,10062,0.0,130,8784,0.11589582222564868,0.0,1.0
2,1,n-Hexacosane (C26),True,1.0175658763652116,0.9761945176225877,-0.2665198284066187,1.1510760994743194,0.06088968333179301,-1.3131762458584304,tamilnadu,1,n-Hexacosane (C26),single-layer,22.655823754141572,1648.9949020236904,0.4744943017557737,2733,1725.6188562134712,1.401501350646511e-07,1712.2436494981787,63.68095421516863,11.499920632234987,11.51515053602092,8.534200188250786e-06,0.8952825592800662,65.61447152269332,65.58847068138633,190,0.0,58,8784,0.044160449437774245,0.0,1.0
3,1,n-Hexacosane (C26),True,0.9907550686741349,0.9653293356948236,-0.7864642237218421,1.1147016419011317,0.18491242779250905,1.7303499423903812,tamilnadu,1,n-Hexacosane (C26),single-layer,25.699349942390384,1540.4046957884223,0.5041031780498775,3299,1362.1375515393104,1.370850995253632e-07,1619.8175530075612,79.67934590521924,12.615142062455542,12.628774600647203,0.00010674344306774179,0.8952825592800662,68.40381367687812,68.38127384336057,2021,0.0,84,8784,0.0639291901737619,0.0,1.0
4,1,n-Hexacosane (C26),True,0.9034774662602874,1.008840636352448,0.02603981947873666,0.8676192672904673,-0.3524048646976895,1.6883256903776727,tamilnadu,1,n-Hexacosane (C26),single-layer,25.657325690377675,1557.2580408894676,0.5631611096785326,4045,935.9789156241352,1.3887091570506547e-07,1645.7655652945582,88.74148178028341,13.704809688965875,13.718148079757347,1.1048751773924131e-08,0.8952825592800662,69.13866519433233,69.05384169322727,557,0.0,80,8784,0.1149891066259033,0.0,1.0
5,1,n-Hexacosane (C26),True,0.9081098524055735,0.9823984410771738,0.6309226991676886,1.112982958914614,0.1622897955215442,-0.9037721210809293,tamilnadu,1,n-Hexacosane (C26),single-layer,23.06522787891907,1658.87946875582,0.49416900053943225,3032,1576.6167866743356,1.401681030306849e-07,1721.95821736314,63.48240259422489,12.11426416793378,12.12922280445095,2.514011202440855e-06,0.8952825592800662,67.64988133445611,67.62178597283085,2063,0.0,80,8784,0.05777414328263207,0.0,1.0
6,1,n-Hexacosane (C26),True,1.031747918291704,1.0171621028550297,-0.026942558624077295,1.0710331268760966,0.4262789815482422,1.5518880702955204,tamilnadu,1,n-Hexacosane (C26),single-layer,25.52088807029552,1630.7339934836111,0.5301139426992134,3615,1251.594594384482,1.3752880846436734e-07,1711.5906300406796,81.12305366868478,16.040682651139,16.05432799593173,1.9668347814548435e-05,0.8952825592800662,71.12069618762116,71.1030998677129,6591,0.0,112,8784,0.0943328806850903,0.0,1.0
7,1,n-Hexacosane (C26),True,1.0315454626403877,1.0490799971848124,0.5765848963639701,1.015641507499596,0.04764152961400925,-0.7530391638390443,tamilnadu,1,n-Hexacosane (C26),single-layer,23.215960836160956,1729.7281537811782,0.5386507301269855,3592,1303.1900382992858,1.3941993688943827e-07,1803.1636405160991,73.81861270215114,17.20457535537716,17.21933834291989,3.2761766255342286e-12,0.8952825592800662,71.57069801782065,71.55951455936678,8762,0.0,123,8784,0.10233404335312116,0.0,1.0
8,1,n-Hexacosane (C26),True,0.972925613280591,1.0233749409277488,0.07802092586039497,0.9257166265829098,0.1284928487286614,-0.8175012875343022,tamilnadu,1,n-Hexacosane (C26),single-layer,23.1514987124657,1654.8980970748412,0.5585053383096075,3647,1140.0508841091028,1.3800620733968513e-07,1732.9727914383204,78.44869525668607,17.127604107137426,17.142279729536995,2.5069731918233455e-12,0.8952825592800662,72.4482592534274,72.42598068168931,10849,0.0,134,8784,0.1135278915768758,0.0,1.0
9,1,n-Hexacosane (C26),True,0.997411231568637,1.0194740783706162,0.2466943028005722,1.0163052731862696,-0.4963721863669993,0.6830517813045476,tamilnadu,1,n-Hexacosane (C26),single-layer,24.65205178130455,1648.9913688651686,0.5128119147219423,3563,1286.2948317773203,1.4132703683987216e-07,1724.7597313001652,76.07842736690759,11.604808681812141,11.618873892481684,5.62356566214455e-07,0.8952825592800662,66.43245857542625,66.41465185743635,98,0.0,43,8784,0.054444054557242626,0.0,1.0
10,1,n-Hexacosane (C26),True,0.9294887914095569,0.9902293555446695,0.4554031992667257,0.9996964607182678,-0.2660970095759233,-0.6730207826422894,tamilnadu,1,n-Hexacosane (C26),single-layer,23.29597921735771,1632.9218482544522,0.5045753840005899,3234,1372.4135458970065,1.4275249547856504e-07,1700.566901737749,68.02769452403375,9.975192623565725,9.989950704400302,6.292276855894111e-09,0.8952825592800662,65.00599669709052,64.96706234596321,0,0.0,20,8784,0.03328680602321378,0.0,1.0
11,1,n-Hexacosane (C26),True,0.9033637222914312,0.9856063841068088,0.0033693264431057454,0.8546095919832633,0.1947370818587717,0.5948188032900776,tamilnadu,1,n-Hexacosane (C26),single-layer,24.56381880329008,1542.5462693926506,0.5857066004529965,3815,923.7928259080303,1.3613080088489353e-07,1628.128655749651,85.86480143902487,17.320142704600457,17.33394394091758,2.1265933594327376e-11,0.8952825592800662,74.6054902335791,74.59144925282757,12971,0.0,163,8784,0.1351179460730135,0.0,1.0
12,1,n-Hexacosane (C26),True,0.9132234620387499,1.012369027164934,0.1338454829943759,0.896245395777738,-0.3769884612867541,0.43851276186389043,tamilnadu,1,n-Hexacosane (C26),single-layer,24.40751276186389,1601.0925908745128,0.5459359480063453,3827,1069.9215299184907,1.4017558968319625e-07,1682.3878683218181,81.60100480715766,12.580212851006976,12.594236562389975,9.447626340743293e-14,0.8952825592800662,67.69183015570347,67.65133123009585,325,0.0,68,8784,0.08555526254393724,0.0,1.0
13,1,n-Hexacosane (C26),True,1.0681033091935297,0.9938144222149975,0.4020120992323467,0.984382551783489,-0.31017353060877373,0.823844289995173,tamilnadu,1,n-Hexacosane (C26),single-layer,24.792844289995173,1599.5611310784793,0.5182667191108037,3558,1223.4178409593105,1.4093024425662305e-07,1674.8825430269997,75.61990374555833,11.506159107242201,11.520113820024978,5.542750789366237e-07,0.8952825592800662,66.32093328142464,66.29217912346495,60,0.0,36,8784,0.052679585743715195,0.0,1.0
14,1,n-Hexacosane (C26),True,0.9375874177621593,1.0375470515721663,0.2503950909237165,1.1551443734959213,-0.3881083629444033,1.1064602364579548,tamilnadu,1,n-Hexacosane (C26),single-layer,25.075460236457957,1703.8006650468003,0.48369471661524976,3317,1517.1558572060492,1.4195142365955213e-07,1776.2768161483796,72.77605199836572,10.64430557992004,10.658254631909069,0.0001130882398232978,0.8952825592800662,65.31769536154827,65.28525607312913,16,0.0,20,8784,0.031515624042347305,0.0,1.0
15,1,n-Hexacosane (C26),True,0.9797821846143662,1.0334752523189419,0.6457772982646991,0.9453529481156864,-0.34513174892588117,-0.6348806973327781,tamilnadu,1,n-Hexacosane (C26),single-layer,23.334119302667222,1687.4478189674144,0.529894693915721,3664,1229.3188662125158,1.4246201336101446e-07,1760.908217265367,73.83152751783838,12.581988776488592,12.596636975723472,3.4450564947070638e-12,0.8952825592800662,67.33264858522224,67.29356570719627,238,0.0,52,8784,0.07027207925720362,0.0,1.0
16,1,n-Hexacosane (C26),True,1.001330285069938,1.023660895695211,-0.05563477442638492,1.1214423386021677,-0.2915328432864739,1.4893108067780467,tamilnadu,1,n-Hexacosane (C26),single-layer,25.458310806778048,1655.4962460135073,0.48997680063024895,3396,1427.0133778865531,1.4150072717820105e-07,1731.3714045964352,76.15277919442089,10.771163877682197,10.784900951119061,0.00011037557227948282,0.8952825592800662,65.68346297852638,65.65597682552539,29,0.0,26,8784,0.0355960431833691,0.0,1.0
17,1,n-Hexacosane (C26),True,1.0915738418102083,1.0036132559481497,-0.10652700513273469,0.9948721330913282,0.40577004448968956,-1.1228869955055587,tamilnadu,1,n-Hexacosane (C26),single-layer,22.84611300449444,1648.5824180425125,0.5285846140430734,3361,1326.5389871844204,1.3884745752719073e-07,1720.9032483193919,72.72314161871297,15.452516824066187,15.467462759467027,3.5405356167796476e-13,0.8952825592800662,69.46418515368254,69.44113547099329,4735,0.0,100,8784,0.07999283395190714,0.0,1.0
18,1,n-Hexacosane (C26),True,0.9352336847010166,0.9991525966426312,0.23657208096638538,1.0407545222032482,0.4831737138383536,1.3890024951857862,tamilnadu,1,n-Hexacosane (C26),single-layer,25.358002495185787,1604.2030464131433,0.534420218334442,3612,1215.1422848569498,1.3747190990525991e-07,1683.272979153147,79.34128687358661,14.962262747647515,14.975957327954085,7.0359286996671755e-06,0.8952825592800662,70.74566860399231,70.72404045646151,6742,0.0,116,8784,0.09382847544180337,0.0,1.0
19,1,n-Hexacosane (C26),True,0.9732496457268985,1.021093174197257,0.5448352933180564,1.0446007600017242,-0.29267385533026946,-0.7485148641103581,tamilnadu,1,n-Hexacosane (C26),single-layer,23.220485135889643,1697.3509582113923,0.4981057225812666,3243,1457.8399470685526,1.427120675549885e-07,1764.3850780315006,67.42472498274208,10.551047847544778,10.565881792732817,3.718852906376937e-08,0.8952825592800662,64.50073347001549,64.47199450203813,0,0.0,19,8784,0.0330774513414028,0.0,1.0
20,1,n-Hexacosane (C26),True,1.034833343499571,1.0293487272919686,0.7070400891403392,0.8129717948332542,-0.24210876693385164,-0.17589972738381254,tamilnadu,1,n-Hexacosane (C26),single-layer,23.79310027261619,1623.4525723788308,0.5790562940171938,4092,926.5646881668798,1.4008774629369632e-07,1706.9346083003456,83.79978354995913,15.76322597572722,15.777364168603892,1.8002743398276104e-12,0.8952825592800662,69.92785512965098,69.79408053025848,2451,0.0,88,8784,0.12836171972831828,0.0,1.0
21,1,n-Hexacosane (C26),True,0.9485158532877782,1.001371666456479,-0.06980928494356131,1.012778258093556,-0.11621167991898562,-1.3594947747295256,tamilnadu,1,n-Hexacosane (C26),single-layer,22.609505225270475,1659.7201619784516,0.49719507769059146,3088,1455.7159618204748,1.4281688069018713e-07,1726.927281660465,67.63057337945844,9.565499498898456,9.580647083493673,1.0584478843126775e-08,0.8952825592800662,64.57762465876834,64.5121246360394,0,0.0,12,8784,0.024893628783049168,0.0,1.0
22,1,n-Hexacosane (C26),True,0.9965179929799681,0.9555099137065418,-0.9875898039942155,1.04421989583354,-0.2306470346403534,0.43987964139112146,tamilnadu,1,n-Hexacosane (C26),single-layer,24.408879641391124,1535.6136924808197,0.4859910181494492,2932,1411.0477551297913,1.4074307794377178e-07,1609.4278302276387,74.14554262604373,7.950343003936413,7.96460900422031,1.7943106255623628e-05,0.8952825592800662,62.97573876133554,62.545807598051425,0,0.0,3,8784,0.012446039964485135,0.0,1.0
23,1,n-Hexacosane (C26),True,0.9767496862453093,0.9756951188499665,-0.3455635252585731,1.0685580014048772,0.24407685616820807,-1.9872266478617595,tamilnadu,1,n-Hexacosane (C26),single-layer,21.98177335213824,1639.874928023288,0.49086964500827435,2848,1598.814274356627,1.3992254082822127e-07,1703.9677895832372,64.55474462420767,11.940109299868624,11.955623845570447,5.502360812536482e-07,0.8952825592800662,67.11620634591515,67.09405665588874,1171,0.0,69,8784,0.05116141366079651,0.0,1.0
24,1,n-Hexacosane (C26),True,1.0994200002805512,1.0105207996975554,0.10567685126971388,0.8908849518455011,0.0676129521863017,-0.9495231288878951,tamilnadu,1,n-Hexacosane (C26),single-layer,23.019476871112104,1626.2469607865555,0.5669527703570434,3657,1082.6646962606994,1.379682749669469e-07,1704.5806036670378,78.7049810859281,18.454098516126223,18.46874858142425,1.8027604963215084e-12,0.8952825592800662,73.97306077747629,73.9556678156439,10434,0.0,136,8784,0.1137979057706258,0.0,1.0
25,1,n-Hexacosane (C26),True,0.9173453228440451,1.0367501680969453,0.40251940486477655,0.9377956338392487,-0.26498009275298917,-0.20145217075239907,tamilnadu,1,n-Hexacosane (C26),single-layer,23.7675478292476,1670.7214912528877,0.5339679447797034,3740,1184.7404432930105,1.414932405256847e-07,1747.6008736494732,77.22618854720491,12.716699724345675,12.731115655816511,2.425355000258064e-13,0.8952825592800662,68.01651690416499,67.9899213892123,393,0.0,61,8784,0.0789317406275066,0.0,1.0
26,1,n-Hexacosane (C26),True,1.0262505333189837,1.0197570345553033,0.18095319403283688,1.0266234736744213,-0.3274117974946775,0.8998702911104175,tamilnadu,1,n-Hexacosane (C26),single-layer,24.86887029111042,1643.7093954079237,0.5107310217924066,3580,1290.9995207995196,1.4130457688232971e-07,1720.0851198948824,76.67416222896139,11.756249735949096,11.770203732810547,1.0313602699132264e-06,0.8952825592800662,65.73080082654465,65.69097472702167,32,0.0,38,8784,0.0534456491159531,0.0,1.0
27,1,n-Hexacosane (C26),True,1.0819726850639202,1.0417134393309795,0.698788191857724,1.1293262608723884,0.04390682838845095,1.499272832419761,tamilnadu,1,n-Hexacosane (C26),single-layer,25.468272832419764,1698.5232213047782,0.5226756274354956,3621,1344.2274198705031,1.3836032600360415e-07,1775.2842863458156,77.03565410990615,16.784367619957106,16.79809034232773,2.226027790087339e-05,0.8952825592800662,71.57551686449442,71.5571048662757,7198,0.0,119,8784,0.09435387135857208,0.0,1.0
28,1,n-Hexacosane (C26),True,1.0308879216441804,0.9738052860034985,0.08059339603115578,0.9664466701402923,-0.3870899200609911,-1.5136958640046538,tamilnadu,1,n-Hexacosane (C26),single-layer,22.45530413599535,1609.3561348503147,0.5041901635858267,3052,1379.2293069968669,1.4268361827543569e-07,1675.523333154724,66.59370913678013,9.213797878815996,9.228974625784023,2.3715831981547827e-12,0.8952825592800662,63.646218451870055,62.50493363139788,0,0.0,8,8784,0.02150354730222366,0.0,1.0
29,1,n-Hexacosane (C26),True,1.0866390139545128,1.0552256739231918,0.6347535412803166,0.8686633454703959,-0.07734668372999132,-1.2140367539400967,tamilnadu,1,n-Hexacosane (C26),single-layer,22.754963246059905,1703.8622379156568,0.55612505035973,3901,1095.076157055702,1.4178022887205903e-07,1781.5300615665196,78.054728374649,15.063638238676415,15.078436916643957,3.271350754669215e-12,0.8952825592800662,70.70683890368586,70.61711280002619,936,0.0,76,8784,0.10415049707028198,0.0,1.0
30,1,n-Hexacosane (C26),True,1.0920271833149902,1.0461166811046365,0.7274669223212292,0.8546148875464218,0.1070302688263488,0.8845110576353439,tamilnadu,1,n-Hexacosane (C26),single-layer,24.853511057635345,1639.5980887159465,0.6051357478164988,4062,867.9939641275244,1.3685675662368003e-07,1728.3624578281265,89.02246265421584,22.459255317568378,22.47282456153785,6.958547793918897e-12,0.8952825592800662,76.38880572540103,76.3796310796904,22003,0.0,194,8784,0.17523640117640962,0.0,1.0
31,1,n-Hexacosane (C26),True,0.9836365358211914,1.0216324634945477,0.08567226256663435,1.171674269242798,-0.480142207625621,0.18893524414002938,tamilnadu,1,n-Hexacosane (C26),single-layer,24.15793524414003,1700.788326974287,0.4711893986323451,2956,1648.719786512606,1.4225238709062146e-07,1768.1898134618234,67.7525387525642,9.118489486257962,9.13293370020171,7.397619298007997e-05,0.8952825592800662,64.41328711458256,63.90275804624483,0,0.0,9,8784,0.016193397224567564,0.0,1.0
32,1,n-Hexacosane (C26),True,0.9160348144524422,1.017072890738924,0.504269283883462,1.0520912231090411,0.41960126290886135,-1.4315758787302686,tamilnadu,1,n-Hexacosane (C26),single-layer,22.537424121269733,1704.1168983046741,0.5148398106521209,3268,1463.8520153998788,1.4011769290375605e-07,1770.7268337635712,67.03626001925336,13.845731951123613,13.860907179165585,5.2672872457370194e-08,0.8952825592800662,70.28542146711874,70.2550358251602,4319,0.0,98,8784,0.07531167383246178,0.0,1.0
33,1,n-Hexacosane (C26),True,1.0461801472349475,1.0135337519336411,0.018517716973092197,1.1128340367570686,0.07278841019124227,-0.6087164693765041,tamilnadu,1,n-Hexacosane (C26),single-layer,23.360283530623498,1686.8376546813338,0.5016163604320782,3198,1532.3035481755114,1.3940546269457785e-07,1756.173649128064,69.72498734806565,13.911918930619757,13.926736694756723,5.340268453699728e-06,0.8952825592800662,69.21467810685542,69.19052128629033,3167,0.0,90,8784,0.0670081876987407,0.0,1.0
34,1,n-Hexacosane (C26),True,0.952790740647205,1.0233712445860093,0.11556072135070926,1.0980960417343635,-0.4362695064092531,-0.7451702718302808,tamilnadu,1,n-Hexacosane (C26),single-layer,23.22382972816972,1704.9926657204498,0.48333394639221994,3040,1577.35999205441,1.4287228191879178e-07,1771.4879818947634,66.89148695908106,9.543701806083886,9.558589118149145,3.795809089431844e-07,0.8952825592800662,65.17595660678259,64.48702392368274,0,0.0,11,8784,0.020429820965337724,0.0,1.0
35,1,n-Hexacosane (C26),True,0.93406775741229,1.0166165514367211,0.09958008079269598,1.1269526002314247,-0.1847671787890336,0.22179118206699666,tamilnadu,1,n-Hexacosane (C26),single-layer,24.190791182067,1679.8547116510492,0.4805240701213631,3083,1555.3413233179956,1.4241409878492654e-07,1748.793912583013,69.28508939777508,9.54437859711116,9.558782441083078,1.98980816787315e-05,0.8952825592800662,64.22228539687849,63.77455410262804,0,0.0,10,8784,0.021232283859386733,0.0,1.0
36,1,n-Hexacosane (C26),True,1.0300705288368257,1.0413134703749412,0.7437346345655934,0.980015232290188,-0.02991424546175714,-0.8466697446184503,tamilnadu,1,n-Hexacosane (C26),single-layer,23.122330255381552,1714.90419293917,0.5199159044892714,3573,1314.1661304906834,1.4278244208861995e-07,1785.5972426797714,71.08016484466404,12.57174736405927,12.586548156904058,1.1868724973499672e-12,0.8952825592800662,67.3294293829726,67.2953670897355,157,0.0,48,8784,0.06230629143170558,0.0,1.0
37,1,n-Hexacosane (C26),True,1.072770019262954,1.034591790202658,0.6143042620349334,1.1598295041147086,-0.26971205922828534,0.14200086282833935,tamilnadu,1,n-Hexacosane (C26),single-layer,24.11100086282834,1729.6574414263118,0.4777464736481756,3106,1615.445194221797,1.4271356488549176e-07,1795.9737145907695,66.66669440205116,10.200009079561436,10.21445585152447,2.3158335630410126e-05,0.8952825592800662,66.05736081578044,65.3265820669958,30,0.0,9,8784,0.021667604953791615,0.0,1.0
38,1,n-Hexacosane (C26),True,1.0813501644669004,0.9841162161991285,-0.5914714656687934,0.910218323458145,-0.2528896703635696,-0.9967207776645739,tamilnadu,1,n-Hexacosane (C26),single-layer,22.972279222335427,1581.0376329452818,0.5243227529712592,3370,1217.6615104524012,1.4083740976544817e-07,1656.1592810263292,75.51118674067487,10.640406215599912,10.655229710629564,7.677798686249178e-13,0.8952825592800662,64.55568420328382,64.40433131405752,0,0.0,28,8784,0.044253986432930936,0.0,1.0
39,1,n-Hexacosane (C26),True,1.055375316242074,0.9776943304297315,-0.805725394720959,1.192071788626946,0.1058902714345078,0.3666635641622058,tamilnadu,1,n-Hexacosane (C26),single-layer,24.335663564162207,1607.0273456100329,0.476215556858517,2898,1647.3107510406824,1.3820260719064034e-07,1678.4689500773563,71.78845003968291,11.548090102997428,11.562488478878116,0.00011112787013024873,0.8952825592800662,65.72412262028703,65.69985772270387,217,0.0,60,8784,0.04582096218050435,0.0,1.0
40,1,n-Hexacosane (C26),True,0.9398287398307424,1.0144293983829853,0.4927750249469349,0.9167556739804187,-0.354485952013442,-1.05370729420624,tamilnadu,1,n-Hexacosane (C26),single-layer,22.91529270579376,1652.668903331506,0.5322367320996628,3609,1209.1228608352674,1.4240511480190732e-07,1725.0960030403837,72.81789054153397,11.759530286350929,11.774366162310393,3.992617123089218e-13,0.8952825592800662,66.40824880348865,66.28309802238877,125,0.0,46,8784,0.06372838043291863,0.0,1.0
41,1,n-Hexacosane (C26),True,0.9745890866828454,1.0144287123032785,0.035587976913339175,0.8301726736232335,0.33611028478847027,1.7139398282715912,tamilnadu,1,n-Hexacosane (C26),single-layer,25.682939828271593,1550.7825049922803,0.6111834574400757,4068,796.0736772619308,1.3483011978810344e-07,1644.8628670092905,94.29134841912008,20.386895854752435,20.400015193930674,3.1191470383454133e-08,0.8952825592800662,76.6256728461672,76.61483778985576,21628,0.0,193,8784,0.17430165454528038,0.0,1.0
42,1,n-Hexacosane (C26),True,1.0939660582371726,1.0091706593508663,0.2459593602005027,0.8028576952279025,0.3126871804067687,0.21054736337576374,tamilnadu,1,n-Hexacosane (C26),single-layer,24.179547363375764,1571.731287872951,0.6105418131791636,3978,831.1676700971165,1.360177524319293e-07,1660.1155185683426,88.66792377381763,21.465473654787388,21.479287266964967,1.260626313072378e-12,0.8952825592800662,75.40737814273061,75.39163298498636,18945,0.0,183,8784,0.1614475667261884,0.0,1.0
43,1,n-Hexacosane (C26),True,0.964210053123656,1.0125710033717852,0.3085437289510785,0.914978534640632,0.2879705662832538,-1.794984266045331,tamilnadu,1,n-Hexacosane (C26),single-layer,22.17401573395467,1661.9066955570456,0.5537311650623786,3537,1189.9700794163425,1.391314512125601e-07,1734.7253230242245,73.24102396583156,16.451957970940057,16.467095801371553,8.399038213743396e-13,0.8952825592800662,72.28836992071633,72.26620926390511,9033,0.0,124,8784,0.10353616840454247,0.0,1.0
44,1,n-Hexacosane (C26),True,1.0157261143237972,1.014095916314548,-0.014699284386741583,0.9300233483717842,0.4275321909110841,1.0241470605984908,tamilnadu,1,n-Hexacosane (C26),single-layer,24.993147060598492,1599.1338446453947,0.5684946377116498,3794,1025.0803109496644,1.368258117932891e-07,1684.4119565942888,85.5531638707182,18.175310015157503,18.189041020746462,1.5785212230462968e-07,0.8952825592800662,73.7832039662488,73.76294802582792,12455,0.0,149,8784,0.1259508683808857,0.0,1.0
45,1,n-Hexacosane (C26),True,0.9485739389129333,1.007482493280887,0.19521078075952242,0.9808840061978734,-0.2660260236810812,0.6662764828857024,tamilnadu,1,n-Hexacosane (C26),single-layer,24.635276482885704,1618.8027756653491,0.5202517212878106,3615,1223.5132024004856,1.4105452268835697e-07,1695.6532392104275,77.15783596188037,11.521854748943175,11.535894166315531,5.1128152911739126e-08,0.8952825592800662,66.39925044768486,66.33883785684687,76,0.0,44,8784,0.05872157098477471,0.0,1.0
46,1,n-Hexacosane (C26),True,0.914278305648361,1.046619420456183,0.7770718143775273,1.1872612165944914,-0.35105065256956514,-1.1109043654687638,tamilnadu,1,n-Hexacosane (C26),single-layer,22.85809563453124,1789.5565470393851,0.46704674172912775,2847,1788.7491356395572,1.4349217674696265e-07,1849.382026905419,60.24555887669309,9.339835522199758,9.354950691713233,3.8277354007779204e-06,0.8952825592800662,63.961803462405385,63.63993276458616,0,0.0,11,8784,0.014375850229832725,0.0,1.0
47,1,n-Hexacosane (C26),True,0.9793703044491479,0.9955681665805882,0.02216762157336334,0.933412853169869,-0.4261814014691909,-1.5254241682023157,tamilnadu,1,n-Hexacosane (C26),single-layer,22.443575831797684,1630.7760087047031,0.5188465546965793,3324,1293.38164364422,1.4230479365821918e-07,1700.7430440955393,70.3891475410754,10.532922363265927,10.548056952329372,2.8504273226705274e-12,0.8952825592800662,65.9410570676073,65.87386119207798,26,0.0,25,8784,0.041544086676486035,0.0,1.0
48,1,n-Hexacosane (C26),True,1.0380131127078647,0.974122441613509,-0.207860772458417,1.0695550568835004,-0.11313999168361988,-1.733058158687812,tamilnadu,1,n-Hexacosane (C26),single-layer,22.23594184131219,1637.683863888961,0.4732273332777128,2560,1637.476693741621,1.4303399361309792e-07,1698.9955722002142,61.760830306917924,7.6146308859884275,7.630023540883587,9.377812529125478e-08,0.8952825592800662,63.26121643932356,63.05631068888137,0,0.0,1,8784,0.006355894458759208,0.0,1.0
